number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
16,0.1154820088602013,2026-03-04 03:31:40.335399,2026-03-04 04:32:35.573561,0 days 01:00:55.238162,32,4,0.4,0.0072367242008833,10,sentiment,128,128,0.7115534314872634,0.2,0.0752262215837099,0.0021242400512192,0.8,7,20,BiLSTM,6,2,coral,20,3.153426248259729,0.5933818835897078,21,0.6328080062913686,0.3130967390424058,41,4.100722138449057e-07,0.5224497126436781,0.1260224709141819,0.1154820088602013,0.2194683908045977,COMPLETE,0.1260224709141819,0.2194683908045977,0.5224497126436781,0.1154820088602013,5
84,0.1153634418196054,2026-03-05 22:42:31.906722,2026-03-05 23:17:06.261286,0 days 00:34:34.354564,16,4,0.1,0.0056551147109664,20,unified_emotion,128,128,0.3419599738975226,0.1,0.0530891019919461,0.0021600962208057,0.8,5,20,GRU,6,1,coral,10,1.0083080753130005,0.7718784940371175,21,0.62209658274533,0.3655591314618124,21,5.4915982960854095e-06,0.5213721264367817,0.1343961897229539,0.1153634418196054,0.2051005747126436,COMPLETE,0.1343961897229539,0.2051005747126436,0.5213721264367817,0.1153634418196054,5
7,0.1153023232085871,2026-03-03 21:01:14.626015,2026-03-03 21:38:11.303014,0 days 00:36:56.676999,16,4,0.1,0.0093837219644418,15,emotion,64,32,0.6076820567417033,0.3,0.0595293277701174,0.0003557619515511,0.4,7,20,GRU,6,1,coral,20,2.296742650724896,0.5678597745297151,15,0.7981009963106318,0.2063709116245796,31,1.0214373057661905e-07,0.5150862068965517,0.1244258276443703,0.1153023232085871,0.2117456896551724,COMPLETE,0.1244258276443703,0.2117456896551724,0.5150862068965517,0.1153023232085871,5
30,0.1150068326280109,2026-03-04 13:05:15.554428,2026-03-04 14:05:42.834558,0 days 01:00:27.280130,32,4,0.2,0.0099861944807854,10,emotion,256,64,0.438797092440328,0.2,0.0664222894093321,0.0026646689548466,0.4,5,20,BiLSTM,6,1,coral,10,2.001851727963267,0.305800479420924,21,0.7119996332738968,0.2156686973762533,41,1.548053166533949e-06,0.5262212643678161,0.1217331043027944,0.1150068326280109,0.2110272988505747,COMPLETE,0.1217331043027944,0.2110272988505747,0.5262212643678161,0.1150068326280109,5
56,0.1149704860600475,2026-03-05 03:42:52.844861,2026-03-05 05:16:12.283868,0 days 01:33:19.439007,32,6,0.0,0.0060596044164303,10,emotion,128,128,0.4963136251778973,0.2,0.0265459761697085,0.0072443216936253,0.4,5,20,BiLSTM,6,2,corn,20,1.2475869228916572,0.5640766729918472,21,0.6326542425654267,0.33024400515163,41,3.023919549416325e-07,0.5192169540229885,0.1113518731029745,0.1149704860600475,0.207794540229885,COMPLETE,0.1113518731029745,0.207794540229885,0.5192169540229885,0.1149704860600475,5
45,0.1140996812852358,2026-03-04 22:46:13.720576,2026-03-04 23:08:08.832099,0 days 00:21:55.111523,32,6,0.0,0.007016355722931,10,sentiment,64,32,0.2151840032986808,0.1,0.0881772763446682,0.0040184930579536,0.8,7,20,BiLSTM,6,1,coral,15,1.4690107313688625,0.7318416055651803,9,0.6734549548354458,0.3925346733128179,21,3.16658810654116e-07,0.5249640804597702,0.1252430303919173,0.1140996812852358,0.2054597701149425,COMPLETE,0.1252430303919173,0.2054597701149425,0.5249640804597702,0.1140996812852358,5
51,0.1137956135758879,2026-03-05 01:07:44.463676,2026-03-05 01:31:24.179051,0 days 00:23:39.715375,16,2,0.1,0.0080958881397759,20,unified_emotion,256,128,0.2022236836641152,0.1,0.067012424627671,0.0047405372039057,0.8,5,20,BiGRU,6,1,coral,20,1.9344640204883028,0.3215367673823015,21,0.6451380681846206,0.3047593957776794,21,1.0920481260664833e-07,0.5224497126436781,0.1233172655640271,0.1137956135758879,0.2156968390804597,COMPLETE,0.1233172655640271,0.2156968390804597,0.5224497126436781,0.1137956135758879,5
78,0.1135796591196515,2026-03-05 18:50:50.218000,2026-03-05 19:47:22.243071,0 days 00:56:32.025071,64,4,0.0,0.007701406000274,15,emotion,256,128,0.389408120575469,0.4,0.0480711098013945,0.0047632441228573,0.4,5,20,BiGRU,6,1,corn,20,2.63107896162585,0.2515212671525889,21,0.7211242239101585,0.3163205032411974,41,3.062688514317693e-07,0.5294540229885057,0.1307606068214041,0.1135796591196515,0.2182112068965517,COMPLETE,0.1307606068214041,0.2182112068965517,0.5294540229885057,0.1135796591196515,5
80,0.1126711701276587,2026-03-05 20:03:50.795643,2026-03-05 20:34:38.074221,0 days 00:30:47.278578,32,4,0.1,0.0070279925012141,10,emotion,64,32,0.5171735254982635,0.3,0.0609565919742636,0.0013799166791913,0.4,7,20,BiLSTM,6,1,corn,20,1.3187620108256055,0.4667687903077205,21,0.6878704267312031,0.3104444676405392,21,9.52544877306483e-06,0.5238864942528736,0.1192226891717497,0.1126711701276587,0.1982758620689655,COMPLETE,0.1192226891717497,0.1982758620689655,0.5238864942528736,0.1126711701276587,5
10,0.1126256635399875,2026-03-03 22:37:36.099037,2026-03-03 23:20:37.741407,0 days 00:43:01.642370,32,4,0.1,0.0081940361415553,10,unified_emotion,128,64,0.3527174519200362,0.2,0.0692040620684499,0.0048133076848559,0.4,7,20,GRU,6,1,coral,20,2.720510154018835,0.311848894347937,15,0.75184945505516,0.2555182580367998,41,1.310986698264986e-07,0.5195761494252874,0.1145194030798178,0.1126256635399875,0.2009698275862069,COMPLETE,0.1145194030798178,0.2009698275862069,0.5195761494252874,0.1126256635399875,5
