number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
46,0.1409511466996996,2026-03-04 21:26:23.280498,2026-03-04 22:30:20.992422,0 days 01:03:57.711924,32,4,0.4,0.0087374961774768,20,base,256,64,1.3494728528862343,0.3,0.0850609443162076,0.0009223233054008,0.4,10,30,BiGRU,6,2,corn,20,2.657391041012513,0.4501874875730167,21,0.7022521993168963,0.3630037980536251,41,0.0004822799510057,0.5310704022988506,0.1286964641368634,0.1409511466996996,0.2167744252873563,COMPLETE,0.1286964641368634,0.2167744252873563,0.5310704022988506,0.1409511466996996,5
89,0.140152432939621,2026-03-06 06:25:11.673880,2026-03-06 07:22:41.206900,0 days 00:57:29.533020,32,4,0.3,0.0088321459300408,10,base,256,128,1.3980013499731605,0.3,0.0666630671708261,0.0039508150368745,0.8,5,30,BiLSTM,6,1,corn,20,2.5906843558285617,0.5204714261561627,21,0.7665100261440295,0.3904411670829296,41,4.27882842662619e-05,0.5274784482758621,0.1215036579758841,0.140152432939621,0.209051724137931,COMPLETE,0.1215036579758841,0.209051724137931,0.5274784482758621,0.140152432939621,5
77,0.1397899939289044,2026-03-05 21:59:14.351928,2026-03-05 22:28:16.984282,0 days 00:29:02.632354,32,4,0.4,0.0071474269127901,20,base,256,64,1.9651485686611512,0.2,0.0931619101565789,0.0099661302407571,0.8,5,50,BiLSTM,6,1,corn,15,1.8943498875442453,0.5227876065528169,9,0.826061190201737,0.3722273372295297,41,0.0002272665765629,0.5375359195402298,0.1247262286398675,0.1397899939289044,0.2085129310344827,COMPLETE,0.1247262286398675,0.2085129310344827,0.5375359195402298,0.1397899939289044,5
18,0.1385096738694441,2026-03-04 05:34:28.535303,2026-03-04 05:46:41.265835,0 days 00:12:12.730532,32,2,0.6000000000000001,0.0032309552469058,15,base,64,128,1.2698353344339544,0.4,0.0961967042811247,0.0040296201128168,0.8,10,30,LSTM,6,1,corn,20,2.767807140980568,1.033518315575528,9,0.6687996361864225,0.2926863941225547,31,0.0003600827485364,0.53125,0.1290070618470937,0.1385096738694441,0.2101293103448276,COMPLETE,0.1290070618470937,0.2101293103448276,0.53125,0.1385096738694441,5
33,0.1384599365419141,2026-03-04 12:26:11.380198,2026-03-04 13:01:31.795867,0 days 00:35:20.415669,32,4,0.5,0.0058165729509394,15,base,128,64,1.7482231087475306,0.4,0.0982993777163678,0.0062036983628465,0.8,10,30,BiLSTM,6,1,corn,20,1.8276421838496435,0.7368362879137184,15,0.6973383357813417,0.3725368759132573,31,0.0006327942221472,0.5319683908045977,0.125886907001389,0.1384599365419141,0.2110272988505747,COMPLETE,0.125886907001389,0.2110272988505747,0.5319683908045977,0.1384599365419141,5
35,0.1384510504052928,2026-03-04 13:36:30.179901,2026-03-04 13:59:37.084152,0 days 00:23:06.904251,32,4,0.5,0.0037307991787872,15,base,256,64,1.4545468302665991,0.4,0.0949153163420473,0.0007567574497668,0.4,10,30,BiLSTM,6,1,corn,20,1.8815796001333616,0.6892615900121414,9,0.7316745984927797,0.388987208399394,31,0.0003313697981009,0.5247844827586207,0.1178696923143219,0.1384510504052928,0.2067169540229885,COMPLETE,0.1178696923143219,0.2067169540229885,0.5247844827586207,0.1384510504052928,5
37,0.1370431718848537,2026-03-04 14:19:03.943635,2026-03-04 14:47:10.209642,0 days 00:28:06.266007,16,4,0.7000000000000001,0.0035000904801689,15,base,128,64,1.5735462256093964,0.4,0.0802674962160528,0.0041059325975284,0.4,7,30,BiLSTM,6,1,corn,20,1.272870391179564,0.6925991541626374,15,0.7378248949612682,0.3787743291130264,21,0.0001686498088591,0.5264008620689655,0.1199296027159207,0.1370431718848537,0.2056393678160919,COMPLETE,0.1199296027159207,0.2056393678160919,0.5264008620689655,0.1370431718848537,5
61,0.1369502371808041,2026-03-05 10:18:48.808493,2026-03-05 11:21:00.576227,0 days 01:02:11.767734,32,4,0.2,0.0055119050336583,15,base,128,128,1.5135910602643998,0.3,0.0991592930551843,0.0029620218338375,0.8,5,30,BiGRU,6,1,corn,20,2.5931620811817004,0.2737384511248812,21,0.6891254449705628,0.3432928620973228,41,0.0001555653545365,0.5256824712643678,0.1213687665982562,0.1369502371808041,0.2164152298850574,COMPLETE,0.1213687665982562,0.2164152298850574,0.5256824712643678,0.1369502371808041,5
85,0.1366748057080365,2026-03-06 03:14:42.868186,2026-03-06 03:54:50.923821,0 days 00:40:08.055635,32,6,0.4,0.0066912280734877,20,base,256,32,1.195717568955507,0.1,0.0488280589699138,0.0006080231418214,0.4,7,30,LSTM,6,1,corn,20,3.216175551744353,0.4494376052982177,9,0.6648004540757542,0.3101621036201292,41,0.0008677281614335,0.5213721264367817,0.1171643759044582,0.1366748057080365,0.2036637931034483,COMPLETE,0.1171643759044582,0.2036637931034483,0.5213721264367817,0.1366748057080365,5
82,0.1344157613630111,2026-03-06 01:24:27.752956,2026-03-06 02:03:43.304317,0 days 00:39:15.551361,32,6,0.4,0.0098108604075929,20,base,128,32,1.499492277614236,0.2,0.0771587990347342,0.0020712607174586,0.8,7,30,LSTM,6,1,corn,15,2.4145943969318586,0.4348389571311534,9,0.7303187141601867,0.2976940564888193,41,2.0837447499457938e-05,0.5219109195402298,0.1251240711543105,0.1344157613630111,0.223419540229885,COMPLETE,0.1251240711543105,0.223419540229885,0.5219109195402298,0.1344157613630111,5
