company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,GRU,classification,1,,,,0.029948679590237413,0.06557377049180328,0.6666666666666666,0.034482758620689655,0.4271356783919598,0.5527638190954773,0.1007398640580764,0.6691449814126395,0.5454545454545454,0.8653846153846154,1196,798,199,199,20,0.42499999999999993,0.1007398640580764
ABB,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.49748743718592964,0.44221105527638194,0.12240619915663276,0.06722689075630252,1.0,0.034782608695652174,1196,798,199,199,20,0.625,0.12240619915663276
ABBV,Healthcare,GRU,classification,1,,,,-0.06370938266211171,0.01818181818181818,0.3333333333333333,0.009345794392523364,0.41621621621621624,0.543010752688172,0.15467267171487453,0.3089430894308943,0.7037037037037037,0.19791666666666666,1115,744,186,185,20,0.5249999999999999,0.15467267171487453
AEP,Utilities,GRU,classification,1,,,,-0.012956955771068491,0.2894736842105263,0.55,0.19642857142857142,0.457286432160804,0.5326633165829145,0.07890349903340592,0.5181347150259067,0.5882352941176471,0.46296296296296297,1196,798,199,199,20,0.48499999999999993,0.07890349903340592
AGFS,Conglomerates,GRU,classification,1,,,,0.0,0.5137614678899083,0.5283018867924528,0.5,0.5,0.5754716981132075,0.1971616423944769,0.3283582089552239,0.7333333333333333,0.21153846153846154,639,427,106,106,20,0.5299999999999999,0.1971616423944769
AMGN,Healthcare,GRU,classification,1,,,,0.09063178749465463,0.03571428571428571,1.0,0.01818181818181818,0.457286432160804,0.5276381909547738,0.14244095214769867,0.32857142857142857,0.696969696969697,0.21495327102803738,1196,798,199,199,20,0.4699999999999999,0.14244095214769867
AMZN,Services,GRU,classification,1,,,,0.028998658564459368,0.3522012578616352,0.5833333333333334,0.25225225225225223,0.4824120603015075,0.5728643216080402,0.15725974679309362,0.5893719806763285,0.6559139784946236,0.5350877192982456,1196,798,199,199,20,0.5149999999999999,0.15725974679309362
BA,Industrial Goods,GRU,classification,1,,,,0.07831379965048206,0.5818181818181818,0.6464646464646465,0.5289256198347108,0.5376884422110553,0.6231155778894473,0.3221258874596153,0.7422680412371134,0.5901639344262295,1.0,1196,798,199,199,20,0.24,0.3221258874596153
BABA,Services,GRU,classification,1,,,,0.030551140459435938,0.058823529411764705,0.6666666666666666,0.03076923076923077,0.4336283185840708,0.6228070175438597,0.29332350168208565,0.39436619718309857,0.8235294117647058,0.25925925925925924,683,456,114,113,20,0.4149999999999999,0.29332350168208565
BAC,Financial,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5376884422110553,0.44221105527638194,0.08790060993780488,0.034782608695652174,1.0,0.017699115044247787,1196,798,199,199,20,0.735,0.08790060993780488
BBL,Basic Matierials,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.457286432160804,0.5175879396984925,0.1386043485801031,0.2727272727272727,0.72,0.16822429906542055,1196,798,199,199,20,0.575,0.1386043485801031
