number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
48,0.304069656937084,2026-03-08 19:06:04.090674,2026-03-08 19:09:35.356222,0 days 00:03:31.265548,64,0.2,0.0096177348277988,15,meta_emotion,128,128,1,1.748046297726006,0.0,0.0014901190176246,0.8,10,20,BiGRU,1,20,2.633810611279572e-06,0.6243697478991597,0.5413609710033784,0.304069656937084,0.7027984987003763,0.6015485333019717,COMPLETE,0.5413609710033784,0.304069656937084,0.7027984987003763,0.6015485333019717,0.6243697478991597
