company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.5625,0.6428571428571429,0.28603877677367767,0.6511627906976745,0.6363636363636364,0.6666666666666666,937,398,42,64,21,0.5399999999999999,0.28603877677367767
ABB,Industrial Goods,LSTM,classification,1,,,,0.1955795646794894,0.15384615384615385,1.0,0.08333333333333333,0.484375,0.7142857142857143,0.3721042037676254,0.3333333333333333,1.0,0.2,937,398,42,64,22,0.8499999999999999,0.3721042037676254
ABBV,Healthcare,LSTM,classification,1,,,,0.13064015512799124,0.4528301886792453,0.631578947368421,0.35294117647058826,0.546875,0.6904761904761905,0.3720805503204561,0.6060606060606061,0.7142857142857143,0.5263157894736842,856,331,42,64,21,0.635,0.3720805503204561
AEP,Utilities,LSTM,classification,1,,,,-0.04775182090788386,0.7083333333333334,0.5862068965517241,0.8947368421052632,0.5625,0.6428571428571429,0.35696473595396144,0.7540983606557377,0.6052631578947368,1.0,937,398,42,64,24,0.11499999999999999,0.35696473595396144
AMGN,Healthcare,LSTM,classification,1,,,,0.11927667558259851,0.30434782608695654,0.7,0.19444444444444445,0.5,0.7142857142857143,0.4135850959342555,0.4,1.0,0.25,937,398,42,64,21,0.7949999999999999,0.4135850959342555
AMZN,Services,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.7142857142857143,0.45226701686664544,0.625,0.8333333333333334,0.5,937,398,42,64,32,0.5099999999999999,0.45226701686664544
BA,Industrial Goods,LSTM,classification,1,,,,0.3018706893286188,0.5714285714285714,0.7619047619047619,0.45714285714285713,0.625,0.6904761904761905,0.378565498830142,0.6666666666666666,0.65,0.6842105263157895,937,398,42,64,23,0.5599999999999999,0.378565498830142
BAC,Financial,LSTM,classification,1,,,,0.0,0.5934065934065934,0.421875,1.0,0.421875,0.47619047619047616,0.19364916731037085,0.6206896551724138,0.45,1.0,937,398,42,64,21,0.12,0.19364916731037085
BBL,Basic Matierials,LSTM,classification,1,,,,0.05641025641025641,0.5454545454545454,0.40384615384615385,0.84,0.453125,0.6666666666666666,0.33636363636363636,0.6666666666666666,0.7,0.6363636363636364,937,398,42,64,22,0.36499999999999994,0.33636363636363636
BCH,Financial,LSTM,classification,1,,,,-0.004751733362404818,0.5714285714285714,0.42105263157894735,0.8888888888888888,0.4375,0.6428571428571429,0.35696473595396144,0.7540983606557377,0.6052631578947368,1.0,937,398,42,64,22,0.235,0.35696473595396144
