number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
71,0.079944682009315,2026-03-14 01:53:16.292654,2026-03-14 02:06:57.371688,0 days 00:13:41.079034,64,2,0.5,0.0032920753773093,10,meta_sector_sentiment,64,32,1,1.8337809996198609,0.2,0.0500674592186481,0.0032772290090599,0.8,5,30,BiLSTM,6,1,coral,15,3.207396623823432,0.8847396560734874,9,0.742887303761526,0.1022047477774517,41,2.5352454485222386e-07,0.5229779411764706,0.1125241449421571,0.079944682009315,0.1727941176470588,COMPLETE,0.1125241449421571,0.1727941176470588,0.5229779411764706,0.079944682009315
