number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
60,0.0845031223023158,2026-03-13 22:45:33.825575,2026-03-13 22:59:36.601033,0 days 00:14:02.775458,64,2,0.6000000000000001,0.0020118830154813,10,meta_sector_sentiment,64,64,1,1.5597337610228972,0.4,0.027118730691992,0.0003119521792769,0.8,7,30,GRU,6,1,coral,15,3.484096874823328,1.0092051583045998,9,0.7997938355630765,0.178473105677602,41,1.1126421161291873e-07,0.5259191176470588,0.108117126054064,0.0845031223023158,0.1669117647058823,COMPLETE,0.108117126054064,0.1669117647058823,0.5259191176470588,0.0845031223023158
