number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
67,-0.0115455165208119,2026-03-02 18:32:50.876324,2026-03-02 18:37:58.067216,0 days 00:05:07.190892,64,0.3,0.0052047615814368,10,emotion,128,32,1,0.1544186418055941,0.4,1.6703600503186763e-05,0.8,5,20,LSTM,2,15,7.696144500037931e-07,COMPLETE
