number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
68,0.14318381584198073,2026-03-05 01:30:01.053637,2026-03-05 01:49:27.229825,0 days 00:19:26.176188,64,2,0.1,0.005105039231158943,15,sector_all_nlp,128,128,1.6187661437440373,0.4,0.09670940834242156,0.002215598938007147,0.4,7,50,BiLSTM,6,1,corn,20,1.405750254741755,0.47049272670464215,15,0.6107007359742632,0.34947584286108946,31,4.589169275868494e-07,0.525323275862069,0.1254988927277794,0.14318381584198073,0.20725574712643677,COMPLETE,0.1254988927277794,0.20725574712643677,0.525323275862069,0.14318381584198073
81,0.142440474351103,2026-03-05 06:39:58.946025,2026-03-05 07:50:22.888240,0 days 01:10:23.942215,32,6,0.2,0.00716932169774282,15,sector_all_nlp,128,128,1.2814286665868586,0.1,0.0790770138849364,0.0015911321384329007,0.8,7,20,BiLSTM,6,1,corn,20,1.6106804369945438,0.28661577617048456,21,0.7393516291775533,0.3344460890220846,31,0.00018908767920753212,0.5360991379310345,0.12439072707725907,0.142440474351103,0.1995330459770115,COMPLETE,0.12439072707725907,0.1995330459770115,0.5360991379310345,0.142440474351103
88,0.14181544822611472,2026-03-05 10:54:42.564036,2026-03-05 11:13:46.759913,0 days 00:19:04.195877,64,2,0.1,0.0036960376803552007,20,sector_all_nlp,64,128,1.1574639244367133,0.4,0.06874878754330634,0.005201591391803383,0.4,7,30,GRU,6,1,corn,15,1.3308632460151988,0.7151416812791271,15,0.6808081366315861,0.39025259164760456,31,3.817107307375306e-05,0.5258620689655172,0.13002413936404655,0.14181544822611472,0.20563936781609196,COMPLETE,0.13002413936404655,0.20563936781609196,0.5258620689655172,0.14181544822611472
69,0.13963083552883354,2026-03-05 01:49:27.230696,2026-03-05 02:15:38.833616,0 days 00:26:11.602920,16,4,0.1,0.0037831851867761376,10,sector,256,32,1.638395182353964,0.2,0.08323673078134157,0.004245306947542083,0.4,7,30,GRU,6,2,corn,20,2.297226574488123,0.9115493949921604,9,0.6541896706042968,0.17589830160825853,31,0.000598703397197608,0.5362787356321839,0.12363879982434853,0.13963083552883354,0.2117456896551724,COMPLETE,0.12363879982434853,0.2117456896551724,0.5362787356321839,0.13963083552883354
66,0.13913118707362893,2026-03-05 00:29:30.797840,2026-03-05 01:04:45.133154,0 days 00:35:14.335314,64,4,0.0,0.007211939881281609,10,sector_all_nlp,128,128,1.4884651980059518,0.30000000000000004,0.07529334771616734,0.004217113491755493,0.8,7,30,BiLSTM,6,1,corn,15,2.122939834351247,0.4182507628938316,15,0.6006931505369364,0.38578500019487577,31,1.6444437375041536e-05,0.5272988505747126,0.12172041269523544,0.13913118707362893,0.21336206896551724,COMPLETE,0.12172041269523544,0.21336206896551724,0.5272988505747126,0.13913118707362893
82,0.1390754949883511,2026-03-05 07:50:22.889228,2026-03-05 08:10:23.945384,0 days 00:20:01.056156,64,2,0.30000000000000004,0.006210885001293358,15,sector,128,128,0.9653046562547967,0.30000000000000004,0.08969856568129991,0.00434491567123776,0.8,5,30,BiLSTM,6,2,corn,20,2.8608793450102454,0.9257824099230391,15,0.6578047125793307,0.3292069365779067,31,6.34779930893074e-05,0.5290948275862069,0.1125934208460397,0.1390754949883511,0.19881465517241378,COMPLETE,0.1125934208460397,0.19881465517241378,0.5290948275862069,0.1390754949883511
92,0.13807894508562957,2026-03-05 12:40:40.085191,2026-03-05 13:53:12.784325,0 days 01:12:32.699134,16,6,0.1,0.006271051515401206,15,sector_all_nlp,64,32,1.5772310488156513,0.30000000000000004,0.08905304855357435,0.003377099671971486,0.8,10,20,BiLSTM,6,1,corn,15,2.5627478206360452,0.2223752262949282,21,0.7334447268186588,0.35310741602548834,31,0.0004411300734458694,0.5362787356321839,0.1266728340623743,0.13807894508562957,0.20563936781609196,COMPLETE,0.1266728340623743,0.20563936781609196,0.5362787356321839,0.13807894508562957
62,0.13775225075450603,2026-03-04 22:48:09.364626,2026-03-04 23:01:45.081826,0 days 00:13:35.717200,64,2,0.0,0.006784897585730318,10,sector_finbert,128,128,0.4086169814140521,0.4,0.07837382444497124,0.003618277837427967,0.4,10,30,BiLSTM,6,2,corn,20,2.568960769456892,0.5663207654408362,15,0.7081100942005528,0.3026468295685427,21,1.6535147399702995e-05,0.5192169540229885,0.11632112004034974,0.13775225075450603,0.19630028735632185,COMPLETE,0.11632112004034974,0.19630028735632185,0.5192169540229885,0.13775225075450603
29,0.13752445139098207,2026-03-04 07:43:53.258170,2026-03-04 08:02:41.017434,0 days 00:18:47.759264,32,2,0.2,0.0064707473603793485,10,sector_all_nlp,256,128,1.62380933467882,0.0,0.06570984293605432,0.0027125270862138613,0.8,10,20,BiLSTM,6,1,coral,20,1.6547705284580536,0.5177542895216143,21,0.6188566441352576,0.37141482717943836,21,3.686954124674689e-05,0.5229885057471264,0.11739347701950682,0.13752445139098207,0.19198994252873564,COMPLETE,0.11739347701950682,0.19198994252873564,0.5229885057471264,0.13752445139098207
1,0.13708640187696658,2026-03-03 17:52:11.472427,2026-03-03 18:10:27.267921,0 days 00:18:15.795494,64,2,0.0,0.004937955963643908,10,sector,128,128,1.5648376419136658,0.30000000000000004,0.04103829230356298,0.0003113095956122125,0.4,10,30,BiLSTM,6,2,corn,15,2.068852545896374,0.7227328293819941,15,0.694306794322898,0.2909231233791342,31,2.106648601704219e-06,0.5402298850574713,0.10790477340070823,0.13708640187696658,0.19755747126436782,COMPLETE,0.10790477340070823,0.19755747126436782,0.5402298850574713,0.13708640187696658
55,0.13646607262517096,2026-03-04 20:08:39.091852,2026-03-04 20:27:59.617461,0 days 00:19:20.525609,64,2,0.1,0.004361487959483973,10,sector_emotion,256,128,1.5075396568955244,0.2,0.05711154610929197,0.009530806571752024,0.4,7,20,BiLSTM,6,2,corn,20,2.421472621290997,0.7947829808353745,15,0.6218287171086462,0.3031618958825961,31,3.741911366390863e-05,0.5355603448275862,0.1300306426880364,0.13646607262517096,0.20833333333333334,COMPLETE,0.1300306426880364,0.20833333333333334,0.5355603448275862,0.13646607262517096
13,0.1361021222066747,2026-03-04 00:28:35.212598,2026-03-04 00:54:19.996927,0 days 00:25:44.784329,32,2,0.2,0.007624148485225858,10,sector_all_nlp,64,128,1.2914137593503394,0.0,0.06663927257190899,0.0012221089893340727,0.8,10,20,BiLSTM,6,1,coral,20,1.7391274727797077,0.3933830955857678,21,0.6601726479284361,0.3954165358800958,31,2.1299602729887454e-05,0.5280172413793104,0.1260724536965429,0.1361021222066747,0.21731321839080459,COMPLETE,0.1260724536965429,0.21731321839080459,0.5280172413793104,0.1361021222066747
84,0.1352006190676038,2026-03-05 08:37:05.559735,2026-03-05 09:00:22.652527,0 days 00:23:17.092792,64,2,0.30000000000000004,0.003957105312229717,10,sector_emotion,128,128,1.7222329859638432,0.30000000000000004,0.07275407255323625,0.0026817824769955335,0.4,7,30,BiLSTM,6,1,corn,20,1.8458240796148306,1.0259077282228295,15,0.6776814555318994,0.19655284457525818,41,0.0006002575825015828,0.5258620689655172,0.11856902170101376,0.1352006190676038,0.19845545977011494,COMPLETE,0.11856902170101376,0.19845545977011494,0.5258620689655172,0.1352006190676038
83,0.13457336716823062,2026-03-05 08:10:23.946489,2026-03-05 08:37:05.558879,0 days 00:26:41.612390,64,2,0.6000000000000001,0.004587141254752795,15,sector_unified_emotion,256,128,1.5949634873566452,0.0,0.09378620422345985,0.00022758903094791905,0.8,10,20,BiLSTM,6,1,corn,15,2.2049757923755333,0.3975973732100085,21,0.6737769319941866,0.3331132615579454,31,0.0001323292056594074,0.5346623563218391,0.12494663556557038,0.13457336716823062,0.19899425287356323,COMPLETE,0.12494663556557038,0.19899425287356323,0.5346623563218391,0.13457336716823062
15,0.13402424011195097,2026-03-04 01:18:00.204525,2026-03-04 01:44:01.830490,0 days 00:26:01.625965,32,2,0.30000000000000004,0.008495790006875822,10,sector_unified_emotion,64,128,0.9697818650577361,0.1,0.06083661665513983,0.002376999739321095,0.8,10,30,BiGRU,6,1,coral,10,1.9787451533164115,0.31675179504563367,21,0.7000045903554339,0.38374223614641567,31,0.0002713706001177467,0.5382543103448276,0.12285661481574967,0.13402424011195097,0.22665229885057472,COMPLETE,0.12285661481574967,0.22665229885057472,0.5382543103448276,0.13402424011195097
78,0.13376250634818967,2026-03-05 04:46:25.640758,2026-03-05 05:35:53.271793,0 days 00:49:27.631035,64,6,0.2,0.006725711289016281,10,sector_finbert,256,128,1.123068608111435,0.4,0.09238991584956979,0.0022071248480637173,0.4,7,30,LSTM,6,2,corn,20,2.902112639670424,0.4446756445097694,15,0.7048160464131326,0.2826838858566226,31,7.202263386817142e-06,0.5179597701149425,0.11803430885197874,0.13376250634818967,0.20617816091954022,COMPLETE,0.11803430885197874,0.20617816091954022,0.5179597701149425,0.13376250634818967
64,0.1336128480657536,2026-03-04 23:34:56.659061,2026-03-05 00:10:31.983358,0 days 00:35:35.324297,64,4,0.2,0.005143989614326048,10,sector,128,128,1.879205318136432,0.30000000000000004,0.09768744990903319,0.009274614556830986,0.4,7,50,BiLSTM,6,2,corn,20,2.285192607126994,0.9880709582625533,15,0.6208941996287631,0.22690878317517438,31,0.0007416712852031862,0.5332255747126436,0.1314349676629337,0.1336128480657536,0.21641522988505746,COMPLETE,0.1314349676629337,0.21641522988505746,0.5332255747126436,0.1336128480657536
93,0.13345824051226657,2026-03-05 13:53:12.785578,2026-03-05 14:17:10.601035,0 days 00:23:57.815457,64,2,0.0,0.007134831587988027,15,sector_all_nlp,128,128,1.6174370790414416,0.4,0.07773755195175017,0.008567375987856467,0.4,7,50,BiLSTM,6,1,corn,20,1.6730914228955334,0.6490326101425286,15,0.6356974256706515,0.23504479403215503,41,9.909992869687733e-07,0.5174209770114943,0.12703456928195225,0.13345824051226657,0.21426005747126436,COMPLETE,0.12703456928195225,0.21426005747126436,0.5174209770114943,0.13345824051226657
86,0.13343862220283323,2026-03-05 10:09:47.147906,2026-03-05 10:34:32.250245,0 days 00:24:45.102339,64,2,0.2,0.004661783420808979,10,sector_unified_emotion,128,128,0.7280597318562431,0.2,0.06874402380951979,0.00403879434267334,0.4,7,30,BiLSTM,6,2,corn,10,2.0880114340355425,0.6426234536585892,21,0.7992798881576025,0.35389536507796593,31,7.030364002666992e-06,0.5317887931034483,0.1170076183888324,0.13343862220283323,0.20492097701149425,COMPLETE,0.1170076183888324,0.20492097701149425,0.5317887931034483,0.13343862220283323
95,0.1331075123623494,2026-03-05 14:36:31.166671,2026-03-05 14:55:36.589368,0 days 00:19:05.422697,64,2,0.0,0.004767510198589551,10,sector,64,128,1.466404963021415,0.1,0.09625544061150422,0.006666320732697597,0.4,7,30,BiLSTM,6,2,coral,20,1.825052958298116,0.5871317408879253,15,0.6911436815036885,0.3362809540553074,31,5.266718425827549e-06,0.5305316091954023,0.11519078721133572,0.1331075123623494,0.20456178160919541,COMPLETE,0.11519078721133572,0.20456178160919541,0.5305316091954023,0.1331075123623494
74,0.13290832827732507,2026-03-05 03:28:28.848900,2026-03-05 03:52:44.797308,0 days 00:24:15.948408,64,2,0.30000000000000004,0.006337539376706835,10,sector_all_nlp,256,64,1.6020278871449127,0.1,0.08452217038610244,0.0017954978665679507,0.8,10,50,BiLSTM,6,1,corn,15,1.8667143108027173,0.6325864843886371,21,0.6998310906756403,0.35722630200641986,31,1.2646337855468102e-05,0.5249640804597702,0.11784661881865953,0.13290832827732507,0.1937859195402299,COMPLETE,0.11784661881865953,0.1937859195402299,0.5249640804597702,0.13290832827732507
85,0.1327622631008602,2026-03-05 09:00:22.653355,2026-03-05 10:09:47.146667,0 days 01:09:24.493312,32,6,0.30000000000000004,0.009414806347102551,15,sector,64,128,1.835250104963178,0.30000000000000004,0.09200433201962954,0.007357395735363826,0.8,10,20,BiLSTM,6,1,corn,20,1.3279427662585772,0.22713323493896329,21,0.6718496178231048,0.3908843903822195,31,1.2472384517417647e-05,0.5303520114942529,0.12760122684440336,0.1327622631008602,0.2209051724137931,COMPLETE,0.12760122684440336,0.2209051724137931,0.5303520114942529,0.1327622631008602
11,0.13224630477207117,2026-03-03 23:33:02.592379,2026-03-04 00:00:12.214821,0 days 00:27:09.622442,32,2,0.0,0.008280865265345373,10,sector_emotion,256,128,0.8100131975026279,0.1,0.06436079307420217,6.169719740745288e-05,0.8,7,20,BiLSTM,6,1,coral,20,1.2173648616235972,0.439785675849714,21,0.744956853716694,0.326555550622981,31,2.859253213431286e-05,0.5238864942528736,0.12056820566976652,0.13224630477207117,0.21461925287356323,COMPLETE,0.12056820566976652,0.21461925287356323,0.5238864942528736,0.13224630477207117
24,0.132068026190582,2026-03-04 05:00:15.869850,2026-03-04 05:25:06.270010,0 days 00:24:50.400160,32,2,0.0,0.00889726567170729,10,sector_all_nlp,64,128,0.7646192294301712,0.0,0.05851672818405522,0.007306510073111979,0.8,10,20,BiLSTM,6,1,coral,20,1.8675631428782913,0.5733007250791508,15,0.714588102692508,0.3030366273847986,41,1.1639886038839177e-06,0.521551724137931,0.12606144662568783,0.132068026190582,0.1995330459770115,COMPLETE,0.12606144662568783,0.1995330459770115,0.521551724137931,0.132068026190582
49,0.13110454870786942,2026-03-04 17:19:54.602514,2026-03-04 17:44:19.449417,0 days 00:24:24.846903,64,2,0.1,0.004221027755953077,20,sector,128,32,1.2200488732935082,0.30000000000000004,0.0599915631860381,0.0026548873700348247,0.4,7,30,BiLSTM,6,2,corn,15,1.5795544357431281,0.6565730253829128,15,0.6187800189345701,0.36806718577795255,41,0.00018029368573688274,0.5271192528735632,0.11884324644175753,0.13110454870786942,0.20869252873563218,COMPLETE,0.11884324644175753,0.20869252873563218,0.5271192528735632,0.13110454870786942
19,0.13100294474942828,2026-03-04 03:05:18.973588,2026-03-04 03:23:29.123531,0 days 00:18:10.149943,64,2,0.1,0.0050351345532184035,10,sector_unified_emotion,128,64,1.3081126536406111,0.30000000000000004,0.03186601907286064,0.0018557538562551253,0.4,10,20,GRU,6,2,corn,10,3.163341935874559,0.8517428452899264,15,0.7768588942792423,0.38421524412504005,31,2.1350103823345936e-07,0.521551724137931,0.11781671193020819,0.13100294474942828,0.1939655172413793,COMPLETE,0.11781671193020819,0.1939655172413793,0.521551724137931,0.13100294474942828
14,0.1303182177668753,2026-03-04 00:54:19.997682,2026-03-04 01:18:00.203605,0 days 00:23:40.205923,32,4,0.30000000000000004,0.004252759661113411,15,sector_all_nlp,64,32,1.5042191325004237,0.0,0.0550030933991512,0.0012712391058300652,0.8,10,20,BiLSTM,6,1,coral,15,1.8355451643994811,0.6078854356813357,9,0.6630026939879213,0.3147326234649575,31,0.0001212418054878097,0.5255028735632183,0.12107435108056139,0.1303182177668753,0.20725574712643677,COMPLETE,0.12107435108056139,0.20725574712643677,0.5255028735632183,0.1303182177668753
52,0.13006840459020425,2026-03-04 18:19:38.819548,2026-03-04 19:30:36.972310,0 days 01:10:58.152762,32,6,0.4,0.006220119540577289,10,sector_all_nlp,256,128,1.3434430949370584,0.30000000000000004,0.09943775098078772,0.0059469921689803504,0.8,10,20,BiLSTM,6,1,corn,20,2.7347265349761103,0.3904272093849445,21,0.7351793639671735,0.33790608521919757,31,6.84506583422528e-05,0.5382543103448276,0.12558103413815092,0.13006840459020425,0.21318247126436782,COMPLETE,0.12558103413815092,0.21318247126436782,0.5382543103448276,0.13006840459020425
94,0.1298511939351293,2026-03-05 14:17:10.601811,2026-03-05 14:36:31.165845,0 days 00:19:20.564034,64,2,0.2,0.004425216318730047,15,sector_all_nlp,128,128,1.796412861249919,0.30000000000000004,0.09082750415596454,0.0026273049933249314,0.4,7,50,BiLSTM,6,2,corn,15,1.7464288127791328,0.5762484567755454,15,0.6350210967491196,0.37011910756874755,31,1.3196024892482906e-07,0.5264008620689655,0.11928318022022572,0.1298511939351293,0.20007183908045978,COMPLETE,0.11928318022022572,0.20007183908045978,0.5264008620689655,0.1298511939351293
51,0.1295480258311764,2026-03-04 18:01:51.905778,2026-03-04 18:19:38.818639,0 days 00:17:46.912861,64,2,0.2,0.004980399722410458,10,sector,128,128,1.3625977131913822,0.4,0.0659124344513559,0.006862639864400276,0.4,7,30,BiGRU,6,1,corn,15,3.186872892618494,0.7851640336730425,15,0.7869824718550888,0.38814168749372435,31,9.155793509865445e-05,0.5276580459770115,0.1258969252265228,0.1295480258311764,0.20007183908045978,COMPLETE,0.1258969252265228,0.20007183908045978,0.5276580459770115,0.1295480258311764
91,0.12918908317645422,2026-03-05 12:22:06.683025,2026-03-05 12:40:40.084286,0 days 00:18:33.401261,64,2,0.4,0.005930037154131269,10,sector_all_nlp,256,128,1.8388620886494342,0.4,0.0936087144274866,0.0006281390470590056,0.4,7,20,BiLSTM,6,1,corn,15,1.2069266881947123,0.5012937338874084,15,0.6208790272518874,0.3736435062269378,31,8.133676150449634e-06,0.5238864942528736,0.128013677369464,0.12918908317645422,0.21084770114942528,COMPLETE,0.128013677369464,0.21084770114942528,0.5238864942528736,0.12918908317645422
97,0.1290446510606597,2026-03-05 15:21:00.279956,2026-03-05 15:41:54.089699,0 days 00:20:53.809743,16,2,0.6000000000000001,0.0037381045616173532,10,sector,128,32,1.463007483487397,0.30000000000000004,0.06671629837150576,0.001167975509263887,0.4,5,20,BiGRU,6,1,corn,20,3.018258100953037,1.0819168720938757,15,0.6975057797896984,0.3344563350948618,31,3.843358515440873e-05,0.5179597701149425,0.12018789281198954,0.1290446510606597,0.19504310344827586,COMPLETE,0.12018789281198954,0.19504310344827586,0.5179597701149425,0.1290446510606597
80,0.12863119518179308,2026-03-05 05:49:07.219688,2026-03-05 06:39:58.945134,0 days 00:50:51.725446,64,6,0.2,0.0046110189977041655,20,sector_unified_emotion,128,64,1.9747093348171523,0.30000000000000004,0.07713890253212428,0.006372865908756524,0.4,7,30,BiLSTM,6,2,corn,20,2.477572075377342,0.7758386201952571,15,0.6377585279900659,0.26223486748545766,31,2.6796100379460003e-06,0.5244252873563219,0.12048436647587026,0.12863119518179308,0.21443965517241378,COMPLETE,0.12048436647587026,0.21443965517241378,0.5244252873563219,0.12863119518179308
67,0.12844943643913384,2026-03-05 01:04:45.133969,2026-03-05 01:30:01.052843,0 days 00:25:15.918874,64,2,0.1,0.009156784820001622,10,sector_all_nlp,128,128,1.1873661692138417,0.4,0.08612258295275003,0.006425803829597776,0.4,7,30,BiLSTM,6,1,corn,20,1.6451431674371693,1.1489187342902267,21,0.6278360663204807,0.2919619227972267,31,3.320837565491394e-05,0.5172413793103449,0.11976973769900823,0.12844943643913384,0.19881465517241378,COMPLETE,0.11976973769900823,0.19881465517241378,0.5172413793103449,0.12844943643913384
2,0.12739763629921746,2026-03-03 18:10:27.268590,2026-03-03 18:29:42.421838,0 days 00:19:15.153248,32,2,0.1,0.009082658859666538,10,sector_emotion,256,64,0.6294282820495617,0.1,0.06323058305935796,0.00011889469769530483,0.8,7,20,GRU,6,1,coral,20,1.3622371802280577,0.43956189066697243,15,0.8284858845986153,0.3016406642217636,31,6.487477066058669e-05,0.522808908045977,0.12484115368124185,0.12739763629921746,0.22180316091954022,COMPLETE,0.12484115368124185,0.22180316091954022,0.522808908045977,0.12739763629921746
38,0.12648888572029962,2026-03-04 11:12:44.770475,2026-03-04 11:37:38.426828,0 days 00:24:53.656353,64,2,0.7000000000000001,0.003829105204321989,10,sector_all_nlp,128,128,1.299913731963487,0.1,0.08389457595489923,0.004743616501460158,0.4,10,20,LSTM,6,1,corn,20,2.0856187237858848,0.5320508984624084,21,0.8133304343451732,0.36858325329687547,31,2.699589050259633e-05,0.5219109195402298,0.1214807172366374,0.12648888572029962,0.19773706896551724,COMPLETE,0.1214807172366374,0.19773706896551724,0.5219109195402298,0.12648888572029962
26,0.12601422550313676,2026-03-04 06:34:28.740846,2026-03-04 07:01:40.894928,0 days 00:27:12.154082,32,2,0.5,0.007332010996299624,20,sector_finbert,64,128,1.7030314938177127,0.0,0.04822570795863236,0.0029471535806454606,0.8,7,20,BiLSTM,6,1,coral,20,1.676989961487619,0.3595826218003207,21,0.6680475142708799,0.3598732309925257,31,1.4587514638788107e-05,0.5208333333333334,0.11566176688503053,0.12601422550313676,0.19540229885057472,COMPLETE,0.11566176688503053,0.19540229885057472,0.5208333333333334,0.12601422550313676
54,0.1259639740963261,2026-03-04 19:49:44.638506,2026-03-04 20:08:39.091040,0 days 00:18:54.452534,64,2,0.1,0.0038036144698342248,10,sector,128,128,1.0929610366050067,0.4,0.09548055979006137,0.000620710420687459,0.4,7,30,GRU,6,2,corn,20,3.0040442479296345,0.7500566866554188,15,0.724765039695637,0.16948543248886141,31,0.0009385462696117291,0.5224497126436781,0.11530478996318506,0.1259639740963261,0.18839798850574713,COMPLETE,0.11530478996318506,0.18839798850574713,0.5224497126436781,0.1259639740963261
17,0.12590713800470746,2026-03-04 02:33:25.389557,2026-03-04 02:51:28.289794,0 days 00:18:02.900237,32,2,0.1,0.008770565147516167,10,sector_finbert,64,128,1.1159634725025935,0.0,0.018041160945866858,0.0015290155729043478,0.8,10,20,GRU,6,1,corn,20,1.686395773426313,0.44407403962113273,21,0.6402252567830038,0.39758514334861866,21,1.4421632140869535e-05,0.5350215517241379,0.1344679008354448,0.12590713800470746,0.21479885057471265,COMPLETE,0.1344679008354448,0.21479885057471265,0.5350215517241379,0.12590713800470746
