number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
59,0.06930174933657329,2026-03-05 00:26:07.274347,2026-03-05 00:49:48.426725,0 days 00:23:41.152378,64,4,0.5,0.00828171169313807,10,sector_finbert,128,32,0.45077372718187714,0.1,0.021514119934168463,0.0007493507113529647,0.4,7,30,LSTM,6,1,corn,10,3.256639155956638,0.6762610652543968,15,0.8715832747462057,0.2146042808035858,21,0.0001661459441904753,0.5195761494252874,0.1064304535477887,0.06930174933657329,0.17995689655172414,COMPLETE,0.1064304535477887,0.17995689655172414,0.5195761494252874,0.06930174933657329
52,0.06916519933606709,2026-03-04 21:51:38.996013,2026-03-04 22:51:57.322011,0 days 01:00:18.325998,32,4,0.6000000000000001,0.0065679053555606475,20,sector_emotion,128,32,0.3692559946626225,0.4,0.023167352612163548,0.0005078533200870546,0.4,7,20,BiGRU,6,1,coral,15,3.193335395602134,1.093276881218813,21,0.8336092698672326,0.2088660884883015,41,6.008753019229504e-06,0.5181393678160919,0.10762630318557251,0.06916519933606709,0.1526580459770115,COMPLETE,0.10762630318557251,0.1526580459770115,0.5181393678160919,0.06916519933606709
58,0.06873604523104156,2026-03-05 00:08:18.022656,2026-03-05 00:26:07.273556,0 days 00:17:49.250900,32,2,0.0,0.007677894453295402,10,sector_emotion,64,64,0.25350285498702596,0.2,0.020932730357320375,0.0026261434611498735,0.4,7,20,BiGRU,6,1,corn,20,2.803910094421214,0.4113929984475847,21,0.7996202107252498,0.37165568035743585,21,4.0450020924563656e-07,0.5183189655172413,0.1166200284005193,0.06873604523104156,0.18318965517241378,COMPLETE,0.1166200284005193,0.18318965517241378,0.5183189655172413,0.06873604523104156
42,0.06799974480405965,2026-03-04 17:26:03.232720,2026-03-04 18:00:54.069654,0 days 00:34:50.836934,32,6,0.6000000000000001,0.005226994913407914,15,sector_emotion,64,32,0.782357511136708,0.30000000000000004,0.004545199435342106,0.0009908970787911374,0.4,7,20,LSTM,6,1,corn,10,2.819283807029506,0.3202390927799264,15,0.8874891759578778,0.21759947361212495,21,3.754164962268559e-05,0.5199353448275862,0.13356165220968466,0.06799974480405965,0.20545977011494254,COMPLETE,0.13356165220968466,0.20545977011494254,0.5199353448275862,0.06799974480405965
29,0.0679544977912425,2026-03-04 12:44:43.283761,2026-03-04 12:58:50.298522,0 days 00:14:07.014761,32,2,0.1,0.008420703143918858,15,sector,64,128,0.29927280681888613,0.0,0.03268185573548051,0.002437674708248457,0.8,5,50,LSTM,6,1,corn,15,3.1991902651685535,0.612412245717741,15,0.8224004776041202,0.2949977374434813,21,8.95846404655425e-06,0.5172413793103449,0.11595203896913238,0.0679544977912425,0.19163074712643677,COMPLETE,0.11595203896913238,0.19163074712643677,0.5172413793103449,0.0679544977912425
46,0.06745893163521507,2026-03-04 19:10:43.336132,2026-03-04 19:44:35.010686,0 days 00:33:51.674554,32,4,0.5,0.007813723087452684,10,sector_emotion,128,32,0.12112760385909538,0.2,0.08862808826632387,0.001227178039749999,0.4,7,20,BiLSTM,6,1,corn,15,2.28584694705119,0.5413280355291178,15,0.8912506124772017,0.18666685079306003,31,0.00015360896775877737,0.5154454022988506,0.11840652896445161,0.06745893163521507,0.18372844827586207,COMPLETE,0.11840652896445161,0.18372844827586207,0.5154454022988506,0.06745893163521507
16,0.0671967339708143,2026-03-04 06:54:50.668462,2026-03-04 07:44:30.434312,0 days 00:49:39.765850,16,6,0.30000000000000004,0.005757187787517199,10,sector_finbert,128,32,1.2052986025614203,0.4,0.0034589303997462073,0.001349009773289002,0.4,5,50,BiLSTM,6,1,coral,10,2.2956050521290194,0.43270801584064156,21,0.8902223458609997,0.14008266100127895,21,0.0001283537257051379,0.5131106321839081,0.11714112154425009,0.0671967339708143,0.1752873563218391,COMPLETE,0.11714112154425009,0.1752873563218391,0.5131106321839081,0.0671967339708143
28,0.06707170593939549,2026-03-04 12:13:57.987233,2026-03-04 12:44:43.282964,0 days 00:30:45.295731,16,2,0.0,0.00669486053587051,20,sector_emotion,64,64,0.8099121548389494,0.1,0.03905509868069226,0.00033080582899605777,0.4,7,20,BiGRU,6,2,corn,20,2.83995997810151,0.36826358567249423,21,0.8005542834711621,0.32168423046413225,31,5.557989479276002e-07,0.5220905172413793,0.1259751588707345,0.06707170593939549,0.19001436781609196,COMPLETE,0.1259751588707345,0.19001436781609196,0.5220905172413793,0.06707170593939549
66,0.06681587172629715,2026-03-05 03:59:40.174538,2026-03-05 04:31:19.251645,0 days 00:31:39.077107,32,6,0.0,0.0036608363447381987,10,sector_emotion,128,32,1.1154934091851634,0.30000000000000004,0.04243837299741883,0.002446341622882169,0.8,5,50,BiGRU,6,1,coral,5,3.0804003652408616,0.23142720599063776,9,0.7085915387958511,0.25385510216018237,31,0.0003059593873736274,0.5195761494252874,0.11633038892557218,0.06681587172629715,0.16397270114942528,COMPLETE,0.11633038892557218,0.16397270114942528,0.5195761494252874,0.06681587172629715
26,0.06666544109887891,2026-03-04 10:36:24.492337,2026-03-04 11:24:12.711922,0 days 00:47:48.219585,32,6,0.0,0.007718080319642585,10,sector_emotion,128,64,1.228462083275421,0.4,0.03107277132115625,0.0004402074316643501,0.8,5,30,GRU,6,2,coral,5,3.0143846528905773,0.2795736275888007,21,0.8800754889158212,0.10333441118042938,21,0.0004094170614825072,0.5290948275862069,0.11802965637776412,0.06666544109887891,0.1788793103448276,COMPLETE,0.11802965637776412,0.1788793103448276,0.5290948275862069,0.06666544109887891
13,0.06626377776935859,2026-03-04 03:44:33.772528,2026-03-04 04:26:07.291174,0 days 00:41:33.518646,32,6,0.0,0.005412284841344107,10,sector_emotion,128,32,0.1955490606872738,0.1,0.09385509245386767,0.007532167899912149,0.8,7,20,LSTM,6,1,coral,20,3.1920098609428353,0.6555189147248242,9,0.8481754801202291,0.2005898488085622,41,3.3884150106481946e-06,0.5193965517241379,0.11210085203746652,0.06626377776935859,0.16109913793103448,COMPLETE,0.11210085203746652,0.16109913793103448,0.5193965517241379,0.06626377776935859
45,0.06593098031109164,2026-03-04 18:55:12.734443,2026-03-04 19:10:43.334999,0 days 00:15:30.600556,32,4,0.30000000000000004,0.009071550576472787,10,sector_emotion,64,128,0.6415321025500406,0.2,0.016868468063508946,0.0023405082742488136,0.8,7,20,LSTM,6,1,corn,20,2.114219055230739,0.2536344854245283,9,0.7424782171080677,0.26547816301896765,21,3.2274432666407455e-06,0.5222701149425287,0.12299226880597723,0.06593098031109164,0.19917385057471265,COMPLETE,0.12299226880597723,0.19917385057471265,0.5222701149425287,0.06593098031109164
55,0.0657854175467218,2026-03-04 23:18:02.444667,2026-03-04 23:34:01.821481,0 days 00:15:59.376814,32,4,0.5,0.008377742990234123,15,sector,128,32,0.5712492811149019,0.2,0.04944969197732821,0.003113533854324963,0.4,10,20,LSTM,6,1,corn,15,3.172551746242692,0.8053091529710907,9,0.8543011630077197,0.22160223538465001,21,2.2185392981235236e-05,0.5150862068965517,0.12090706814604571,0.0657854175467218,0.18588362068965517,COMPLETE,0.12090706814604571,0.18588362068965517,0.5150862068965517,0.0657854175467218
32,0.06564415929624189,2026-03-04 13:48:17.530107,2026-03-04 14:20:57.893946,0 days 00:32:40.363839,64,4,0.4,0.009465126141937072,10,sector_emotion,128,32,0.8119515751795523,0.1,0.011526488682246528,0.0037733198701188292,0.8,5,50,BiGRU,6,1,corn,15,3.0468652216219683,0.8501915001017875,15,0.8226647988206796,0.18845846397806554,31,1.3809280992434415e-05,0.5174209770114943,0.11194142536914159,0.06564415929624189,0.17744252873563218,COMPLETE,0.11194142536914159,0.17744252873563218,0.5174209770114943,0.06564415929624189
6,0.06542949991238153,2026-03-03 21:02:10.766783,2026-03-03 21:27:51.465953,0 days 00:25:40.699170,64,2,0.2,0.002488104614773929,10,sector_unified_emotion,64,64,1.0772932213639645,0.4,0.019396233350613856,0.004859228500202359,0.8,5,50,BiLSTM,6,2,coral,15,1.624858524484157,0.3425015804240986,21,0.7119181613738592,0.216054344267227,31,0.00016025723808395112,0.5129310344827587,0.12336786900777705,0.06542949991238153,0.1812140804597701,COMPLETE,0.12336786900777705,0.1812140804597701,0.5129310344827587,0.06542949991238153
49,0.06490379947404376,2026-03-04 20:16:33.030241,2026-03-04 21:01:39.838350,0 days 00:45:06.808109,32,4,0.5,0.006800548868686283,20,sector_emotion,128,32,0.3356410781103033,0.2,0.016222667131642183,0.0014882208272116166,0.4,7,20,LSTM,6,2,corn,10,2.5179181778672515,0.5696989584144971,15,0.795743643731568,0.2917748151328116,41,0.00041610249311789825,0.5188577586206896,0.1210695682771491,0.06490379947404376,0.18031609195402298,COMPLETE,0.1210695682771491,0.18031609195402298,0.5188577586206896,0.06490379947404376
62,0.06409579132014372,2026-03-05 01:39:58.821934,2026-03-05 02:49:13.694371,0 days 01:09:14.872437,32,6,0.1,0.00545814143965867,10,sector_all_nlp,128,32,0.9364000448923463,0.4,0.05195376037579627,0.004236175317009124,0.4,7,30,LSTM,6,1,coral,5,3.2821353531634143,0.3695316950283704,21,0.8678915728902773,0.13920637550476797,31,0.00013584770468462402,0.5188577586206896,0.10920759520376577,0.06409579132014372,0.15750718390804597,COMPLETE,0.10920759520376577,0.15750718390804597,0.5188577586206896,0.06409579132014372
1,0.0638883680598945,2026-03-03 17:50:21.086257,2026-03-03 18:08:35.818957,0 days 00:18:14.732700,64,2,0.0,0.004937955963643908,10,sector,128,128,1.5648376419136658,0.30000000000000004,0.04103829230356298,0.0003113095956122125,0.4,10,30,BiLSTM,6,2,corn,15,2.068852545896374,0.7227328293819941,15,0.694306794322898,0.2909231233791342,31,2.106648601704219e-06,0.5145474137931034,0.11123360460906583,0.0638883680598945,0.18552442528735633,COMPLETE,0.11123360460906583,0.18552442528735633,0.5145474137931034,0.0638883680598945
47,0.06382807737684933,2026-03-04 19:44:35.011566,2026-03-04 19:57:48.323764,0 days 00:13:13.312198,64,2,0.0,0.005456404516431402,15,sector_unified_emotion,64,32,0.9588287903720788,0.0,0.012689938753350644,0.0035698564638527073,0.8,7,50,BiGRU,6,1,corn,20,2.7587364821816758,0.9354463491700884,15,0.7406443745670325,0.23309250853374897,21,6.181870454358825e-05,0.5174209770114943,0.1213638444999193,0.06382807737684933,0.18857758620689655,COMPLETE,0.1213638444999193,0.18857758620689655,0.5174209770114943,0.06382807737684933
12,0.06328581116105604,2026-03-04 02:34:29.042698,2026-03-04 03:44:33.771742,0 days 01:10:04.729044,32,6,0.0,0.004865936381548409,10,sector_unified_emotion,128,32,0.843267506990425,0.2,0.06819828423523612,0.007799778515544698,0.8,5,50,BiGRU,6,1,coral,5,2.6099312978104967,0.2169393346324327,21,0.8702592850494707,0.2120345818222281,31,1.3457164103133517e-05,0.5174209770114943,0.11484257159348968,0.06328581116105604,0.17025862068965517,COMPLETE,0.11484257159348968,0.17025862068965517,0.5174209770114943,0.06328581116105604
5,0.06321478888697322,2026-03-03 20:25:30.596098,2026-03-03 21:02:10.765903,0 days 00:36:40.169805,16,6,0.30000000000000004,0.004365698213816212,10,sector_unified_emotion,64,64,1.2839284931702974,0.4,0.04934802625963907,0.006170765058622392,0.4,10,50,BiGRU,6,2,coral,10,2.614708378407952,0.21541540281192764,9,0.8931127130779293,0.2794126113090392,31,1.8500328373782612e-05,0.5154454022988506,0.12424619254189533,0.06321478888697322,0.1776221264367816,COMPLETE,0.12424619254189533,0.1776221264367816,0.5154454022988506,0.06321478888697322
94,0.06244015359945454,2026-03-05 16:47:04.217996,2026-03-05 17:12:54.979812,0 days 00:25:50.761816,32,4,0.2,0.00967566363939581,15,sector_emotion,128,32,0.5471973692730318,0.1,0.023130254049577276,3.6190831963025806e-05,0.8,5,20,BiGRU,6,1,corn,20,3.0141091375175018,1.018385983674194,15,0.7901682922895777,0.16649850685961556,21,0.00043960019156886684,0.5217313218390804,0.11664346130015614,0.06244015359945454,0.1817528735632184,COMPLETE,0.11664346130015614,0.1817528735632184,0.5217313218390804,0.06244015359945454
95,0.06222533625956689,2026-03-05 17:12:54.980781,2026-03-05 17:48:36.535794,0 days 00:35:41.555013,32,4,0.1,0.008350326159785567,15,sector_emotion,64,32,0.7658206678334192,0.0,0.050959328108601355,0.00492162684275577,0.8,7,50,BiGRU,6,1,coral,15,2.6154936367333836,0.444074711830275,15,0.8525152768114657,0.22284097898668623,31,5.506586581734982e-06,0.5161637931034483,0.11711798546645837,0.06222533625956689,0.1711566091954023,COMPLETE,0.11711798546645837,0.1711566091954023,0.5161637931034483,0.06222533625956689
57,0.06219199493153415,2026-03-04 23:49:47.874752,2026-03-05 00:08:18.021817,0 days 00:18:30.147065,32,2,0.1,0.009579903656219088,10,sector_emotion,64,64,0.27070336020138575,0.1,0.029348945665866412,0.00024204859144480364,0.8,7,50,BiGRU,6,1,corn,15,2.1620156488071154,0.23281800728725752,21,0.7075778765952877,0.2550924254107907,21,3.5413996451501514e-07,0.5183189655172413,0.130091991794532,0.06219199493153415,0.19791666666666666,COMPLETE,0.130091991794532,0.19791666666666666,0.5183189655172413,0.06219199493153415
96,0.06197371540573001,2026-03-05 17:48:36.536603,2026-03-05 18:14:04.492242,0 days 00:25:27.955639,32,4,0.1,0.00942007496991026,15,sector_emotion,128,32,1.3565598183384902,0.0,0.029655152613807384,0.00977209083824285,0.8,5,20,BiGRU,6,1,corn,20,3.4162917861006643,0.3175126265832687,15,0.8735597690164586,0.14217359776574867,21,0.0007758144926928202,0.5145474137931034,0.13133466763797547,0.06197371540573001,0.18875718390804597,COMPLETE,0.13133466763797547,0.18875718390804597,0.5145474137931034,0.06197371540573001
36,0.06180785641292431,2026-03-04 15:20:33.861773,2026-03-04 15:44:41.192448,0 days 00:24:07.330675,32,2,0.1,0.005358885010865536,15,sector_emotion,64,64,0.5149010221212055,0.1,0.024414692262743707,0.0014887540466720422,0.4,7,50,BiGRU,6,1,corn,20,2.5217213656155275,0.5929657610170647,15,0.8820302523253324,0.32533751521582976,41,5.677990909850844e-06,0.5159841954022989,0.11925309275950126,0.06180785641292431,0.18875718390804597,COMPLETE,0.11925309275950126,0.18875718390804597,0.5159841954022989,0.06180785641292431
11,0.061011587373433956,2026-03-04 01:59:31.081480,2026-03-04 02:34:29.041910,0 days 00:34:57.960430,16,2,0.1,0.007764750497223099,10,sector_finbert,128,64,1.1036536993900603,0.30000000000000004,0.0654121936178941,0.002229975553054088,0.8,5,20,BiGRU,6,1,coral,15,3.3523208361639956,0.25097093916221574,21,0.7840628481260188,0.20347567930882618,41,3.304766090578772e-07,0.5127514367816092,0.11415733502975002,0.061011587373433956,0.16361350574712644,COMPLETE,0.11415733502975002,0.16361350574712644,0.5127514367816092,0.061011587373433956
21,0.06074889379733084,2026-03-04 09:00:23.938618,2026-03-04 09:17:12.116976,0 days 00:16:48.178358,32,2,0.0,0.007754808738076068,10,sector_sentiment,64,64,0.4067143466381423,0.1,0.028793420499975554,0.007821475121726616,0.8,5,20,BiGRU,6,1,corn,20,1.8542703332190684,0.5215170325281604,21,0.7139440364271655,0.36431393126706796,21,9.529537075057956e-06,0.5163433908045977,0.10869425647288829,0.06074889379733084,0.17385057471264367,COMPLETE,0.10869425647288829,0.17385057471264367,0.5163433908045977,0.06074889379733084
63,0.060415555324844966,2026-03-05 02:49:13.695602,2026-03-05 03:01:57.923352,0 days 00:12:44.227750,64,2,0.6000000000000001,0.0024167613365288602,15,sector_unified_emotion,128,32,0.5171737338673392,0.1,0.015821475411132643,0.00793592706897634,0.4,7,20,BiGRU,6,1,coral,15,3.0617755422474775,0.8461621157279802,9,0.8587183510640866,0.3612199738267737,31,1.6277340535675993e-05,0.5211925287356322,0.10987213987571083,0.060415555324844966,0.16630747126436782,COMPLETE,0.10987213987571083,0.16630747126436782,0.5211925287356322,0.060415555324844966
51,0.059945692638191446,2026-03-04 21:26:30.292500,2026-03-04 21:51:38.995183,0 days 00:25:08.702683,32,4,0.6000000000000001,0.007436069711091984,15,sector_emotion,128,128,0.5489312910668935,0.4,0.025176399553447627,0.005826240006247447,0.4,7,20,BiGRU,6,1,corn,15,3.4217712214361575,0.7187988096172794,15,0.8921913024361898,0.3418005074807048,21,0.00021476421304840568,0.5158045977011494,0.12356391026431628,0.059945692638191446,0.18570402298850575,COMPLETE,0.12356391026431628,0.18570402298850575,0.5158045977011494,0.059945692638191446
84,0.059822523839167606,2026-03-05 13:00:28.485781,2026-03-05 13:29:41.120155,0 days 00:29:12.634374,16,2,0.30000000000000004,0.0020225845640935948,15,sector_unified_emotion,256,32,0.23706679845245096,0.30000000000000004,0.0032395496644700957,0.005565575111395557,0.4,7,20,BiGRU,6,1,coral,5,2.4087006600696044,0.888082320041316,15,0.7865378548821856,0.3010751099887823,41,0.0008886446632275201,0.5186781609195402,0.11812786976943664,0.059822523839167606,0.17923850574712644,COMPLETE,0.11812786976943664,0.17923850574712644,0.5186781609195402,0.059822523839167606
2,0.05872047811480379,2026-03-03 18:08:35.819830,2026-03-03 18:27:59.110922,0 days 00:19:23.291092,32,2,0.1,0.009082658859666538,10,sector_emotion,256,64,0.6294282820495617,0.1,0.06323058305935796,0.00011889469769530483,0.8,7,20,GRU,6,1,coral,20,1.3622371802280577,0.43956189066697243,15,0.8284858845986153,0.3016406642217636,31,6.487477066058669e-05,0.5235272988505747,0.1159715997992625,0.05872047811480379,0.17061781609195403,COMPLETE,0.1159715997992625,0.17061781609195403,0.5235272988505747,0.05872047811480379
33,0.058526889591194876,2026-03-04 14:20:57.894830,2026-03-04 14:46:34.608539,0 days 00:25:36.713709,32,4,0.1,0.008568002643393984,15,sector_emotion,64,32,0.3262442986572936,0.1,0.014694093781922388,0.009017028392578303,0.4,7,50,BiGRU,6,2,corn,20,3.424502968122961,0.552237790456622,15,0.7232495984254639,0.15421860684551994,21,5.0880031815281394e-05,0.5184985632183908,0.11421836838135141,0.058526889591194876,0.18067528735632185,COMPLETE,0.11421836838135141,0.18067528735632185,0.5184985632183908,0.058526889591194876
87,0.05822413611585616,2026-03-05 14:00:16.927791,2026-03-05 14:22:13.421332,0 days 00:21:56.493541,32,2,0.1,0.005436526629193923,15,sector_emotion,256,32,0.7548769136274873,0.0,0.02629558534987458,0.005983362136385227,0.8,10,50,BiGRU,6,2,corn,15,2.6651623851131494,0.8935045111854294,15,0.8169949000575982,0.28703860503980577,31,1.0997241266737239e-05,0.5172413793103449,0.12312320886325186,0.05822413611585616,0.18767959770114942,COMPLETE,0.12312320886325186,0.18767959770114942,0.5172413793103449,0.05822413611585616
15,0.05692189343519624,2026-03-04 05:22:44.922229,2026-03-04 06:54:50.667628,0 days 01:32:05.745399,32,6,0.0,0.005204591764476401,15,sector_emotion,128,64,0.5787157650298065,0.1,0.05916019184805764,0.00856782409400405,0.4,5,30,BiGRU,6,1,coral,15,2.383198821662043,0.3657318538581705,21,0.8664564539028545,0.23151398733395237,41,1.250159854309385e-07,0.515625,0.11502539392617066,0.05692189343519624,0.1725933908045977,COMPLETE,0.11502539392617066,0.1725933908045977,0.515625,0.05692189343519624
7,0.05664011884778135,2026-03-03 21:27:51.466722,2026-03-03 22:21:38.294360,0 days 00:53:46.827638,16,6,0.4,0.001515591829246746,10,sector,64,128,1.1025125652948673,0.4,0.001302774273466728,0.002231611968456441,0.8,5,50,BiLSTM,6,2,corn,15,2.7666380003048827,0.7856494162647969,15,0.7813400945049913,0.31103596106278814,31,0.0002335445709523812,0.5181393678160919,0.12348926205968382,0.05664011884778135,0.19342672413793102,COMPLETE,0.12348926205968382,0.19342672413793102,0.5181393678160919,0.05664011884778135
88,0.055786516863918174,2026-03-05 14:22:13.422184,2026-03-05 14:37:21.530710,0 days 00:15:08.108526,32,2,0.0,0.0034488709369096026,15,sector_emotion,64,32,0.39201499097706144,0.1,0.008475523619048748,0.0053634093440399185,0.8,10,50,BiGRU,6,1,corn,10,2.0823950383663186,0.5224877176514006,15,0.8469018683818359,0.36503517277848857,21,6.064106063973751e-06,0.5132902298850575,0.12039241116326622,0.055786516863918174,0.18426724137931033,COMPLETE,0.12039241116326622,0.18426724137931033,0.5132902298850575,0.055786516863918174
72,0.05533138991002705,2026-03-05 07:15:46.583101,2026-03-05 08:03:54.650416,0 days 00:48:08.067315,32,4,0.7000000000000001,0.0049314845326742015,15,sector_finbert,128,32,0.304971654569428,0.4,0.0030819039414948478,0.00029988812240658953,0.4,7,50,BiGRU,6,2,corn,15,3.44631357031991,0.8016415695806856,15,0.8428879988285329,0.23976126472210332,41,2.092540252178889e-05,0.5140086206896551,0.1154993979937961,0.05533138991002705,0.1937859195402299,COMPLETE,0.1154993979937961,0.1937859195402299,0.5140086206896551,0.05533138991002705
48,0.055288128443508076,2026-03-04 19:57:48.324701,2026-03-04 20:16:33.029433,0 days 00:18:44.704732,16,2,0.0,0.007065989282116914,20,sector_emotion,64,32,0.7469412274973086,0.0,0.031118946206952672,0.0036399351349060017,0.8,7,50,BiLSTM,6,1,corn,15,3.2387135857785796,0.5739792732929226,15,0.841073887780195,0.3419055183938777,21,1.0163716137364403e-05,0.5174209770114943,0.13090790004506195,0.055288128443508076,0.18372844827586207,COMPLETE,0.13090790004506195,0.18372844827586207,0.5174209770114943,0.055288128443508076
24,0.054965424366770904,2026-03-04 09:48:47.037681,2026-03-04 10:20:41.800635,0 days 00:31:54.762954,32,4,0.2,0.0056050528113884114,10,sector_all_nlp,256,64,0.6204642394121987,0.2,0.012409772268871837,0.00461681786125595,0.8,7,20,GRU,6,1,corn,20,3.0748014862780546,0.43069939574850963,21,0.8370076358606016,0.3995674535199876,21,1.9978588553607186e-06,0.5136494252873564,0.12168512749399536,0.054965424366770904,0.1909123563218391,COMPLETE,0.12168512749399536,0.1909123563218391,0.5136494252873564,0.054965424366770904
31,0.05459842463775027,2026-03-04 13:23:30.104692,2026-03-04 13:48:17.529255,0 days 00:24:47.424563,32,4,0.4,0.009453368189254538,15,sector_all_nlp,128,32,0.9530389165748331,0.1,0.025015251856213495,0.00047216754935979274,0.8,7,50,BiGRU,6,1,corn,20,2.4841130783217986,0.5171772300189788,15,0.8903558993584492,0.17953561429284326,21,3.767401429652248e-05,0.5152658045977011,0.11886437286229719,0.05459842463775027,0.1875,COMPLETE,0.11886437286229719,0.1875,0.5152658045977011,0.05459842463775027
99,0.05418061246049909,2026-03-05 18:41:14.741536,2026-03-05 18:55:04.015339,0 days 00:13:49.273803,64,2,0.6000000000000001,0.0029496399503558712,15,sector_unified_emotion,64,32,0.159182347572559,0.2,0.013146539880665727,0.005004820276783751,0.8,7,30,BiGRU,6,1,coral,20,3.373276347149135,0.7560535531089422,15,0.7838121855302347,0.2848719822103147,21,0.00030746174691456967,0.5165229885057471,0.11005732467864406,0.05418061246049909,0.16989942528735633,COMPLETE,0.11005732467864406,0.16989942528735633,0.5165229885057471,0.05418061246049909
39,0.05375461042824231,2026-03-04 16:24:32.874980,2026-03-04 16:35:29.138681,0 days 00:10:56.263701,32,2,0.0,0.00923036775491369,20,sector_emotion,64,64,0.43296323040720486,0.2,0.014556113526538992,0.003911047227628547,0.8,7,20,BiLSTM,6,1,corn,20,2.939822610201654,0.9517255915809537,9,0.7894059984716607,0.2808017740362114,21,5.466152699899e-06,0.5125718390804598,0.1153821134143065,0.05375461042824231,0.18516522988505746,COMPLETE,0.1153821134143065,0.18516522988505746,0.5125718390804598,0.05375461042824231
27,0.05351944455392336,2026-03-04 11:24:12.712749,2026-03-04 12:13:57.986495,0 days 00:49:45.273746,32,6,0.30000000000000004,0.0067601918149044924,15,sector_all_nlp,64,32,0.51996698947495,0.1,0.024623979039063805,0.0008333513389323803,0.8,7,20,BiGRU,6,1,corn,20,2.648626148811234,0.5754341569031822,15,0.7731385205251443,0.22091263852637427,31,5.888132729130794e-07,0.5138290229885057,0.13205039347040903,0.05351944455392336,0.1939655172413793,COMPLETE,0.13205039347040903,0.1939655172413793,0.5138290229885057,0.05351944455392336
71,0.05309263555144962,2026-03-05 06:48:33.154419,2026-03-05 07:15:46.581824,0 days 00:27:13.427405,32,2,0.0,0.00898277989772303,20,sector_emotion,64,64,0.9460288490585111,0.1,0.00018227873708250887,0.008674070112646154,0.8,7,20,BiGRU,6,1,corn,15,2.624170962025564,0.2502299125707583,21,0.6936859285187911,0.3526958770415666,31,2.3995235551175327e-06,0.5098778735632183,0.11965889104587754,0.05309263555144962,0.18660201149425287,COMPLETE,0.11965889104587754,0.18660201149425287,0.5098778735632183,0.05309263555144962
34,0.05293422913909803,2026-03-04 14:46:34.609281,2026-03-04 15:00:37.723325,0 days 00:14:03.114044,16,2,0.1,0.007097536055009059,15,sector_emotion,64,32,0.16593805885967533,0.1,0.017167283184130827,0.0020181247246714175,0.8,7,50,BiGRU,6,2,corn,20,1.8709479693338602,0.713674487106383,9,0.8291351749815628,0.2857988462396343,21,1.7124286690778482e-05,0.5134698275862069,0.12373089882863322,0.05293422913909803,0.1846264367816092,COMPLETE,0.12373089882863322,0.1846264367816092,0.5134698275862069,0.05293422913909803
35,0.0528695422416564,2026-03-04 15:00:37.724144,2026-03-04 15:20:33.860820,0 days 00:19:56.136676,16,2,0.30000000000000004,0.005411210927804641,10,sector_emotion,64,32,1.1687656880808475,0.4,0.03988157641196447,0.004308814804716284,0.8,5,50,BiGRU,6,1,coral,5,3.1249234616275867,0.26855941376055464,21,0.8366171668958999,0.138358342271242,21,9.462433467738121e-05,0.5122126436781609,0.12152840450273027,0.0528695422416564,0.17313218390804597,COMPLETE,0.12152840450273027,0.17313218390804597,0.5122126436781609,0.0528695422416564
68,0.05206719070906281,2026-03-05 05:12:20.742891,2026-03-05 05:50:20.110169,0 days 00:37:59.367278,32,6,0.0,0.00970146134020474,20,sector_emotion,128,32,0.5563658793417685,0.1,0.0014945667319784493,0.006531227165870755,0.8,7,50,BiGRU,6,1,corn,20,2.5648823229137347,1.0906865602212588,15,0.7473466852612747,0.3401231220839291,21,2.5422029661607588e-06,0.516882183908046,0.12192817228598295,0.05206719070906281,0.17869971264367815,COMPLETE,0.12192817228598295,0.17869971264367815,0.516882183908046,0.05206719070906281
41,0.05133049598418373,2026-03-04 16:59:25.861209,2026-03-04 17:26:03.231842,0 days 00:26:37.370633,16,4,0.4,0.005294756952224226,15,sector_emotion,128,32,0.25703734056851557,0.1,0.033895196092537896,0.004307370336885536,0.4,7,20,LSTM,6,1,corn,20,3.313416461529409,0.6245236446548816,15,0.8780411881207822,0.13804026885742565,21,2.3190319911627792e-06,0.5127514367816092,0.11993464225976723,0.05133049598418373,0.18947557471264367,COMPLETE,0.11993464225976723,0.18947557471264367,0.5127514367816092,0.05133049598418373
70,0.05129397766610844,2026-03-05 06:23:13.920636,2026-03-05 06:48:33.153491,0 days 00:25:19.232855,64,4,0.1,0.008002551635006032,20,sector_emotion,256,32,0.6749652357514331,0.2,0.017387225358869888,0.005356570356728326,0.8,7,50,BiGRU,6,1,corn,15,3.0917830222863456,0.5231091240480458,15,0.8494860011947942,0.1776410539406918,21,3.992739181975587e-05,0.5170617816091954,0.1184949880876429,0.05129397766610844,0.17905890804597702,COMPLETE,0.1184949880876429,0.17905890804597702,0.5170617816091954,0.05129397766610844
