company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
MA,Financial,BiLSTM,classification,5,,,,0.42062173932520497,0.6557377049180327,0.8695652173913043,0.5263157894736842,0.671875,0.6190476190476191,0.3347193406976015,0.6666666666666666,0.5333333333333333,0.8888888888888888,1189,398,42,64,20,0.25499999999999995,0.3347193406976015,True
MCD,Services,BiLSTM,classification,5,,,,0.1441007540660505,0.125,1.0,0.06666666666666667,0.34375,0.7142857142857143,0.39686831106550413,0.7931034482758621,0.696969696969697,0.92,1189,398,42,64,20,0.33499999999999996,0.39686831106550413,True
MDT,Healthcare,BiLSTM,classification,5,,,,0.22549380840084865,0.2222222222222222,1.0,0.125,0.453125,0.7142857142857143,0.4457893447634325,0.45454545454545453,1.0,0.29411764705882354,1189,398,42,64,20,0.4049999999999999,0.4457893447634325,True
MMM,Industrial Goods,BiLSTM,classification,5,,,,0.05336656748043667,0.10526315789473684,0.6666666666666666,0.05714285714285714,0.46875,0.7619047619047619,0.5802919799991053,0.7727272727272727,0.6538461538461539,0.9444444444444444,1189,398,42,64,20,0.075,0.5802919799991053,True
MO,Consumer Goods,BiLSTM,classification,5,,,,-0.11062059970467682,0.3448275862068966,0.5263157894736842,0.2564102564102564,0.40625,0.6428571428571429,0.3006232385408722,0.6153846153846154,0.7058823529411765,0.5454545454545454,1189,398,42,64,20,0.5049999999999999,0.3006232385408722,True
MRK,Healthcare,BiLSTM,classification,5,,,,0.08089183412430688,0.11764705882352941,0.6666666666666666,0.06451612903225806,0.53125,0.7857142857142857,0.5477225575051661,0.5714285714285714,1.0,0.4,1189,398,42,64,20,0.4049999999999999,0.5477225575051661,True
MSFT,Technology,BiLSTM,classification,5,,,,0.17755520605710873,0.14285714285714285,1.0,0.07692307692307693,0.4375,0.6666666666666666,0.34673804626442817,0.7307692307692307,0.6333333333333333,0.8636363636363636,1189,398,42,64,20,0.25499999999999995,0.34673804626442817,True
NEE,Utilities,BiLSTM,classification,5,,,,0.0,0.72,0.5625,1.0,0.5625,0.6666666666666666,0.4624972900628803,0.7407407407407407,0.5882352941176471,1.0,1189,398,42,64,20,0.05,0.4624972900628803,True
NGG,Utilities,BiLSTM,classification,5,,,,-0.03292486618231885,0.06896551724137931,0.3333333333333333,0.038461538461538464,0.578125,0.8571428571428571,0.6054493496206035,0.9090909090909091,0.8571428571428571,0.967741935483871,1189,398,42,64,20,0.33499999999999996,0.6054493496206035,True
NVS,Healthcare,BiLSTM,classification,5,,,,0.0,0.5287356321839081,0.359375,1.0,0.359375,0.6904761904761905,0.3720805503204561,0.6060606060606061,0.7142857142857143,0.5263157894736842,1189,398,42,64,20,0.42499999999999993,0.3720805503204561,True
ORCL,Technology,BiLSTM,classification,5,,,,-0.11834526708278773,0.0,0.0,0.0,0.515625,0.7142857142857143,0.4579994970335558,0.5714285714285714,0.8888888888888888,0.42105263157894735,1189,398,42,64,20,0.5049999999999999,0.4579994970335558,True
PCG,Utilities,BiLSTM,classification,5,,,,0.1353903836185097,0.5797101449275363,0.4878048780487805,0.7142857142857143,0.546875,0.7857142857142857,0.5477225575051661,0.8571428571428571,0.75,1.0,1189,398,42,64,20,0.05,0.5477225575051661,True
PCLN,Services,BiLSTM,classification,5,,,,0.17926701731725506,0.48148148148148145,0.6842105263157895,0.37142857142857144,0.5625,0.8809523809523809,0.7627700713964739,0.8780487804878049,0.8571428571428571,0.9,1189,398,42,64,20,0.33499999999999996,0.7627700713964739,True
PEP,Consumer Goods,BiLSTM,classification,5,,,,0.22817408071403383,0.6835443037974683,0.5869565217391305,0.8181818181818182,0.609375,0.6190476190476191,0.23596995186213474,0.68,0.6071428571428571,0.7727272727272727,1189,398,42,64,20,0.38499999999999995,0.23596995186213474,True
PFE,Healthcare,BiLSTM,classification,5,,,,0.31304004443943084,0.5,0.6666666666666666,0.4,0.6875,0.7380952380952381,0.48576827737528583,0.5925925925925926,0.8888888888888888,0.4444444444444444,1189,398,42,64,20,0.5049999999999999,0.48576827737528583,True
PG,Consumer Goods,BiLSTM,classification,5,,,,0.07216878364870323,0.625,0.5208333333333334,0.78125,0.53125,0.6666666666666666,0.40618119722996165,0.7407407407407407,0.6060606060606061,0.9523809523809523,1189,398,42,64,20,0.13,0.40618119722996165,True
PICO,Conglomerates,BiLSTM,classification,5,,,,0.022628141110071023,0.5866666666666667,0.5238095238095238,0.6666666666666666,0.515625,0.8809523809523809,0.7474366178168822,0.8275862068965517,0.75,0.9230769230769231,1189,398,42,64,20,0.16999999999999998,0.7474366178168822,True
PM,Consumer Goods,BiLSTM,classification,5,,,,0.32287320150037885,0.35555555555555557,1.0,0.21621621621621623,0.546875,0.7142857142857143,0.513402083504153,0.7,0.56,0.9333333333333333,1189,398,42,64,20,0.08499999999999999,0.513402083504153,True
PPL,Utilities,BiLSTM,classification,5,,,,-0.02431322695419323,0.10256410256410256,0.5,0.05714285714285714,0.453125,0.8095238095238095,0.6497881580558778,0.8260869565217391,0.95,0.7307692307692307,1189,398,42,64,20,0.5049999999999999,0.6497881580558778,True
PTR,Basic Matierials,BiLSTM,classification,5,,,,0.3161029186279529,0.5238095238095238,0.6470588235294118,0.44,0.6875,0.8095238095238095,0.4655998462018826,0.42857142857142855,1.0,0.2727272727272727,1169,398,42,64,20,0.21999999999999997,0.4655998462018826,True
RDS-B,Basic Matierials,BiLSTM,classification,5,,,,0.18993429409939658,0.42105263157894735,0.5,0.36363636363636365,0.65625,0.7619047619047619,0.46833099703329334,0.6428571428571429,0.6923076923076923,0.6,1189,398,42,64,20,0.33499999999999996,0.46833099703329334,True
REX,Conglomerates,BiLSTM,classification,5,,,,0.2072413154666947,0.44,0.7333333333333333,0.3142857142857143,0.5625,0.7142857142857143,0.4375875262587531,0.7931034482758621,0.6764705882352942,0.9583333333333334,1169,398,42,64,20,0.145,0.4375875262587531,True
SLB,Basic Matierials,BiLSTM,classification,5,,,,0.0,0.6086956521739131,0.4375,1.0,0.4375,0.5476190476190477,0.35082320772281167,0.6274509803921569,0.45714285714285713,1.0,1189,398,42,64,20,0.05,0.35082320772281167,True
SNP,Basic Matierials,BiLSTM,classification,5,,,,0.0,0.5777777777777777,0.40625,1.0,0.40625,0.6904761904761905,0.3640728218472825,0.6285714285714286,0.6470588235294118,0.6111111111111112,1169,398,42,64,20,0.37999999999999995,0.3640728218472825,True
SNY,Healthcare,BiLSTM,classification,5,,,,0.12725695259515554,0.6,0.5526315789473685,0.65625,0.5625,0.8095238095238095,0.5893689584893059,0.7333333333333333,0.7857142857142857,0.6875,1189,398,42,64,20,0.31499999999999995,0.5893689584893059,True
SO,Utilities,BiLSTM,classification,5,,,,0.3510319689479054,0.7865168539325843,0.7,0.8974358974358975,0.703125,0.7857142857142857,0.570087712549569,0.8524590163934426,0.7428571428571429,1.0,1189,398,42,64,20,0.05,0.570087712549569,True
