company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,BiLSTM,classification,1,,,,0.1341246360271594,0.5483870967741935,0.5,0.6071428571428571,0.5625,0.5714285714285714,0.2773500981126146,0.7,0.5384615384615384,1.0,1203,398,42,64,21,0.5399999999999999,0.2773500981126146
ABB,Industrial Goods,BiLSTM,classification,1,,,,-0.031199984310868976,0.6265060240963856,0.5531914893617021,0.7222222222222222,0.515625,0.5952380952380952,0.2777350394472259,0.5853658536585366,0.46153846153846156,0.8,1203,398,42,64,21,0.6,0.2777350394472259
ABBV,Healthcare,BiLSTM,classification,1,,,,0.30903173899329384,0.5384615384615384,0.7777777777777778,0.4117647058823529,0.625,0.6190476190476191,0.30515145240827973,0.2727272727272727,1.0,0.15789473684210525,1122,398,42,64,21,0.705,0.30515145240827973
AEP,Utilities,BiLSTM,classification,1,,,,-0.0821440096816907,0.7142857142857143,0.5833333333333334,0.9210526315789473,0.5625,0.6190476190476191,0.30515145240827973,0.7419354838709677,0.5897435897435898,1.0,1203,398,42,64,21,0.42499999999999993,0.30515145240827973
AGFS,Conglomerates,BiLSTM,classification,1,,,,0.0,0.5617977528089888,0.390625,1.0,0.390625,0.5952380952380952,0.4,0.6666666666666666,0.5,1.0,646,120,42,64,21,0.5099999999999999,0.4
AMGN,Healthcare,BiLSTM,classification,1,,,,0.13937096857629283,0.1951219512195122,0.8,0.1111111111111111,0.484375,0.6904761904761905,0.3535533905932738,0.3157894736842105,1.0,0.1875,1203,398,42,64,22,0.6699999999999999,0.3535533905932738
AMZN,Services,BiLSTM,classification,1,,,,-0.016912483530155894,0.05405405405405406,0.5,0.02857142857142857,0.453125,0.6904761904761905,0.40789986277743745,0.5806451612903226,0.8181818181818182,0.45,1203,398,42,64,21,0.43499999999999994,0.40789986277743745
BA,Industrial Goods,BiLSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.6904761904761905,0.3705695269925798,0.6285714285714286,0.6875,0.5789473684210527,1203,398,42,64,21,0.6499999999999999,0.3705695269925798
BABA,Services,BiLSTM,classification,1,,,,0.17407765595569782,0.11428571428571428,1.0,0.06060606060606061,0.515625,0.6666666666666666,0.2773500981126146,0.5333333333333333,0.5714285714285714,0.5,690,164,42,64,21,0.585,0.2773500981126146
BAC,Financial,BiLSTM,classification,1,,,,0.08370786705565378,0.34146341463414637,0.5,0.25925925925925924,0.578125,0.6190476190476191,0.25819888974716115,0.2,1.0,0.1111111111111111,1203,398,42,64,21,0.5599999999999999,0.25819888974716115
BBL,Basic Matierials,BiLSTM,classification,1,,,,-0.17755520605710873,0.0,0.0,0.0,0.5625,0.5,0.07933288280219176,0.16,0.6666666666666666,0.09090909090909091,1203,398,42,64,21,0.4549999999999999,0.07933288280219176
BCH,Financial,BiLSTM,classification,1,,,,0.17155007848855516,0.1935483870967742,0.75,0.1111111111111111,0.609375,0.6666666666666666,0.4746540241984124,0.5625,1.0,0.391304347826087,1203,398,42,64,21,0.59,0.4746540241984124
BHP,Basic Matierials,BiLSTM,classification,1,,,,0.14886529895627457,0.43478260869565216,0.5555555555555556,0.35714285714285715,0.59375,0.6904761904761905,0.40406101782088427,0.6285714285714286,0.7857142857142857,0.5238095238095238,1203,398,42,64,23,0.59,0.40406101782088427
BP,Basic Matierials,BiLSTM,classification,1,,,,-0.0020131159011798102,0.47619047619047616,0.40540540540540543,0.5769230769230769,0.484375,0.7380952380952381,0.4840712166528413,0.6451612903225806,0.8333333333333334,0.5263157894736842,1203,398,42,64,30,0.4549999999999999,0.4840712166528413
BRK-A,Financial,BiLSTM,classification,1,,,,0.03253000243161777,0.125,0.5,0.07142857142857142,0.5625,0.6428571428571429,0.2827838665960097,0.6153846153846154,0.631578947368421,0.6,1203,398,42,64,21,0.6499999999999999,0.2827838665960097
BSAC,Financial,BiLSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.5625,0.6428571428571429,0.19908326484529887,0.11764705882352941,1.0,0.0625,1203,398,42,64,21,0.6,0.19908326484529887
BUD,Consumer Goods,BiLSTM,classification,1,,,,0.13483997249264842,0.2926829268292683,0.6666666666666666,0.1875,0.546875,0.6666666666666666,0.35527985620321373,0.631578947368421,0.5454545454545454,0.75,1203,398,42,64,21,0.595,0.35527985620321373
C,Financial,BiLSTM,classification,1,,,,0.16834512458535864,0.5185185185185185,0.5,0.5384615384615384,0.59375,0.5952380952380952,0.2034988076276673,0.6222222222222222,0.56,0.7,1203,398,42,64,21,0.48999999999999994,0.2034988076276673
CAT,Industrial Goods,BiLSTM,classification,1,,,,0.22147019900891646,0.6376811594202898,0.5945945945945946,0.6875,0.609375,0.6190476190476191,0.23596995186213474,0.5294117647058824,0.6428571428571429,0.45,1203,398,42,64,21,0.6399999999999999,0.23596995186213474
CELG,Healthcare,BiLSTM,classification,1,,,,0.13471563869719666,0.3829787234042553,0.6428571428571429,0.2727272727272727,0.546875,0.7142857142857143,0.4457893447634325,0.45454545454545453,1.0,0.29411764705882354,1203,398,42,64,21,0.58,0.4457893447634325
CHL,Technology,BiLSTM,classification,1,,,,-0.08089183412430688,0.6304347826086957,0.47540983606557374,0.9354838709677419,0.46875,0.6904761904761905,0.4118728585153913,0.5185185185185185,0.875,0.3684210526315789,1203,398,42,64,23,0.5249999999999999,0.4118728585153913
CHTR,Services,BiLSTM,classification,1,,,,-0.03126526997403612,0.49230769230769234,0.48484848484848486,0.5,0.484375,0.8333333333333334,0.6904602208326344,0.8292682926829268,0.7391304347826086,0.9444444444444444,1203,398,42,64,30,0.25499999999999995,0.6904602208326344
CMCSA,Services,BiLSTM,classification,1,,,,0.18461861664914886,0.4090909090909091,0.6428571428571429,0.3,0.59375,0.6428571428571429,0.2919059268087842,0.6341463414634146,0.5909090909090909,0.6842105263157895,1203,398,42,64,21,0.5349999999999999,0.2919059268087842
CODI,Conglomerates,BiLSTM,classification,1,,,,0.17189402517942118,0.5185185185185185,0.56,0.4827586206896552,0.59375,0.5714285714285714,0.10696563746013953,0.3076923076923077,0.5714285714285714,0.21052631578947367,1203,398,42,64,21,0.5499999999999999,0.10696563746013953
CSCO,Technology,BiLSTM,classification,1,,,,0.06262242910851495,0.5161290322580645,0.5333333333333333,0.5,0.53125,0.6428571428571429,0.3189712384239927,0.6153846153846154,0.5217391304347826,0.75,1203,398,42,64,21,0.49499999999999994,0.3189712384239927
CVX,Basic Matierials,BiLSTM,classification,1,,,,0.07953140787214905,0.4528301886792453,0.5217391304347826,0.4,0.546875,0.5952380952380952,0.22360679774997896,0.6792452830188679,0.5625,0.8571428571428571,1203,398,42,64,21,0.4699999999999999,0.22360679774997896
D,Utilities,BiLSTM,classification,1,,,,0.1796053020267749,0.6808510638297872,0.5161290322580645,1.0,0.53125,0.6428571428571429,0.3124666267458028,0.7457627118644068,0.6111111111111112,0.9565217391304348,1203,398,42,64,21,0.37499999999999994,0.3124666267458028
DHR,Industrial Goods,BiLSTM,classification,1,,,,0.13517414889732077,0.5172413793103449,0.6,0.45454545454545453,0.5625,0.5714285714285714,0.309344112444873,0.6896551724137931,0.5263157894736842,1.0,1203,398,42,64,21,0.36999999999999994,0.309344112444873
