company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
AAPL,Consumer Goods,BiGRU,classification,5,,,,-0.06825406626599889,0.41379310344827586,0.4444444444444444,0.3870967741935484,0.46875,0.7380952380952381,0.4959687988506185,0.6666666666666666,0.8461538461538461,0.55,1184,398,42,64,16,0.5049999999999999,0.4959687988506185,True
ABB,Industrial Goods,BiGRU,classification,5,,,,0.26796910199411345,0.30303030303030304,0.8333333333333334,0.18518518518518517,0.640625,0.7857142857142857,0.5198752449100363,0.5263157894736842,1.0,0.35714285714285715,1184,398,42,64,16,0.5049999999999999,0.5198752449100363,True
ABBV,Healthcare,BiGRU,classification,5,,,,0.012577870090366055,0.5352112676056338,0.4418604651162791,0.6785714285714286,0.484375,0.8333333333333334,0.544656513504933,0.5333333333333333,1.0,0.36363636363636365,1103,398,42,64,18,0.30999999999999994,0.544656513504933,True
AEP,Utilities,BiGRU,classification,5,,,,0.2540570151027902,0.7228915662650602,0.6382978723404256,0.8333333333333334,0.640625,0.7857142857142857,0.5517557332192131,0.8235294117647058,0.84,0.8076923076923077,1184,398,42,64,30,0.5049999999999999,0.5517557332192131,True
AGFS,Conglomerates,BiGRU,classification,5,,,,0.0,0.5287356321839081,0.359375,1.0,0.359375,0.7857142857142857,0.5185449728701348,0.6666666666666666,0.75,0.6,627,105,42,64,19,0.33499999999999996,0.5185449728701348,True
AMGN,Healthcare,BiGRU,classification,5,,,,0.13078700560091738,0.19047619047619047,0.8,0.10810810810810811,0.46875,0.8571428571428571,0.6785714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,1184,398,42,64,16,0.21499999999999997,0.6785714285714286,True
AMZN,Services,BiGRU,classification,5,,,,-0.189638899745547,0.5194805194805194,0.5882352941176471,0.46511627906976744,0.421875,0.7619047619047619,0.5095246653650681,0.8,0.8333333333333334,0.7692307692307693,1184,398,42,64,16,0.35999999999999993,0.5095246653650681,True
BA,Industrial Goods,BiGRU,classification,5,,,,0.21425126095413888,0.576271186440678,0.5862068965517241,0.5666666666666667,0.609375,0.7619047619047619,0.5150844037233139,0.8275862068965517,0.7272727272727273,0.96,1184,398,42,64,19,0.25499999999999995,0.5150844037233139,True
BABA,Services,BiGRU,classification,5,,,,0.0,0.0,0.0,0.0,0.375,0.7380952380952381,0.42927103050293913,0.6206896551724138,0.5625,0.6923076923076923,671,149,42,64,17,0.26999999999999996,0.42927103050293913,True
BAC,Financial,BiGRU,classification,5,,,,-0.12529113460674984,0.575,0.5348837209302325,0.6216216216216216,0.46875,0.6190476190476191,0.39285714285714285,0.6190476190476191,0.4642857142857143,0.9285714285714286,1184,398,42,64,16,0.075,0.39285714285714285,True
BBL,Basic Matierials,BiGRU,classification,5,,,,0.3762121943413555,0.5396825396825397,0.3695652173913043,1.0,0.546875,0.7619047619047619,0.5017203455689636,0.6428571428571429,0.8181818181818182,0.5294117647058824,1184,398,42,64,19,0.5049999999999999,0.5017203455689636,True
BCH,Financial,BiGRU,classification,5,,,,0.27502638419458664,0.5483870967741935,0.40476190476190477,0.85,0.5625,0.8095238095238095,0.64048986934008,0.84,0.75,0.9545454545454546,1184,398,42,64,16,0.33499999999999996,0.64048986934008,True
BHP,Basic Matierials,BiGRU,classification,5,,,,0.17507918974856718,0.4473684210526316,0.288135593220339,1.0,0.34375,0.8095238095238095,0.5795492139869115,0.6666666666666666,0.8888888888888888,0.5333333333333333,1184,398,42,64,29,0.295,0.5795492139869115,True
BP,Basic Matierials,BiGRU,classification,5,,,,0.17612240316572622,0.4897959183673469,0.46153846153846156,0.5217391304347826,0.609375,0.6904761904761905,0.521536192416212,0.723404255319149,0.5666666666666667,1.0,1184,398,42,64,16,0.05,0.521536192416212,True
BRK-A,Financial,BiGRU,classification,5,,,,0.0,0.6526315789473685,0.484375,1.0,0.484375,0.6190476190476191,0.44399618972177585,0.6521739130434783,0.4838709677419355,1.0,1184,398,42,64,16,0.05,0.44399618972177585,True
BSAC,Financial,BiGRU,classification,5,,,,0.44562997297898393,0.6666666666666666,0.525,0.9130434782608695,0.671875,0.6904761904761905,0.42008402520840293,0.6976744186046512,0.6,0.8333333333333334,1184,398,42,64,16,0.19,0.42008402520840293,True
BUD,Consumer Goods,BiGRU,classification,5,,,,0.00857966199371452,0.5142857142857142,0.6923076923076923,0.4090909090909091,0.46875,0.5238095238095238,0.3202563076101743,0.6153846153846154,0.4444444444444444,1.0,1184,398,42,64,16,0.05,0.3202563076101743,True
C,Financial,BiGRU,classification,5,,,,0.24829391066651044,0.391304347826087,0.8181818181818182,0.2571428571428571,0.5625,0.6904761904761905,0.35682062007003157,0.5806451612903226,0.5,0.6923076923076923,1184,398,42,64,16,0.25499999999999995,0.35682062007003157,True
CAT,Industrial Goods,BiGRU,classification,5,,,,0.055997550008062294,0.5945945945945946,0.5365853658536586,0.6666666666666666,0.53125,0.6904761904761905,0.39344473768231686,0.38095238095238093,1.0,0.23529411764705882,1184,398,42,64,24,0.3449999999999999,0.39344473768231686,True
CELG,Healthcare,BiGRU,classification,5,,,,-0.010419719766238846,0.4,0.5238095238095238,0.3235294117647059,0.484375,0.8809523809523809,0.7561512453751252,0.8571428571428571,0.8823529411764706,0.8333333333333334,1184,398,42,64,16,0.135,0.7561512453751252,True
CHL,Technology,BiGRU,classification,5,,,,-0.10665369836537023,0.3508771929824561,0.2702702702702703,0.5,0.421875,0.7142857142857143,0.5477225575051661,0.75,0.6,1.0,1184,398,42,64,24,0.05,0.5477225575051661,True
CHTR,Services,BiGRU,classification,5,,,,-0.036155076303109365,0.5641025641025641,0.4583333333333333,0.7333333333333333,0.46875,0.7142857142857143,0.4121678698554467,0.8,0.6857142857142857,0.96,1184,398,42,64,16,0.16999999999999998,0.4121678698554467,True
CMCSA,Services,BiGRU,classification,5,,,,0.0,0.0,0.0,0.0,0.5625,0.5476190476190477,0.31835726998350666,0.3448275862068966,1.0,0.20833333333333334,1184,398,42,64,16,0.5199999999999999,0.31835726998350666,True
CODI,Conglomerates,BiGRU,classification,5,,,,0.0,0.5617977528089888,0.390625,1.0,0.390625,0.5714285714285714,0.279078152825719,0.6086956521739131,0.4666666666666667,0.875,1184,398,42,64,16,0.22499999999999998,0.279078152825719,True
CSCO,Technology,BiGRU,classification,5,,,,0.21494115924458687,0.16666666666666666,1.0,0.09090909090909091,0.53125,0.7142857142857143,0.4305283859114459,0.7272727272727273,0.6956521739130435,0.7619047619047619,1184,398,42,64,16,0.31499999999999995,0.4305283859114459,True
CVX,Basic Matierials,BiGRU,classification,5,,,,0.0949157995752499,0.5084745762711864,0.5555555555555556,0.46875,0.546875,0.7142857142857143,0.4403855060505442,0.7,0.7777777777777778,0.6363636363636364,1184,398,42,64,16,0.4699999999999999,0.4403855060505442,True
D,Utilities,BiGRU,classification,5,,,,0.4535573676110727,0.7560975609756098,0.62,0.96875,0.6875,0.7380952380952381,0.48576827737528583,0.8070175438596491,0.696969696969697,0.9583333333333334,1184,398,42,64,29,0.33499999999999996,0.48576827737528583,True
DHR,Industrial Goods,BiGRU,classification,5,,,,-0.027192378737182915,0.23809523809523808,0.45454545454545453,0.16129032258064516,0.5,0.7380952380952381,0.4518689194467694,0.6666666666666666,0.6875,0.6470588235294118,1184,398,42,64,19,0.33499999999999996,0.4518689194467694,True
DIS,Services,BiGRU,classification,5,,,,0.0,0.0,0.0,0.0,0.46875,0.7142857142857143,0.408248290463863,0.625,0.7142857142857143,0.5555555555555556,1184,398,42,64,26,0.42999999999999994,0.408248290463863,True
DUK,Utilities,BiGRU,classification,5,,,,0.22176638128637186,0.6881720430107527,0.5245901639344263,1.0,0.546875,0.7380952380952381,0.49507377148833714,0.819672131147541,0.6944444444444444,1.0,1184,398,42,64,16,0.05,0.49507377148833714,True
EXC,Utilities,BiGRU,classification,5,,,,0.0,0.6382978723404256,0.46875,1.0,0.46875,0.6428571428571429,0.408248290463863,0.7368421052631579,0.5833333333333334,1.0,1184,398,42,64,16,0.05,0.408248290463863,True
FB,Technology,BiGRU,classification,5,,,,-0.07116958850708793,0.4,0.5454545454545454,0.3157894736842105,0.4375,0.7619047619047619,0.5555555555555556,0.7619047619047619,0.8888888888888888,0.6666666666666666,1184,398,42,64,16,0.5049999999999999,0.5555555555555556,True
GD,Industrial Goods,BiGRU,classification,5,,,,0.12977983786586622,0.5588235294117647,0.4523809523809524,0.7307692307692307,0.53125,0.47619047619047616,0.19364916731037085,0.6206896551724138,0.45,1.0,1184,398,42,64,16,0.05,0.19364916731037085,True
GE,Industrial Goods,BiGRU,classification,5,,,,0.2362654685112602,0.27450980392156865,1.0,0.1590909090909091,0.421875,0.7380952380952381,0.5412080731933907,0.7027027027027027,0.9285714285714286,0.5652173913043478,1184,398,42,64,22,0.5499999999999999,0.5412080731933907,True
GOOG,Technology,BiGRU,classification,5,,,,0.12998877418150556,0.09090909090909091,1.0,0.047619047619047616,0.375,0.7619047619047619,0.5194508009153318,0.782608695652174,0.782608695652174,0.782608695652174,1184,398,42,64,16,0.4049999999999999,0.5194508009153318,True
HD,Services,BiGRU,classification,5,,,,0.042040563488583385,0.47619047619047616,0.6521739130434783,0.375,0.484375,0.6904761904761905,0.5080867779356628,0.6060606060606061,1.0,0.43478260869565216,1184,398,42,64,16,0.5249999999999999,0.5080867779356628,True
HON,Industrial Goods,BiGRU,classification,5,,,,0.3799802978286742,0.4186046511627907,1.0,0.2647058823529412,0.609375,0.8095238095238095,0.6330541649476573,0.8,0.8888888888888888,0.7272727272727273,1184,398,42,64,16,0.30999999999999994,0.6330541649476573,True
HRG,Conglomerates,BiGRU,classification,5,,,,0.28215183125551807,0.2631578947368421,1.0,0.15151515151515152,0.5625,0.8095238095238095,0.5731587176408379,0.6923076923076923,0.8181818181818182,0.6,1184,398,42,64,16,0.33499999999999996,0.5731587176408379,True
HSBC,Financial,BiGRU,classification,5,,,,0.31906335480915,0.4888888888888889,0.7857142857142857,0.3548387096774194,0.640625,0.7380952380952381,0.4959687988506185,0.6666666666666666,0.55,0.8461538461538461,1184,398,42,64,16,0.16999999999999998,0.4959687988506185,True
IEP,Conglomerates,BiGRU,classification,5,,,,-0.06210273191490665,0.2857142857142857,0.3,0.2727272727272727,0.53125,0.9285714285714286,0.8606629658238704,0.9090909090909091,0.8333333333333334,1.0,1184,398,42,64,29,0.05,0.8606629658238704,True
INTC,Technology,BiGRU,classification,5,,,,0.0,0.0,0.0,0.0,0.453125,0.7619047619047619,0.6146362971528592,0.75,1.0,0.6,1184,398,42,64,16,0.5049999999999999,0.6146362971528592,True
JNJ,Healthcare,BiGRU,classification,5,,,,0.16050272309770905,0.13333333333333333,1.0,0.07142857142857142,0.390625,0.7857142857142857,0.6150524153958024,0.6896551724137931,1.0,0.5263157894736842,1184,398,42,64,16,0.37999999999999995,0.6150524153958024,True
JPM,Financial,BiGRU,classification,5,,,,0.0359961928254792,0.4406779661016949,0.6190476190476191,0.34210526315789475,0.484375,0.6666666666666666,0.41346153846153844,0.6666666666666666,0.5384615384615384,0.875,1184,398,42,64,23,0.13,0.41346153846153844,True
KO,Consumer Goods,BiGRU,classification,5,,,,0.0,0.0,0.0,0.0,0.4375,0.8571428571428571,0.7144345083117603,0.8125,0.9285714285714286,0.7222222222222222,1184,398,42,64,16,0.33499999999999996,0.7144345083117603,True
LMT,Industrial Goods,BiGRU,classification,5,,,,0.2456576045698032,0.2857142857142857,0.8333333333333334,0.1724137931034483,0.609375,0.6904761904761905,0.432131230681727,0.6285714285714286,0.8461538461538461,0.5,1184,398,42,64,16,0.4049999999999999,0.432131230681727,True
MA,Financial,BiGRU,classification,5,,,,0.015927040333389538,0.7157894736842105,0.5964912280701754,0.8947368421052632,0.578125,0.6190476190476191,0.3347193406976015,0.6666666666666666,0.5333333333333333,0.8888888888888888,1184,398,42,64,16,0.16999999999999998,0.3347193406976015,True
MCD,Services,BiGRU,classification,5,,,,0.1441007540660505,0.125,1.0,0.06666666666666667,0.34375,0.7142857142857143,0.4457893447634325,0.8064516129032258,0.6756756756756757,1.0,1184,398,42,64,16,0.05,0.4457893447634325,True
MDT,Healthcare,BiGRU,classification,5,,,,0.13912166872805048,0.09523809523809523,1.0,0.05,0.40625,0.7857142857142857,0.564019190328506,0.6666666666666666,0.9,0.5294117647058824,1184,398,42,64,16,0.33499999999999996,0.564019190328506,True
MMM,Industrial Goods,BiGRU,classification,5,,,,0.20186484220860829,0.15789473684210525,1.0,0.08571428571428572,0.5,0.7380952380952381,0.4695129501661914,0.7027027027027027,0.6842105263157895,0.7222222222222222,1184,398,42,64,16,0.4049999999999999,0.4695129501661914,True
