company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
GD,Industrial Goods,GRU,classification,1,,,,0.0,0.6086956521739131,0.4375,1.0,0.4375,0.6190476190476191,0.3892494720807615,0.7142857142857143,0.5555555555555556,1.0,1188,398,42,64,22,0.31999999999999995,0.3892494720807615
GE,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.421875,0.5476190476190477,0.22360679774997896,0.17391304347826086,1.0,0.09523809523809523,1188,398,42,64,23,0.7949999999999999,0.22360679774997896
GOOG,Technology,GRU,classification,1,,,,0.08512187667886854,0.3404255319148936,0.6153846153846154,0.23529411764705882,0.515625,0.6190476190476191,0.30515145240827973,0.2727272727272727,1.0,0.15789473684210525,1188,398,42,64,21,0.42499999999999993,0.30515145240827973
HD,Services,GRU,classification,1,,,,0.10762440050012628,0.05263157894736842,1.0,0.02702702702702703,0.4375,0.5238095238095238,0.2809757434745082,0.2857142857142857,1.0,0.16666666666666666,1188,398,42,64,24,0.695,0.2809757434745082
HON,Industrial Goods,GRU,classification,1,,,,0.21650635094610968,0.675,0.5625,0.84375,0.59375,0.5476190476190477,0.29488391230979427,0.6666666666666666,0.5,1.0,1188,398,42,64,21,0.3,0.29488391230979427
HRG,Conglomerates,GRU,classification,1,,,,0.11318329168362205,0.15789473684210525,0.75,0.08823529411764706,0.5,0.6666666666666666,0.31506301890630223,0.46153846153846156,0.75,0.3333333333333333,1188,398,42,64,21,0.58,0.31506301890630223
HSBC,Financial,GRU,classification,1,,,,0.10846522890932808,0.6585365853658537,0.5625,0.7941176470588235,0.5625,0.5238095238095238,0.30313675443913407,0.6296296296296297,0.4594594594594595,1.0,1188,398,42,64,21,0.5299999999999999,0.30313675443913407
IEP,Conglomerates,GRU,classification,1,,,,-0.07656639446725212,0.6067415730337079,0.4576271186440678,0.9,0.453125,0.5714285714285714,0.38052119532359524,0.64,0.47058823529411764,1.0,1188,398,42,64,22,0.605,0.38052119532359524
INTC,Technology,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.5714285714285714,0.1624591083221647,0.6538461538461539,0.5483870967741935,0.8095238095238095,1188,398,42,64,21,0.4599999999999999,0.1624591083221647
JNJ,Healthcare,GRU,classification,1,,,,0.11318329168362205,0.15789473684210525,0.75,0.08823529411764706,0.5,0.7142857142857143,0.4266234589864647,0.6842105263157895,0.65,0.7222222222222222,1188,398,42,64,22,0.74,0.4266234589864647
JPM,Financial,GRU,classification,1,,,,0.06735237262228495,0.16666666666666666,0.6,0.0967741935483871,0.53125,0.6190476190476191,0.25819888974716115,0.2,1.0,0.1111111111111111,1188,398,42,64,22,0.61,0.25819888974716115
KO,Consumer Goods,GRU,classification,1,,,,0.2717794858296931,0.3902439024390244,0.8,0.25806451612903225,0.609375,0.6666666666666666,0.3596636229289332,0.6818181818181818,0.6,0.7894736842105263,1188,398,42,64,21,0.59,0.3596636229289332
LMT,Industrial Goods,GRU,classification,1,,,,0.011817161289227779,0.651685393258427,0.5178571428571429,0.8787878787878788,0.515625,0.5476190476190477,0.19723488999328598,0.6415094339622641,0.5,0.8947368421052632,1188,398,42,64,31,0.49999999999999994,0.19723488999328598
MA,Financial,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.484375,0.5476190476190477,0.22360679774997896,0.17391304347826086,1.0,0.09523809523809523,1188,398,42,64,25,0.5249999999999999,0.22360679774997896
MCD,Services,GRU,classification,1,,,,0.1955795646794894,0.15384615384615385,1.0,0.08333333333333333,0.484375,0.6666666666666666,0.32089691238041856,0.5882352941176471,0.6666666666666666,0.5263157894736842,1188,398,42,64,22,0.5099999999999999,0.32089691238041856
MDT,Healthcare,GRU,classification,1,,,,0.1259881576697424,0.06060606060606061,1.0,0.03125,0.515625,0.6428571428571429,0.32025630761017426,0.2857142857142857,1.0,0.16666666666666666,1188,398,42,64,23,0.945,0.32025630761017426
MMM,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.5952380952380952,0.24602096615832092,0.19047619047619047,1.0,0.10526315789473684,1188,398,42,64,22,0.845,0.24602096615832092
MO,Consumer Goods,GRU,classification,1,,,,0.12211066665535371,0.058823529411764705,1.0,0.030303030303030304,0.5,0.5714285714285714,0.2773500981126146,0.25,1.0,0.14285714285714285,1188,398,42,64,28,0.61,0.2773500981126146
MRK,Healthcare,GRU,classification,1,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.5476190476190477,0.29488391230979427,0.6666666666666666,0.5,1.0,1188,398,42,64,21,0.42999999999999994,0.29488391230979427
MSFT,Technology,GRU,classification,1,,,,0.15839698777049716,0.10526315789473684,1.0,0.05555555555555555,0.46875,0.6666666666666666,0.32899236021053324,0.7407407407407407,0.6451612903225806,0.8695652173913043,1188,398,42,64,28,0.43999999999999995,0.32899236021053324
NEE,Utilities,GRU,classification,1,,,,0.00857966199371452,0.41379310344827586,0.6,0.3157894736842105,0.46875,0.6190476190476191,0.23636363636363636,0.6,0.6,0.6,1188,398,42,64,24,0.37499999999999994,0.23636363636363636
NGG,Utilities,GRU,classification,1,,,,0.1455213750217998,0.17647058823529413,0.75,0.1,0.5625,0.6428571428571429,0.2759096339857058,0.7540983606557377,0.6216216216216216,0.9583333333333334,1188,398,42,64,21,0.5149999999999999,0.2759096339857058
NVS,Healthcare,GRU,classification,1,,,,0.0,0.5777777777777777,0.40625,1.0,0.40625,0.47619047619047616,0.2739983121755955,0.5769230769230769,0.40540540540540543,1.0,1188,398,42,64,23,0.16999999999999998,0.2739983121755955
ORCL,Technology,GRU,classification,1,,,,-0.19120444499264716,0.6086956521739131,0.45161290322580644,0.9333333333333333,0.4375,0.6428571428571429,0.36380343755449945,0.7272727272727273,0.5882352941176471,0.9523809523809523,1188,398,42,64,25,0.74,0.36380343755449945
PCG,Utilities,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.46875,0.6190476190476191,0.28306925853614895,0.6363636363636364,0.7777777777777778,0.5384615384615384,1188,398,42,64,29,0.48499999999999993,0.28306925853614895
PCLN,Services,GRU,classification,1,,,,0.08655029717602476,0.6744186046511628,0.5686274509803921,0.8285714285714286,0.5625,0.6904761904761905,0.4216370213557839,0.7450980392156863,0.6333333333333333,0.9047619047619048,1188,398,42,64,32,0.33499999999999996,0.4216370213557839
PEP,Consumer Goods,GRU,classification,1,,,,0.22798817869720447,0.6486486486486487,0.5454545454545454,0.8,0.59375,0.6666666666666666,0.36051834183722337,0.72,0.6206896551724138,0.8571428571428571,1188,398,42,64,21,0.21499999999999997,0.36051834183722337
PFE,Healthcare,GRU,classification,1,,,,0.26834092814179344,0.5106382978723404,0.6666666666666666,0.41379310344827586,0.640625,0.6666666666666666,0.4044559769231354,0.4166666666666667,1.0,0.2631578947368421,1188,398,42,64,23,0.6449999999999999,0.4044559769231354
PG,Consumer Goods,GRU,classification,1,,,,0.09914003065261924,0.6966292134831461,0.5849056603773585,0.8611111111111112,0.578125,0.6904761904761905,0.44711240450522444,0.6976744186046512,0.5769230769230769,0.8823529411764706,1188,398,42,64,23,0.7899999999999999,0.44711240450522444
