number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
31,-0.011344688715861601,2026-03-08 23:50:55.498200,2026-03-08 23:54:21.561424,0 days 00:03:26.063224,64,0.1,0.005174010745500938,10,meta_err_unified_emotion,256,128,1,1.3454751601506547,0.4,2.1855820188875733e-06,0.8,7,50,BiLSTM,2,15,3.673540787508806e-05,COMPLETE
18,-0.011345574160924228,2026-03-08 23:04:53.137254,2026-03-08 23:08:06.664808,0 days 00:03:13.527554,64,0.5,0.0016616172595201558,10,meta_all_nlp,256,128,1,1.9634905048169546,0.2,1.4897124533590357e-06,0.8,5,30,BiLSTM,1,15,4.9440824258663826e-05,COMPLETE
26,-0.011345745574582854,2026-03-08 23:31:18.836702,2026-03-08 23:35:14.533869,0 days 00:03:55.697167,64,0.2,0.005617858261497241,10,meta_err_unified_emotion,256,128,1,1.5743400223749136,0.30000000000000004,1.3048698933089105e-06,0.8,10,50,BiLSTM,2,20,5.486467936071172e-05,COMPLETE
46,-0.01134667791068357,2026-03-09 00:40:04.883364,2026-03-09 00:43:24.784561,0 days 00:03:19.901197,64,0.2,0.002918530542859559,20,meta_emotion,64,128,1,0.24604091040643056,0.2,2.4795946535565683e-06,0.8,7,20,BiGRU,1,10,1.0481370286385763e-06,COMPLETE
13,-0.011347001812375537,2026-03-08 22:43:12.441509,2026-03-08 22:47:21.181801,0 days 00:04:08.740292,64,0.30000000000000004,0.0019754174173779635,20,meta_unified_emotion,256,128,1,1.4628213412272884,0.2,1.5723403930650338e-06,0.8,10,30,BiLSTM,1,15,1.35611144557671e-06,COMPLETE
16,-0.01135081738591477,2026-03-08 22:57:02.334221,2026-03-08 23:01:52.434868,0 days 00:04:50.100647,64,0.0,0.0027661163439191075,20,meta_err_sentiment,256,128,1,1.9810579227117209,0.4,1.1054471181637485e-06,0.4,10,20,BiLSTM,2,20,1.61845098447713e-05,COMPLETE
45,-0.011351148825252774,2026-03-09 00:36:27.855182,2026-03-09 00:40:04.882551,0 days 00:03:37.027369,64,0.4,0.002138709627108131,20,meta_emotion,128,128,1,0.5402484917643956,0.4,5.751689265074326e-06,0.8,7,20,LSTM,2,5,6.2300802132558564e-06,COMPLETE
27,-0.011355333073591581,2026-03-08 23:35:14.534935,2026-03-08 23:37:51.836541,0 days 00:02:37.301606,128,0.4,0.006108839189825998,10,meta_unified_emotion,64,128,1,1.8275916067601317,0.2,1.0893401062956606e-06,0.8,5,30,BiLSTM,1,15,3.156258266482733e-05,COMPLETE
29,-0.01135553343868747,2026-03-08 23:45:10.277044,2026-03-08 23:48:04.736881,0 days 00:02:54.459837,64,0.8,0.00757639037738023,10,meta_finbert,128,128,1,1.778168530361202,0.30000000000000004,1.1447193883735051e-05,0.8,5,30,BiLSTM,1,10,7.558234300464495e-05,COMPLETE
40,-0.011356275684477921,2026-03-09 00:19:37.676889,2026-03-09 00:22:23.091624,0 days 00:02:45.414735,64,0.1,0.00874489513000896,10,meta_finbert,256,128,1,0.10130059879606801,0.30000000000000004,1.1173585220426032e-06,0.4,7,30,LSTM,2,10,9.893537052399393e-06,COMPLETE
23,-0.01135716863736141,2026-03-08 23:22:10.810955,2026-03-08 23:25:05.751361,0 days 00:02:54.940406,64,0.6000000000000001,0.003424483343824207,10,meta_err_all_nlp,128,128,1,1.7821664641652197,0.4,5.957967665741202e-06,0.8,5,30,GRU,2,15,0.00020432619720450715,COMPLETE
30,-0.011357374068392786,2026-03-08 23:48:04.737725,2026-03-08 23:50:55.497237,0 days 00:02:50.759512,64,0.6000000000000001,0.001745929813700858,10,meta_err_finbert,64,128,1,1.61937645474876,0.2,9.22644306598206e-06,0.8,5,50,BiLSTM,1,15,0.00020145925415731493,COMPLETE
37,-0.011364590877146552,2026-03-09 00:09:49.201844,2026-03-09 00:13:50.452991,0 days 00:04:01.251147,64,0.1,0.0005326267665780073,20,meta_all_nlp,128,128,1,0.4343963213793252,0.30000000000000004,3.4490593207237413e-06,0.4,7,20,BiGRU,2,10,9.638763696046726e-07,COMPLETE
1,-0.011366281485874555,2026-03-08 21:55:44.334725,2026-03-08 21:59:06.954078,0 days 00:03:22.619353,64,0.7000000000000001,0.0032518332202674705,20,meta_err_unified_emotion,256,64,1,0.6908664112597581,0.0,6.235377135673162e-06,0.4,5,20,GRU,2,5,1.0521761868451128e-07,COMPLETE
11,-0.011367317069320896,2026-03-08 22:33:34.955851,2026-03-08 22:37:34.246645,0 days 00:03:59.290794,64,0.7000000000000001,0.001641600578451142,20,meta_unified_emotion,256,64,1,1.3209598486094882,0.1,2.0040209384322934e-05,0.8,5,20,GRU,2,5,9.363697177435876e-07,COMPLETE
39,-0.0113700047849593,2026-03-09 00:16:44.451945,2026-03-09 00:19:37.676118,0 days 00:02:53.224173,64,0.0,0.005393844021630328,10,meta_err_all_nlp,128,32,1,0.49665610704208707,0.30000000000000004,4.242762578616873e-06,0.4,7,30,LSTM,2,10,2.4342487331955228e-05,COMPLETE
24,-0.011375608308824758,2026-03-08 23:25:05.752212,2026-03-08 23:28:05.940351,0 days 00:03:00.188139,64,0.5,0.004868727936625357,10,meta_emotion,128,128,1,1.0801910441306202,0.4,2.602649019473715e-06,0.8,10,30,BiLSTM,1,15,0.0003541444521349929,COMPLETE
28,-0.011377385298960523,2026-03-08 23:37:51.837706,2026-03-08 23:45:10.276185,0 days 00:07:18.438479,32,0.4,0.003539243324947488,20,meta_sentiment,64,128,1,1.8078183718074041,0.30000000000000004,2.833713565364691e-06,0.8,10,30,BiLSTM,2,20,0.0001039855368068497,COMPLETE
43,-0.011377821944076974,2026-03-09 00:29:39.620774,2026-03-09 00:33:06.640598,0 days 00:03:27.019824,32,0.1,0.006075743126339348,10,meta_emotion,256,128,1,0.3682571755157582,0.30000000000000004,2.5078342783462116e-06,0.4,10,30,LSTM,1,15,4.778635796148772e-05,COMPLETE
38,-0.011389767469736084,2026-03-09 00:13:50.453954,2026-03-09 00:16:44.451096,0 days 00:02:53.997142,64,0.2,0.0041861628274094025,10,meta_emotion,128,32,1,0.5909813046990515,0.2,3.304173025658834e-06,0.8,5,20,BiGRU,2,5,1.1520740018542018e-05,COMPLETE
22,-0.011393943584947521,2026-03-08 23:19:03.108918,2026-03-08 23:22:10.809978,0 days 00:03:07.701060,64,0.6000000000000001,0.003444811066402111,10,meta_all_nlp,256,128,1,1.5269870986247287,0.2,2.0294214983538136e-06,0.8,7,30,BiGRU,1,15,9.039759986157832e-05,COMPLETE
5,-0.011398013066576115,2026-03-08 22:09:06.555093,2026-03-08 22:13:06.856748,0 days 00:04:00.301655,64,0.1,0.0069602979667497305,20,meta_all_nlp,64,128,1,1.8786940709054838,0.30000000000000004,3.0243691612726458e-05,0.4,10,50,BiLSTM,1,15,1.1529924570330212e-07,COMPLETE
21,-0.011401336552256777,2026-03-08 23:15:40.406295,2026-03-08 23:19:03.108028,0 days 00:03:22.701733,64,0.8,0.002134076258369533,10,meta_err_unified_emotion,256,128,1,1.7615512199869032,0.0,1.0732570606472277e-05,0.4,5,30,BiLSTM,1,15,1.0398795056228946e-05,COMPLETE
17,-0.011402735832672694,2026-03-08 23:01:52.435967,2026-03-08 23:04:53.136137,0 days 00:03:00.700170,64,0.2,0.0027467067815435953,10,meta_unified_emotion,256,64,1,1.3067104779822467,0.30000000000000004,7.72520662208117e-06,0.8,10,30,LSTM,1,5,6.4230684644460055e-06,COMPLETE
7,-0.011404292957697825,2026-03-08 22:17:17.543602,2026-03-08 22:19:49.297536,0 days 00:02:31.753934,64,0.6000000000000001,0.0043385164923797305,10,meta_all_nlp,64,128,1,0.4290835528290289,0.4,9.793184984206256e-06,0.4,5,30,GRU,1,15,2.6539376439360514e-06,COMPLETE
42,-0.011407062321702554,2026-03-09 00:25:40.844936,2026-03-09 00:29:39.619719,0 days 00:03:58.774783,64,0.1,0.0019611988659384814,20,meta_err_finbert,128,128,1,0.23798112198874424,0.30000000000000004,2.240173756367624e-05,0.8,10,20,BiGRU,2,5,0.00041587407082554714,COMPLETE
6,-0.011409673549033392,2026-03-08 22:13:06.857774,2026-03-08 22:17:17.542313,0 days 00:04:10.684539,64,0.30000000000000004,0.000516817211686077,20,meta_finbert,64,32,1,0.26216018348815917,0.1,7.2843712651669e-05,0.8,7,20,BiGRU,2,20,1.4810800730363497e-05,COMPLETE
25,-0.011414909801414987,2026-03-08 23:28:05.941195,2026-03-08 23:31:18.835205,0 days 00:03:12.894010,64,0.5,0.0008055985052385376,10,meta_sentiment,256,32,1,1.5984907647513824,0.2,1.6934801774224278e-06,0.8,5,30,BiLSTM,1,20,2.6068833089017874e-05,COMPLETE
19,-0.011416156446170082,2026-03-08 23:08:06.665895,2026-03-08 23:12:39.896539,0 days 00:04:33.230644,32,0.2,0.0037498386031008238,10,meta_all_nlp,256,128,1,1.6642390716998994,0.2,4.44854266130021e-06,0.8,5,20,BiLSTM,1,20,0.0003210515966000512,COMPLETE
32,-0.011422816283503272,2026-03-08 23:54:21.562628,2026-03-08 23:57:05.130856,0 days 00:02:43.568228,64,0.1,0.006660212774293557,10,meta_err_unified_emotion,64,32,1,1.4726051175147015,0.4,3.046222479962777e-06,0.8,7,50,GRU,2,15,3.6232064473723918e-06,COMPLETE
4,-0.01143479146121233,2026-03-08 22:05:51.332749,2026-03-08 22:09:06.553829,0 days 00:03:15.221080,32,0.6000000000000001,0.007121792213475359,10,meta_err_emotion,64,128,1,0.5261116879750636,0.1,0.00036993598999597523,0.8,7,30,LSTM,1,20,2.1705003488711128e-07,COMPLETE
12,-0.011438443026019006,2026-03-08 22:37:34.247730,2026-03-08 22:43:12.440620,0 days 00:05:38.192890,64,0.30000000000000004,0.005842964714821507,20,meta_err_unified_emotion,256,128,1,1.6221751164831428,0.4,7.30373528148916e-05,0.8,5,30,BiLSTM,2,20,4.059555254894954e-06,COMPLETE
47,-0.011451767858582632,2026-03-09 00:43:24.785408,2026-03-09 00:47:27.905106,0 days 00:04:03.119698,64,0.0,0.004382759365320026,20,meta_err_sentiment,256,128,1,0.5368289832179561,0.4,5.031492796839981e-05,0.8,7,20,BiGRU,2,5,2.2456464968780034e-05,COMPLETE
15,-0.01147752568283297,2026-03-08 22:51:49.029610,2026-03-08 22:57:02.332868,0 days 00:05:13.303258,64,0.1,0.001702533507875785,20,meta_err_finbert,256,128,1,1.5077550980754113,0.4,4.5731718868868024e-05,0.8,10,30,BiLSTM,2,15,0.0002354344412013439,COMPLETE
14,-0.011490796928426887,2026-03-08 22:47:21.182882,2026-03-08 22:51:49.028643,0 days 00:04:27.845761,64,0.2,0.00224735215037277,20,meta_unified_emotion,256,128,1,1.4322424259685764,0.1,7.754430805089678e-06,0.8,10,30,BiLSTM,1,20,1.6920225496532636e-06,COMPLETE
10,-0.01149208710244142,2026-03-08 22:30:27.818842,2026-03-08 22:33:34.954931,0 days 00:03:07.136089,128,0.0,0.0024222783281599674,20,meta_err_unified_emotion,256,128,1,1.7050604719682125,0.4,3.790695286544263e-06,0.8,10,30,GRU,1,20,0.00038286674507856307,COMPLETE
2,-0.011520017654336124,2026-03-08 21:59:06.954921,2026-03-08 22:01:49.391128,0 days 00:02:42.436207,64,0.2,6.952130531190704e-05,10,meta_unified_emotion,64,32,1,1.7353881081870526,0.0,0.000341676434183297,0.8,10,50,LSTM,1,5,0.00030608522106722474,COMPLETE
9,-0.011583860306614855,2026-03-08 22:25:23.073123,2026-03-08 22:30:27.817659,0 days 00:05:04.744536,32,0.8,0.0011706701642760586,15,meta_finbert,128,32,1,0.7667385238489495,0.1,6.21988117402936e-05,0.4,10,50,GRU,1,20,1.488823059798355e-06,COMPLETE
0,-0.011615516053995628,2026-03-08 21:51:12.012601,2026-03-08 21:55:44.333447,0 days 00:04:32.320846,32,0.4,0.00034388521115218395,10,meta_emotion,256,128,1,1.0408361292114134,0.1,0.00023423849847112912,0.8,5,20,BiLSTM,2,5,1.5339162591163606e-07,COMPLETE
3,-0.01180598170887451,2026-03-08 22:01:49.391959,2026-03-08 22:05:51.331899,0 days 00:04:01.939940,32,0.4,0.00016587828927856153,15,meta_err_sentiment,256,32,1,1.3873722875003367,0.0,0.0011129571947046015,0.4,5,50,LSTM,1,10,8.923807143379772e-07,COMPLETE
