number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
6,-0.026133274244048432,2026-03-02 03:25:31.499370,2026-03-02 03:31:06.579333,0 days 00:05:35.079963,32,0.5,0.007948113035416484,10,base,64,64,5,1.2991633893947996,0.30000000000000004,2.0026211229345322e-05,0.4,7,20,LSTM,2,5,9.682012086882464e-05,COMPLETE
88,-0.026141305489019134,2026-03-02 12:05:17.284434,2026-03-02 12:10:22.078110,0 days 00:05:04.793676,64,0.0,0.008557879879070899,15,base,256,64,5,0.6860255545683717,0.4,1.2612182368304916e-06,0.8,5,30,LSTM,1,10,0.00016238233404928696,COMPLETE
97,-0.026144162135591672,2026-03-02 12:56:50.913696,2026-03-02 13:02:44.797602,0 days 00:05:53.883906,64,0.1,0.009865615911258566,15,base,128,64,5,0.17632663591309694,0.4,5.55225562887226e-05,0.8,10,50,BiLSTM,2,5,7.023487844791681e-07,COMPLETE
68,-0.026151402351854255,2026-03-02 09:30:39.959349,2026-03-02 09:35:39.084791,0 days 00:04:59.125442,64,0.0,0.009455806523237709,15,base,128,64,5,0.3088454845588097,0.4,4.833729283461979e-06,0.8,10,20,BiGRU,2,5,3.234689022361042e-07,COMPLETE
94,-0.026170942574645913,2026-03-02 12:39:45.743241,2026-03-02 12:45:09.937450,0 days 00:05:24.194209,64,0.0,0.009418189275033574,15,base,128,64,5,0.9338554369229888,0.30000000000000004,1.1337003083246926e-06,0.4,5,50,LSTM,2,10,2.292648950410643e-05,COMPLETE
64,-0.026182294441103492,2026-03-02 09:08:04.426422,2026-03-02 09:13:29.582954,0 days 00:05:25.156532,64,0.1,0.0076291148904822,15,base,128,64,5,0.446765603917454,0.4,1.1428671970776632e-06,0.8,7,50,BiLSTM,2,5,1.7771125986641437e-07,COMPLETE
75,-0.026186786950578335,2026-03-02 10:10:48.875023,2026-03-02 10:15:35.968954,0 days 00:04:47.093931,64,0.1,0.009892050035756784,15,base,256,32,5,0.2054754960139309,0.30000000000000004,1.2071136845391728e-05,0.8,10,50,GRU,2,5,1.3285349636340856e-07,COMPLETE
79,-0.026198139954198677,2026-03-02 10:32:30.276523,2026-03-02 10:37:48.119728,0 days 00:05:17.843205,64,0.4,0.00896978350124252,15,base,128,64,5,0.9370506778928798,0.2,1.9109893778868985e-06,0.4,5,50,BiGRU,2,15,5.152001077760863e-05,COMPLETE
51,-0.02620973571383955,2026-03-02 07:55:30.799836,2026-03-02 08:00:16.639860,0 days 00:04:45.840024,64,0.30000000000000004,0.00859812473761839,15,base,128,64,5,1.1387024114068667,0.2,2.1290824458512086e-06,0.4,5,20,LSTM,2,5,0.000146123929706221,COMPLETE
81,-0.02621949424359667,2026-03-02 11:14:50.447026,2026-03-02 11:22:08.955720,0 days 00:07:18.508694,32,0.1,0.006464721267701465,15,base,64,32,5,0.5325732101650542,0.4,2.2444735182745976e-06,0.8,5,50,BiLSTM,2,10,4.82625036145556e-06,COMPLETE
76,-0.026226706892981778,2026-03-02 10:15:35.969874,2026-03-02 10:22:28.268975,0 days 00:06:52.299101,16,0.2,0.008104895026912695,10,base,64,64,5,0.32419198319371256,0.1,1.198928328346893e-06,0.8,5,50,LSTM,2,5,3.531095597975558e-05,COMPLETE
93,-0.02622967982469878,2026-03-02 12:33:17.901914,2026-03-02 12:39:45.742358,0 days 00:06:27.840444,64,0.2,0.009890881905870364,20,base,128,128,5,0.21414522556500162,0.4,1.010763443568725e-05,0.8,10,50,BiLSTM,2,15,4.122589265973266e-06,COMPLETE
91,-0.026233115360229254,2026-03-02 12:22:19.857514,2026-03-02 12:27:55.862841,0 days 00:05:36.005327,64,0.30000000000000004,0.007096635316997179,15,base,128,64,5,0.810872737176863,0.4,1.8813135707734442e-05,0.8,5,30,LSTM,2,15,1.147483782019477e-05,COMPLETE
48,-0.02625119834185484,2026-03-02 07:37:14.616427,2026-03-02 07:42:51.139033,0 days 00:05:36.522606,64,0.1,0.007912453414553865,15,base,128,64,5,1.3299379457622833,0.4,1.774944007735191e-06,0.8,5,50,BiLSTM,2,10,1.16057226741997e-05,COMPLETE
26,-0.026252414590270855,2026-03-02 05:33:15.802659,2026-03-02 05:37:59.914239,0 days 00:04:44.111580,64,0.0,0.00788893458545534,15,base,128,128,5,1.8215470549979096,0.30000000000000004,2.657485160959796e-06,0.4,5,30,GRU,2,10,5.6757437042325506e-05,COMPLETE
72,-0.02625730461029689,2026-03-02 09:53:44.998255,2026-03-02 09:58:14.132819,0 days 00:04:29.134564,64,0.30000000000000004,0.009112574674012672,10,base,256,64,5,0.36007162533143094,0.30000000000000004,1.4136432250622455e-05,0.4,10,50,GRU,2,5,3.0902276495206976e-07,COMPLETE
24,-0.026270695613811505,2026-03-02 05:23:20.685492,2026-03-02 05:28:13.159092,0 days 00:04:52.473600,64,0.4,0.008031914670785404,15,base,128,128,5,1.432303743536795,0.4,1.2932852277717663e-06,0.8,10,30,LSTM,2,10,0.0002442643955785392,COMPLETE
49,-0.02627113155587008,2026-03-02 07:42:51.139821,2026-03-02 07:47:18.377882,0 days 00:04:27.238061,64,0.0,0.009745070493961347,15,base,128,128,5,0.30679091568200517,0.4,2.4028830493833567e-06,0.8,5,30,LSTM,1,10,2.7277976407323453e-05,COMPLETE
63,-0.026296481068534393,2026-03-02 09:02:54.289261,2026-03-02 09:08:04.425633,0 days 00:05:10.136372,64,0.1,0.00554323157144191,15,base,128,64,5,1.084104416291197,0.30000000000000004,6.59893224520321e-06,0.4,10,20,BiGRU,2,5,0.00024075200313358926,COMPLETE
31,-0.0263006152709266,2026-03-02 06:00:55.618968,2026-03-02 06:05:57.202217,0 days 00:05:01.583249,64,0.1,0.008634776472216386,15,base,256,64,5,0.4380649496237294,0.4,1.8948075045310426e-05,0.4,5,50,LSTM,2,15,5.6558272385510234e-05,COMPLETE
89,-0.026307802494749222,2026-03-02 12:10:22.079210,2026-03-02 12:16:53.034612,0 days 00:06:30.955402,32,0.2,0.009120522408347442,10,base,128,64,5,0.491549245403213,0.30000000000000004,1.0775884920351174e-06,0.8,10,50,BiLSTM,2,5,3.403588662597405e-07,COMPLETE
69,-0.02631553129149586,2026-03-02 09:35:39.085597,2026-03-02 09:41:06.898764,0 days 00:05:27.813167,64,0.0,0.006486336638137807,15,base,256,128,5,0.9159474811184729,0.30000000000000004,1.7097127552076384e-06,0.8,5,20,BiLSTM,2,10,8.008065522004768e-07,COMPLETE
66,-0.026321173942305355,2026-03-02 09:19:04.364822,2026-03-02 09:25:30.552234,0 days 00:06:26.187412,64,0.2,0.005508450967219226,20,base,128,32,5,0.5206404775477547,0.4,6.667896052435546e-06,0.8,7,50,BiLSTM,2,5,2.3312491359054078e-06,COMPLETE
85,-0.02632416719768696,2026-03-02 11:43:48.348784,2026-03-02 11:49:38.104114,0 days 00:05:49.755330,64,0.1,0.008496241486836502,15,base,64,64,5,0.8308459285609766,0.4,6.435208477260901e-06,0.8,10,50,BiLSTM,2,5,4.7120019518693245e-07,COMPLETE
52,-0.026336050004902505,2026-03-02 08:00:16.641056,2026-03-02 08:07:55.891225,0 days 00:07:39.250169,16,0.0,0.0074633253571709714,10,base,128,64,5,1.3831399377290536,0.1,2.3025051648565384e-06,0.4,7,50,LSTM,2,15,0.0004616607344112548,COMPLETE
25,-0.0263363180869346,2026-03-02 05:28:13.159879,2026-03-02 05:33:15.801544,0 days 00:05:02.641665,64,0.5,0.00801204898420274,15,base,64,128,5,1.9817086584498562,0.4,3.1487916018306934e-05,0.4,5,30,LSTM,2,10,0.0004974999277524481,COMPLETE
92,-0.02633864658183875,2026-03-02 12:27:55.863709,2026-03-02 12:33:17.901121,0 days 00:05:22.037412,64,0.2,0.008719733124045547,15,base,128,32,5,1.1376929277856198,0.4,3.5893085048949475e-06,0.8,5,30,GRU,2,10,7.888077332185575e-07,COMPLETE
15,-0.026342260417771875,2026-03-02 04:21:19.190400,2026-03-02 04:28:10.322756,0 days 00:06:51.132356,16,0.30000000000000004,0.008826143833532875,10,base,128,64,5,1.4541598325253315,0.4,2.5925111852535415e-06,0.4,5,30,LSTM,2,5,9.157591659897247e-05,COMPLETE
33,-0.026344471946975073,2026-03-02 06:10:44.566209,2026-03-02 06:16:16.275722,0 days 00:05:31.709513,32,0.1,0.009242318423687331,10,base,128,64,5,1.6196950141477702,0.1,1.0552951585210274e-06,0.4,5,50,LSTM,2,5,0.0002227290343933311,COMPLETE
59,-0.026346023504011582,2026-03-02 08:42:39.327307,2026-03-02 08:47:44.777468,0 days 00:05:05.450161,64,0.4,0.009439587442431967,15,base,128,128,5,1.8226216747014536,0.4,2.249992394781075e-06,0.4,5,30,LSTM,2,15,6.846714312585783e-05,COMPLETE
77,-0.026355472715662895,2026-03-02 10:22:28.269753,2026-03-02 10:27:45.674096,0 days 00:05:17.404343,64,0.1,0.008882688897280952,20,base,256,64,5,0.3171144967358283,0.2,2.1837896861408135e-06,0.8,10,50,GRU,2,5,2.1615695879983445e-07,COMPLETE
46,-0.026368368982456918,2026-03-02 07:24:27.509932,2026-03-02 07:31:51.473908,0 days 00:07:23.963976,32,0.4,0.008774343626370348,20,base,64,64,5,1.6411648005103885,0.30000000000000004,1.9383114360359887e-05,0.4,7,20,BiLSTM,2,5,1.0089588165105454e-05,COMPLETE
55,-0.026375414910403683,2026-03-02 08:21:14.497455,2026-03-02 08:26:44.153139,0 days 00:05:29.655684,64,0.2,0.008770725425385238,15,base,128,64,5,1.66117506443129,0.30000000000000004,3.7264864441201266e-05,0.4,5,50,LSTM,2,20,1.9085043870149817e-05,COMPLETE
56,-0.026379419896620904,2026-03-02 08:26:44.153942,2026-03-02 08:31:12.121431,0 days 00:04:27.967489,64,0.0,0.008780128627865895,15,base,128,64,5,1.1012248830737497,0.4,8.936635811724791e-06,0.8,7,20,LSTM,1,10,3.7510967027458113e-06,COMPLETE
27,-0.02638934329597165,2026-03-02 05:37:59.915127,2026-03-02 05:44:19.432791,0 days 00:06:19.517664,32,0.1,0.009756347588860372,15,base,128,128,5,1.3051468730833726,0.4,1.2911294811447716e-06,0.4,5,30,LSTM,2,5,0.0007612437038230953,COMPLETE
80,-0.026391888422453873,2026-03-02 10:37:48.120530,2026-03-02 11:14:50.446338,0 days 00:37:02.325808,16,0.0,0.00775020949772422,15,base,128,64,5,0.29248516933038043,0.4,1.1922972713159032e-05,0.8,10,50,BiLSTM,2,5,4.683212829875126e-06,COMPLETE
14,-0.02639378400087219,2026-03-02 04:16:26.553570,2026-03-02 04:21:19.189433,0 days 00:04:52.635863,64,0.7000000000000001,0.009079893668395055,10,base,128,64,5,1.3062853499060765,0.4,1.0074161782109613e-05,0.4,5,30,BiLSTM,2,5,0.0001289516095312886,COMPLETE
96,-0.026394004223942204,2026-03-02 12:51:02.514473,2026-03-02 12:56:50.912937,0 days 00:05:48.398464,64,0.0,0.007975386236253558,15,base,128,32,5,0.5004693129014268,0.4,1.4644970675036824e-06,0.8,10,30,BiLSTM,2,5,2.3126018978606134e-07,COMPLETE
12,-0.02640284489419403,2026-03-02 04:03:17.018990,2026-03-02 04:10:14.116630,0 days 00:06:57.097640,32,0.8,0.009531798183930663,10,base,64,64,5,1.1581327706211122,0.4,3.235284598023527e-05,0.4,5,50,BiLSTM,2,5,0.0006569217272686235,COMPLETE
78,-0.02640589136173012,2026-03-02 10:27:45.674788,2026-03-02 10:32:30.275783,0 days 00:04:44.600995,64,0.1,0.00999700673558821,15,base,128,64,5,0.9527182153658159,0.30000000000000004,3.894046171037875e-06,0.4,5,30,LSTM,1,5,6.804681595563524e-06,COMPLETE
99,-0.026405930100083016,2026-03-02 13:07:53.229967,2026-03-02 13:13:02.858197,0 days 00:05:09.628230,64,0.2,0.009793383520371148,10,base,128,32,5,1.1233324755726053,0.4,3.667946761756469e-06,0.4,5,30,BiGRU,2,10,0.00013357664451698484,COMPLETE
57,-0.026409264845652102,2026-03-02 08:31:12.122237,2026-03-02 08:36:53.615464,0 days 00:05:41.493227,32,0.7000000000000001,0.007971207705920169,10,base,64,64,5,1.0926315825269857,0.2,3.13752716301554e-05,0.4,10,20,LSTM,2,10,1.214308666193701e-05,COMPLETE
22,-0.02641078321699412,2026-03-02 05:13:10.025875,2026-03-02 05:18:33.878229,0 days 00:05:23.852354,32,0.5,0.0060962940440819,10,base,64,64,5,1.1234421964308257,0.30000000000000004,1.6610321245388802e-06,0.8,7,20,LSTM,2,5,0.0008662838978353227,COMPLETE
54,-0.02641216082301819,2026-03-02 08:13:34.627670,2026-03-02 08:21:14.496649,0 days 00:07:39.868979,16,0.0,0.006902504925499489,15,base,128,64,5,1.1370414895555334,0.30000000000000004,1.5112723391324617e-06,0.8,5,50,LSTM,1,10,1.304642375027325e-06,COMPLETE
36,-0.02641985269482853,2026-03-02 06:25:57.785895,2026-03-02 06:31:29.209825,0 days 00:05:31.423930,32,0.30000000000000004,0.008817803241611162,15,base,128,32,5,0.28661966385483284,0.4,3.409037053613709e-06,0.8,5,30,LSTM,1,10,8.865843776253224e-05,COMPLETE
32,-0.02643600163687889,2026-03-02 06:05:57.202938,2026-03-02 06:10:44.565512,0 days 00:04:47.362574,64,0.30000000000000004,0.009796864240682962,15,base,128,64,5,0.6556067502539499,0.30000000000000004,3.226561693590548e-06,0.4,10,50,LSTM,2,10,3.854895758664998e-05,COMPLETE
58,-0.026440283706566196,2026-03-02 08:36:53.616237,2026-03-02 08:42:39.326547,0 days 00:05:45.710310,32,0.5,0.008562006387907084,10,base,64,64,5,1.6338100799549669,0.30000000000000004,9.301711309131296e-05,0.4,7,20,LSTM,2,5,0.00045645397414620993,COMPLETE
62,-0.026443517491589543,2026-03-02 08:58:02.805023,2026-03-02 09:02:54.288460,0 days 00:04:51.483437,64,0.4,0.008871640836383157,15,base,128,64,5,1.3072785682071397,0.1,2.2666087941624363e-06,0.4,5,20,LSTM,2,5,1.1783771016304937e-05,COMPLETE
60,-0.02645915690730105,2026-03-02 08:47:44.778276,2026-03-02 08:53:04.834841,0 days 00:05:20.056565,64,0.2,0.009374214217536772,20,base,64,32,5,1.5529304018469012,0.4,1.0845559178412897e-06,0.4,5,30,LSTM,2,5,2.7386353969869436e-05,COMPLETE
43,-0.02646065241180747,2026-03-02 07:07:39.139489,2026-03-02 07:13:33.514667,0 days 00:05:54.375178,64,0.1,0.00998304985931905,20,base,128,128,5,0.9060529330082165,0.4,8.183539830823297e-06,0.4,5,50,BiGRU,2,10,0.00014575397792833045,COMPLETE
40,-0.026467953556961608,2026-03-02 06:47:20.305523,2026-03-02 06:53:14.547924,0 days 00:05:54.242401,64,0.30000000000000004,0.0054285950332915115,20,base,256,128,5,1.2993160720467551,0.4,2.4620053426008327e-06,0.4,5,30,BiLSTM,2,5,0.00010160810103919107,COMPLETE
50,-0.02648699716119833,2026-03-02 07:47:18.378618,2026-03-02 07:55:30.798804,0 days 00:08:12.420186,16,0.2,0.009424928820233285,10,base,256,64,5,1.1456361660196845,0.30000000000000004,6.562262178813165e-06,0.4,5,50,LSTM,2,10,3.6103379017159444e-05,COMPLETE
16,-0.026522530104957937,2026-03-02 04:28:10.323567,2026-03-02 04:35:50.256964,0 days 00:07:39.933397,16,0.4,0.009535097513864128,10,base,64,64,5,1.5081882737444214,0.30000000000000004,9.62825395863128e-06,0.8,5,30,LSTM,2,5,3.4257817388083434e-05,COMPLETE
65,-0.02652270927730764,2026-03-02 09:13:29.583697,2026-03-02 09:19:04.364020,0 days 00:05:34.780323,64,0.2,0.005148700638918466,15,base,128,64,5,0.6445424674451543,0.2,8.510833858582562e-06,0.8,7,50,BiGRU,2,5,6.717176736385082e-07,COMPLETE
21,-0.026527862248349177,2026-03-02 05:05:49.754014,2026-03-02 05:13:10.025169,0 days 00:07:20.271155,16,0.0,0.008434456681899424,10,base,128,128,5,1.1003054055752546,0.1,1.6128219788848944e-06,0.4,10,50,LSTM,2,5,2.029023787505856e-05,COMPLETE
18,-0.026530454458929785,2026-03-02 04:41:56.722962,2026-03-02 04:50:59.197889,0 days 00:09:02.474927,16,0.0,0.005624837041544101,15,base,128,64,5,1.4580726980304173,0.4,4.178813782485943e-06,0.4,7,30,LSTM,2,5,1.8099548983771123e-06,COMPLETE
44,-0.026568886671889745,2026-03-02 07:13:33.515652,2026-03-02 07:19:22.876232,0 days 00:05:49.360580,32,0.30000000000000004,0.009232016440312747,10,base,64,64,5,1.6722367051499774,0.30000000000000004,2.343785981772365e-05,0.4,7,30,LSTM,2,10,5.931700706071733e-05,COMPLETE
87,-0.02656935021837225,2026-03-02 11:57:36.741976,2026-03-02 12:05:17.283571,0 days 00:07:40.541595,16,0.0,0.007039141950216275,10,base,64,64,5,1.5402001277240092,0.0,1.3450790290646221e-05,0.8,5,20,LSTM,2,5,5.376716433867951e-05,COMPLETE
53,-0.02657550404248357,2026-03-02 08:07:55.891991,2026-03-02 08:13:34.626847,0 days 00:05:38.734856,32,0.5,0.005675605568407701,10,base,256,64,5,1.4810999949211499,0.2,2.413878599529619e-05,0.4,7,20,GRU,2,5,0.0002607190310078437,COMPLETE
39,-0.026589989959027973,2026-03-02 06:40:48.895502,2026-03-02 06:47:20.304797,0 days 00:06:31.409295,16,0.0,0.007812206846495321,10,base,256,64,5,0.5557192411565639,0.30000000000000004,1.5245580727375255e-06,0.8,5,30,LSTM,1,15,1.4582589523940053e-06,COMPLETE
28,-0.02660312297680641,2026-03-02 05:44:19.433552,2026-03-02 05:48:51.335897,0 days 00:04:31.902345,64,0.4,0.008948175981905063,15,base,128,32,5,1.353647394879064,0.30000000000000004,1.3882341697735779e-05,0.4,7,30,LSTM,1,10,3.6580075954084336e-05,COMPLETE
38,-0.026607043258943093,2026-03-02 06:36:12.291321,2026-03-02 06:40:48.894738,0 days 00:04:36.603417,64,0.0,0.008010499504259846,15,base,128,64,5,0.9874279672232007,0.4,3.0511383639925018e-06,0.8,5,30,BiGRU,1,10,6.0737179897972094e-05,COMPLETE
41,-0.02661837344136678,2026-03-02 06:53:14.549047,2026-03-02 07:00:38.579460,0 days 00:07:24.030413,16,0.0,0.008526498273703833,10,base,128,64,5,1.5252205387024738,0.30000000000000004,4.333577184125036e-06,0.4,5,50,GRU,2,10,0.00029624671956303845,COMPLETE
98,-0.02663203003332188,2026-03-02 13:02:44.798432,2026-03-02 13:07:53.228867,0 days 00:05:08.430435,64,0.1,0.008763838880122414,15,base,256,64,5,0.2622851826259068,0.4,5.144593361239938e-05,0.8,10,50,GRU,1,5,1.4760649411271594e-07,COMPLETE
3,-0.026637698444063572,2026-03-02 03:08:47.518629,2026-03-02 03:14:21.513509,0 days 00:05:33.994880,32,0.7000000000000001,0.0022210781047073028,20,base,64,32,5,0.89308090598268,0.4,5.57545398077537e-06,0.4,10,20,GRU,1,15,0.00037173717478250474,COMPLETE
74,-0.02665637621197403,2026-03-02 10:05:35.393170,2026-03-02 10:10:48.874349,0 days 00:05:13.481179,64,0.1,0.009595581657181919,15,base,256,64,5,0.3562986333567081,0.30000000000000004,0.000100338527447353,0.8,10,50,LSTM,2,10,1.3111801720409588e-07,COMPLETE
8,-0.026709716840708473,2026-03-02 03:36:39.131544,2026-03-02 03:42:18.129140,0 days 00:05:38.997596,32,0.6000000000000001,0.007699935530986108,10,base,256,64,5,1.0922621941041284,0.30000000000000004,3.179302199939539e-05,0.4,5,20,LSTM,2,10,2.3764449553865359e-07,COMPLETE
35,-0.026747184097198347,2026-03-02 06:20:43.389560,2026-03-02 06:25:57.784800,0 days 00:05:14.395240,64,0.1,0.008778111090311172,20,base,128,64,5,0.8574373622922907,0.4,1.48233722885908e-05,0.8,5,50,LSTM,1,15,5.634257150087747e-05,COMPLETE
10,-0.02674974113857272,2026-03-02 03:48:42.929022,2026-03-02 03:55:41.593427,0 days 00:06:58.664405,16,0.30000000000000004,0.007764690640138475,10,base,64,32,5,1.2573633022100557,0.30000000000000004,7.993093052024628e-05,0.4,7,20,LSTM,2,10,2.735936711502188e-05,COMPLETE
45,-0.026782766598870144,2026-03-02 07:19:22.877056,2026-03-02 07:24:27.509260,0 days 00:05:04.632204,32,0.5,0.006799325774766109,10,base,128,64,5,1.1492637373981334,0.30000000000000004,1.2670049850283514e-05,0.4,10,20,LSTM,1,10,8.034363847055049e-05,COMPLETE
42,-0.026809590981114694,2026-03-02 07:00:38.580184,2026-03-02 07:07:39.138778,0 days 00:07:00.558594,16,0.2,0.008483537959010735,10,base,128,128,5,1.7140993487345886,0.2,1.141599316738018e-06,0.4,5,20,LSTM,2,15,4.6688254977447296e-05,COMPLETE
37,-0.026939396560973966,2026-03-02 06:31:29.210627,2026-03-02 06:36:12.290596,0 days 00:04:43.079969,64,0.0,0.006900505499804873,15,base,64,64,5,0.8279223614302168,0.4,5.079453269819213e-05,0.8,10,30,LSTM,1,10,9.047693687354717e-06,COMPLETE
82,-0.026945405916090417,2026-03-02 11:22:08.956545,2026-03-02 11:27:27.624264,0 days 00:05:18.667719,64,0.1,0.009361538491993986,10,base,64,64,5,1.4003852860782187,0.1,1.8360838866570127e-05,0.8,5,50,BiGRU,2,5,0.00014374656880134206,COMPLETE
17,-0.027039112789001184,2026-03-02 04:35:50.257813,2026-03-02 04:41:56.722180,0 days 00:06:06.464367,32,0.5,0.009562042499893474,15,base,64,128,5,1.8366009568176684,0.1,6.960772138174546e-05,0.4,7,20,LSTM,2,5,0.0001038545796792537,COMPLETE
61,-0.02704339962279512,2026-03-02 08:53:04.835686,2026-03-02 08:58:02.803929,0 days 00:04:57.968243,64,0.2,0.009971744040138373,15,base,128,64,5,1.594887174655283,0.2,0.00025193594803334053,0.4,5,20,LSTM,2,5,0.00023531425534994692,COMPLETE
2,-0.027123494432438406,2026-03-02 02:58:48.449897,2026-03-02 03:08:47.517801,0 days 00:09:59.067904,16,0.7000000000000001,0.0002541912674409519,15,base,256,128,5,0.9123279348812442,0.0,1.753594952976443e-05,0.4,10,20,BiGRU,2,20,1.998634077852888e-06,COMPLETE
0,-0.027229376831754384,2026-03-02 02:48:37.432296,2026-03-02 02:53:05.303940,0 days 00:04:27.871644,64,0.1,0.0006505159298527952,10,base,256,64,5,0.4239958350058539,0.1,5.34293726127978e-05,0.8,5,50,BiLSTM,1,5,1.4618962793704944e-06,COMPLETE
86,-0.02726559132210977,2026-03-02 11:49:38.104842,2026-03-02 11:57:36.741288,0 days 00:07:58.636446,16,0.1,0.0078022275431594654,10,base,256,128,5,0.7530662120611644,0.0,2.6441832410945965e-05,0.8,5,50,LSTM,2,5,0.0009675176226832298,COMPLETE
13,-0.027314072838100244,2026-03-02 04:10:14.117598,2026-03-02 04:16:26.552518,0 days 00:06:12.434920,32,0.8,0.006790995880348438,10,base,64,128,5,0.7561898340151143,0.30000000000000004,0.0002070478638163323,0.4,10,50,BiLSTM,2,10,0.0006713530259661448,COMPLETE
71,-0.02743912583552539,2026-03-02 09:45:57.549960,2026-03-02 09:53:44.997521,0 days 00:07:47.447561,16,0.0,0.009285029947879112,15,base,256,64,5,0.30566608652859,0.2,1.3752505313884365e-05,0.4,5,50,GRU,1,5,1.012773635457971e-07,COMPLETE
7,-0.027597181299484887,2026-03-02 03:31:06.580248,2026-03-02 03:36:39.130669,0 days 00:05:32.550421,32,0.8,0.005183296523637367,10,base,256,128,5,0.3661596289493957,0.0,0.0025824850844906166,0.8,7,50,BiLSTM,1,15,1.5058980408366379e-06,COMPLETE
29,-0.027599288117910372,2026-03-02 05:48:51.336653,2026-03-02 05:55:56.346855,0 days 00:07:05.010202,16,0.0,0.008395907421844973,10,base,128,64,5,1.2408311019914329,0.2,6.027414758288276e-06,0.4,5,50,BiGRU,1,15,8.963565403015367e-06,COMPLETE
84,-0.02761259018756406,2026-03-02 11:35:14.048056,2026-03-02 11:43:48.348025,0 days 00:08:34.299969,16,0.0,0.0064582715683140874,15,base,64,64,5,0.9666092336805828,0.1,5.0853725264183605e-05,0.8,5,50,LSTM,1,5,0.00020304648833252117,COMPLETE
1,-0.02774143574625757,2026-03-02 02:53:05.304847,2026-03-02 02:58:48.448976,0 days 00:05:43.144129,64,0.4,0.005426960831582485,20,base,64,128,5,0.6337755684060234,0.1,0.001260466458564947,0.8,10,30,BiLSTM,2,5,0.0005727904470799618,COMPLETE
