number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
198,-0.011458569150505051,2026-02-04 13:46:52.344419,2026-02-04 13:47:51.279953,0 days 00:00:58.935534,64,0.2,10,text_indicators,64,64,1,0.30000000000000004,1.5384316396159086e-05,0.4,10,20,BiLSTM,2,18,0.007078820615869337,,,,,,COMPLETE,,,,,
242,-0.011459614809411205,2026-02-04 14:53:58.834295,2026-02-04 14:55:28.689312,0 days 00:01:29.855017,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,1.5864956534598957e-05,0.4,10,20,BiLSTM,2,18,0.009820633486363294,,,,,,COMPLETE,,,,,
243,-0.011460403295572866,2026-02-04 14:55:28.689742,2026-02-04 14:56:55.454936,0 days 00:01:26.765194,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,2.0227973048246796e-05,0.4,10,20,BiLSTM,2,18,0.009924270905348939,,,,,,COMPLETE,,,,,
234,-0.011462540868311942,2026-02-04 14:40:50.697557,2026-02-04 14:42:25.537500,0 days 00:01:34.839943,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.2957215525055622e-05,0.4,10,20,BiLSTM,2,18,0.006549293955563519,,,,,,COMPLETE,,,,,
194,-0.01146539591421301,2026-02-04 13:42:47.295314,2026-02-04 13:43:57.565697,0 days 00:01:10.270383,64,0.1,15,text_indicators,64,64,1,0.30000000000000004,1.7130518231625483e-05,0.4,10,20,BiLSTM,2,18,0.004516709517273525,,,,,,COMPLETE,,,,,
161,-0.011466699068657927,2026-02-04 12:58:53.699536,2026-02-04 13:00:30.038205,0 days 00:01:36.338669,64,0.2,15,text_indicators,64,64,1,0.2,2.3417342349880937e-05,0.4,10,50,GRU,2,18,0.005988969711081115,,,,,,COMPLETE,,,,,
208,-0.011472251874327908,2026-02-04 14:00:07.622303,2026-02-04 14:01:30.679258,0 days 00:01:23.056955,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.4503117745864411e-05,0.4,10,20,BiLSTM,2,18,0.006602116882435418,,,,,,COMPLETE,,,,,
212,-0.011472884482018393,2026-02-04 14:05:38.747369,2026-02-04 14:06:54.413519,0 days 00:01:15.666150,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.947968557797385e-05,0.4,10,20,BiLSTM,2,18,0.009310849428535748,,,,,,COMPLETE,,,,,
144,-0.011475099492279617,2026-02-04 12:43:15.468531,2026-02-04 12:43:50.095677,0 days 00:00:34.627146,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.4613556264185322e-05,0.4,10,50,GRU,2,18,0.004727165828257101,,,,,,COMPLETE,,,,,
202,-0.011477328236774107,2026-02-04 13:51:54.803499,2026-02-04 13:53:15.130972,0 days 00:01:20.327473,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.9224580191240142e-05,0.4,10,20,BiLSTM,2,18,0.009607382794526961,,,,,,COMPLETE,,,,,
220,-0.011477928076015382,2026-02-04 14:16:27.995614,2026-02-04 14:18:36.387623,0 days 00:02:08.392009,16,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.983995263522155e-05,0.8,10,20,BiLSTM,2,18,0.007970365461379017,,,,,,COMPLETE,,,,,
248,-0.01147798259581058,2026-02-04 15:03:06.017697,2026-02-04 15:04:36.337429,0 days 00:01:30.319732,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,1.57949379111277e-05,0.4,10,20,BiLSTM,2,18,0.008184939722013574,,,,,,COMPLETE,,,,,
233,-0.011478874967236437,2026-02-04 14:39:20.922733,2026-02-04 14:40:50.696869,0 days 00:01:29.774136,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.3217948589290402e-05,0.4,10,20,BiLSTM,2,18,0.009986030982762163,,,,,,COMPLETE,,,,,
185,-0.01147954038628139,2026-02-04 13:29:55.042516,2026-02-04 13:31:07.205783,0 days 00:01:12.163267,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.3131089341082643e-05,0.4,10,20,BiLSTM,2,18,0.004625124030804554,,,,,,COMPLETE,,,,,
189,-0.011483167188101518,2026-02-04 13:34:56.608167,2026-02-04 13:36:51.443982,0 days 00:01:54.835815,16,0.2,10,text_indicators,64,64,1,0.30000000000000004,1.576429804749402e-05,0.4,10,20,BiLSTM,2,18,0.003403636533598508,,,,,,COMPLETE,,,,,
195,-0.011483777868132166,2026-02-04 13:43:57.566131,2026-02-04 13:44:56.229086,0 days 00:00:58.662955,64,0.2,10,text_indicators,64,64,1,0.30000000000000004,1.7094494941557295e-05,0.4,10,20,BiLSTM,2,18,0.0073155656347627055,,,,,,COMPLETE,,,,,
182,-0.011485380514741392,2026-02-04 13:26:07.671265,2026-02-04 13:27:23.854928,0 days 00:01:16.183663,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.1266822674616178e-05,0.4,10,20,BiLSTM,2,18,0.005922467967753568,,,,,,COMPLETE,,,,,
109,-0.01148614162359855,2026-02-04 12:00:38.787429,2026-02-04 12:01:53.171533,0 days 00:01:14.384104,16,0.1,15,text_indicators,64,32,1,0.30000000000000004,1.023210607461786e-05,0.4,10,50,LSTM,2,18,0.0002861262490346218,,,,,,COMPLETE,,,,,
199,-0.011486837273663142,2026-02-04 13:47:51.280455,2026-02-04 13:49:14.911067,0 days 00:01:23.630612,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.5479390704027845e-05,0.4,10,20,BiLSTM,2,18,0.006650614426647584,,,,,,COMPLETE,,,,,
209,-0.011489341403032219,2026-02-04 14:01:30.680057,2026-02-04 14:03:04.691529,0 days 00:01:34.011472,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.7337091241421723e-05,0.4,10,20,BiLSTM,2,18,0.009894527311464583,,,,,,COMPLETE,,,,,
249,-0.011489695465074995,2026-02-04 15:04:36.337921,2026-02-04 15:06:07.243977,0 days 00:01:30.906056,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,1.5004287723667693e-05,0.4,10,20,BiLSTM,2,18,0.00986553297180829,,,,,,COMPLETE,,,,,
236,-0.011490433244922238,2026-02-04 14:43:51.836766,2026-02-04 14:45:20.996294,0 days 00:01:29.159528,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.2750016802788554e-05,0.4,10,20,BiLSTM,2,18,0.006428086366984159,,,,,,COMPLETE,,,,,
121,-0.011493751453411251,2026-02-04 12:15:21.509938,2026-02-04 12:18:25.925045,0 days 00:03:04.415107,64,0.2,15,text_indicators,64,64,1,0.4,1.2283587259767263e-05,0.4,10,50,GRU,2,18,0.0005892725850399597,,,,,,COMPLETE,,,,,
176,-0.011493996275724257,2026-02-04 13:16:26.657067,2026-02-04 13:17:41.173558,0 days 00:01:14.516491,64,0.30000000000000004,15,text_indicators,64,64,1,0.4,1.975245357513546e-05,0.4,10,20,BiLSTM,2,18,0.0002916396081165525,,,,,,COMPLETE,,,,,
205,-0.01149577141396229,2026-02-04 13:56:03.655111,2026-02-04 13:57:26.914178,0 days 00:01:23.259067,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.5339229712619816e-05,0.4,10,20,BiLSTM,2,18,0.006656630691314973,,,,,,COMPLETE,,,,,
123,-0.011496220514963048,2026-02-04 12:19:52.360843,2026-02-04 12:22:45.014652,0 days 00:02:52.653809,64,0.2,15,text_indicators,64,64,1,0.4,1.4572301586080455e-05,0.4,10,50,GRU,2,18,0.0009474897784354892,,,,,,COMPLETE,,,,,
122,-0.011498683197541968,2026-02-04 12:18:25.926241,2026-02-04 12:19:52.360212,0 days 00:01:26.433971,64,0.2,15,text_indicators,64,64,1,0.4,1.3878774075144862e-05,0.4,10,50,GRU,2,18,0.0005816461236452215,,,,,,COMPLETE,,,,,
141,-0.01149947081238801,2026-02-04 12:41:20.132041,2026-02-04 12:41:59.452514,0 days 00:00:39.320473,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.5733445450328553e-05,0.4,10,50,GRU,2,18,0.0013697931941437016,,,,,,COMPLETE,,,,,
104,-0.011500314016520947,2026-02-04 11:56:42.159908,2026-02-04 11:57:26.068757,0 days 00:00:43.908849,32,0.0,15,text_indicators,64,32,1,0.4,1.1488435717468849e-05,0.4,5,50,LSTM,2,18,0.00043658716924692957,,,,,,COMPLETE,,,,,
203,-0.011500521200226002,2026-02-04 13:53:15.131401,2026-02-04 13:54:40.032774,0 days 00:01:24.901373,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.9566153289943556e-05,0.4,10,20,BiLSTM,2,18,0.009029702610509567,,,,,,COMPLETE,,,,,
184,-0.011500527323383756,2026-02-04 13:28:38.851431,2026-02-04 13:29:55.041832,0 days 00:01:16.190401,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.0123138602445325e-05,0.4,10,20,BiLSTM,2,18,0.004194916490724168,,,,,,COMPLETE,,,,,
235,-0.011503331657276161,2026-02-04 14:42:25.538168,2026-02-04 14:43:51.836330,0 days 00:01:26.298162,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.3722881440095494e-05,0.4,10,20,BiLSTM,2,18,0.005049452424023297,,,,,,COMPLETE,,,,,
180,-0.01150335655275195,2026-02-04 13:23:24.449101,2026-02-04 13:24:47.581782,0 days 00:01:23.132681,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.1142012183919739e-05,0.4,10,20,BiLSTM,2,18,0.0054152878151564054,,,,,,COMPLETE,,,,,
138,-0.011504452930479662,2026-02-04 12:39:28.347357,2026-02-04 12:40:04.622826,0 days 00:00:36.275469,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.2267769192472174e-05,0.4,10,50,GRU,2,18,0.0014964275336508547,,,,,,COMPLETE,,,,,
246,-0.011504552553840358,2026-02-04 15:00:01.304941,2026-02-04 15:01:35.416263,0 days 00:01:34.111322,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,1.6661418840259044e-05,0.4,10,20,BiLSTM,2,18,0.00712907715003835,,,,,,COMPLETE,,,,,
93,-0.011505590595299457,2026-02-04 11:44:20.098462,2026-02-04 11:45:16.836201,0 days 00:00:56.737739,32,0.0,15,text_indicators,64,32,1,0.4,1.2967351967524151e-05,0.4,5,50,LSTM,2,24,0.0006882245563682122,,,,,,COMPLETE,,,,,
207,-0.011505801026593267,2026-02-04 13:58:48.873711,2026-02-04 14:00:07.621647,0 days 00:01:18.747936,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.9990307771805007e-05,0.4,10,20,BiLSTM,2,18,0.007610772877593157,,,,,,COMPLETE,,,,,
107,-0.011505821815516237,2026-02-04 11:59:05.190730,2026-02-04 11:59:52.551990,0 days 00:00:47.361260,32,0.1,15,text_indicators,64,32,1,0.4,1.1036043215566255e-05,0.4,10,50,LSTM,2,18,0.0007064633374035499,,,,,,COMPLETE,,,,,
159,-0.011506842503190527,2026-02-04 12:55:39.920397,2026-02-04 12:57:04.302492,0 days 00:01:24.382095,64,0.2,15,text_indicators,64,64,1,0.2,2.4067049647283628e-05,0.4,10,50,GRU,2,18,0.0059042900208711915,,,,,,COMPLETE,,,,,
241,-0.011508076385421964,2026-02-04 14:52:20.972618,2026-02-04 14:53:58.833511,0 days 00:01:37.860893,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,1.4720361414734589e-05,0.4,10,20,BiLSTM,2,18,0.008430530443438904,,,,,,COMPLETE,,,,,
113,-0.011509265975508918,2026-02-04 12:05:14.425456,2026-02-04 12:05:58.564726,0 days 00:00:44.139270,64,0.2,15,text_indicators,64,32,1,0.30000000000000004,1.0131450198168135e-05,0.4,10,50,LSTM,2,18,0.0005103324717511527,,,,,,COMPLETE,,,,,
135,-0.011510322855545891,2026-02-04 12:37:50.437905,2026-02-04 12:38:22.868495,0 days 00:00:32.430590,64,0.30000000000000004,15,text_indicators,64,64,1,0.4,2.1624409194282907e-05,0.4,10,50,GRU,2,18,0.0009243656317076746,,,,,,COMPLETE,,,,,
244,-0.011512523473198364,2026-02-04 14:56:55.455619,2026-02-04 14:58:26.193109,0 days 00:01:30.737490,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,2.0251321930108246e-05,0.4,10,20,BiLSTM,2,18,0.009856588778186836,,,,,,COMPLETE,,,,,
134,-0.011513030019983606,2026-02-04 12:37:06.585525,2026-02-04 12:37:50.437455,0 days 00:00:43.851930,64,0.30000000000000004,15,text_indicators,64,64,1,0.4,2.1270452996228393e-05,0.4,10,50,GRU,2,18,0.0008927256564292593,,,,,,COMPLETE,,,,,
151,-0.011515519014604824,2026-02-04 12:47:42.031906,2026-02-04 12:48:17.594612,0 days 00:00:35.562706,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.4577517769669368e-05,0.4,10,50,GRU,2,18,0.001913931263494521,,,,,,COMPLETE,,,,,
152,-0.01151624967120993,2026-02-04 12:48:17.595262,2026-02-04 12:49:00.105946,0 days 00:00:42.510684,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.4357612218964484e-05,0.4,10,50,GRU,2,18,0.003934865943953545,,,,,,COMPLETE,,,,,
125,-0.011519941730614785,2026-02-04 12:26:23.953962,2026-02-04 12:27:20.984289,0 days 00:00:57.030327,64,0.2,15,text_indicators,64,64,1,0.4,1.4647565704622344e-05,0.4,10,50,GRU,2,18,0.0018527579969979636,,,,,,COMPLETE,,,,,
146,-0.011520007564343872,2026-02-04 12:44:30.730028,2026-02-04 12:45:05.488946,0 days 00:00:34.758918,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.3220716501411095e-05,0.4,10,50,GRU,2,18,0.0007563521257787198,,,,,,COMPLETE,,,,,
140,-0.011520548337115459,2026-02-04 12:40:45.254740,2026-02-04 12:41:20.131624,0 days 00:00:34.876884,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.6203341282209027e-05,0.4,10,50,GRU,2,18,0.0015498931766027729,,,,,,COMPLETE,,,,,
197,-0.011523701870396539,2026-02-04 13:45:54.803653,2026-02-04 13:46:52.343767,0 days 00:00:57.540114,64,0.2,10,text_indicators,64,64,1,0.30000000000000004,1.807736574937514e-05,0.4,10,20,BiLSTM,2,18,0.007380939255759305,,,,,,COMPLETE,,,,,
188,-0.011525130788688968,2026-02-04 13:33:32.146120,2026-02-04 13:34:56.607521,0 days 00:01:24.461401,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.1177127063913034e-05,0.4,10,20,BiLSTM,2,18,0.003335547836265458,,,,,,COMPLETE,,,,,
219,-0.01152601016749447,2026-02-04 14:15:05.581968,2026-02-04 14:16:27.995186,0 days 00:01:22.413218,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,2.367618614927484e-05,0.8,10,20,BiLSTM,2,18,0.005813544430226474,,,,,,COMPLETE,,,,,
217,-0.011526184943160399,2026-02-04 14:12:20.128146,2026-02-04 14:13:43.101412,0 days 00:01:22.973266,64,0.2,10,base,128,64,1,0.30000000000000004,1.6931433493679057e-05,0.4,10,20,BiLSTM,2,18,0.00781713567428398,,,,,,COMPLETE,,,,,
154,-0.011526454560725157,2026-02-04 12:49:38.015513,2026-02-04 12:50:10.905135,0 days 00:00:32.889622,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.0074002360898285e-05,0.4,10,50,GRU,2,18,0.002834561677448365,,,,,,COMPLETE,,,,,
119,-0.011528424503860204,2026-02-04 12:13:01.023857,2026-02-04 12:14:00.229913,0 days 00:00:59.206056,64,0.2,15,text_indicators,64,32,1,0.4,1.2880624675768908e-05,0.4,10,50,GRU,2,18,0.0005585858858084068,,,,,,COMPLETE,,,,,
171,-0.011529382393325065,2026-02-04 13:12:18.693218,2026-02-04 13:13:13.471573,0 days 00:00:54.778355,64,0.30000000000000004,15,text_indicators,64,64,1,0.4,2.137676745488053e-05,0.4,10,50,GRU,2,18,0.0008450218384911195,,,,,,COMPLETE,,,,,
178,-0.011531277559817728,2026-02-04 13:20:10.760013,2026-02-04 13:22:07.802888,0 days 00:01:57.042875,64,0.30000000000000004,15,text_indicators,64,128,1,0.4,1.8807999742676266e-05,0.4,10,20,BiLSTM,2,18,0.00036204481366608005,,,,,,COMPLETE,,,,,
118,-0.01153181669909382,2026-02-04 12:12:03.221655,2026-02-04 12:13:01.023200,0 days 00:00:57.801545,64,0.2,15,text_indicators,64,32,1,0.4,2.1580019782437722e-05,0.4,10,50,GRU,2,18,0.0005797101187025008,,,,,,COMPLETE,,,,,
153,-0.011532077684718676,2026-02-04 12:49:00.106360,2026-02-04 12:49:38.015086,0 days 00:00:37.908726,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.1569348759102219e-05,0.4,10,50,GRU,2,18,0.001013044625541682,,,,,,COMPLETE,,,,,
247,-0.011534226786407469,2026-02-04 15:01:35.416909,2026-02-04 15:03:06.017268,0 days 00:01:30.600359,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,2.0541319045861252e-05,0.4,10,20,BiLSTM,2,18,0.00768750387774116,,,,,,COMPLETE,,,,,
88,-0.011534954874847047,2026-02-04 11:38:45.232350,2026-02-04 11:39:44.240881,0 days 00:00:59.008531,32,0.1,15,text_indicators,64,32,1,0.4,1.5327906645929916e-05,0.4,5,50,LSTM,2,24,0.00014647883944211138,,,,,,COMPLETE,,,,,
117,-0.011535306002332754,2026-02-04 12:08:14.956899,2026-02-04 12:12:03.220971,0 days 00:03:48.264072,64,0.2,15,text_indicators,64,32,1,0.4,1.2024390068728378e-05,0.4,10,50,GRU,2,18,0.000650466784877682,,,,,,COMPLETE,,,,,
200,-0.011536455399641408,2026-02-04 13:49:14.911497,2026-02-04 13:50:35.055030,0 days 00:01:20.143533,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.596682949993614e-05,0.4,10,20,BiLSTM,2,18,0.00671812131907906,,,,,,COMPLETE,,,,,
222,-0.011538033789442745,2026-02-04 14:20:45.893625,2026-02-04 14:22:49.767357,0 days 00:02:03.873732,16,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.5665061644729038e-05,0.8,10,20,BiLSTM,2,18,0.0049445997747332455,,,,,,COMPLETE,,,,,
131,-0.011538566957441414,2026-02-04 12:34:56.283323,2026-02-04 12:35:43.632396,0 days 00:00:47.349073,64,0.2,15,text_indicators,64,64,1,0.4,1.4187379326745665e-05,0.4,10,50,GRU,2,18,0.0027412835245190985,,,,,,COMPLETE,,,,,
98,-0.011539535938944507,2026-02-04 11:48:49.784549,2026-02-04 11:50:03.298312,0 days 00:01:13.513763,32,0.0,15,text_indicators,64,32,1,0.4,1.3230208877717972e-05,0.4,5,50,LSTM,2,30,0.0004527832910331224,,,,,,COMPLETE,,,,,
116,-0.011540508818220748,2026-02-04 12:07:26.342429,2026-02-04 12:08:14.956195,0 days 00:00:48.613766,64,0.2,15,text_indicators,64,32,1,0.4,1.2017073551544336e-05,0.4,10,50,LSTM,2,18,0.0005686255668332174,,,,,,COMPLETE,,,,,
132,-0.011541882605746059,2026-02-04 12:35:43.633074,2026-02-04 12:36:25.474322,0 days 00:00:41.841248,64,0.2,15,text_indicators,64,64,1,0.4,1.5398176895918602e-05,0.4,10,50,GRU,2,18,0.0012369739237776392,,,,,,COMPLETE,,,,,
237,-0.011542051399698095,2026-02-04 14:45:20.996779,2026-02-04 14:46:54.060445,0 days 00:01:33.063666,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,9.150745025647074e-05,0.4,10,20,BiLSTM,2,18,0.00413213202379183,,,,,,COMPLETE,,,,,
169,-0.0115422121696085,2026-02-04 13:10:51.275587,2026-02-04 13:11:36.213209,0 days 00:00:44.937622,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.0028832665639483e-05,0.4,10,50,GRU,2,18,0.0030860422870753333,,,,,,COMPLETE,,,,,
196,-0.011542467113803507,2026-02-04 13:44:56.229745,2026-02-04 13:45:54.803241,0 days 00:00:58.573496,64,0.2,10,text_indicators,64,64,1,0.30000000000000004,1.7195109670209455e-05,0.4,10,20,BiLSTM,2,18,0.0049402650450568455,,,,,,COMPLETE,,,,,
230,-0.011542608311233596,2026-02-04 14:34:32.206743,2026-02-04 14:36:17.126234,0 days 00:01:44.919491,64,0.2,10,text_indicators,128,128,1,0.30000000000000004,1.8020393308456415e-05,0.4,10,20,BiLSTM,2,18,0.005689918567701577,,,,,,COMPLETE,,,,,
238,-0.011543286186422086,2026-02-04 14:46:54.060888,2026-02-04 14:48:22.949682,0 days 00:01:28.888794,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.319933332617001e-05,0.4,10,20,BiLSTM,2,18,0.0075488383786869616,,,,,,COMPLETE,,,,,
90,-0.011544701961051146,2026-02-04 11:41:20.743149,2026-02-04 11:42:27.448476,0 days 00:01:06.705327,32,0.0,15,text_indicators,64,32,1,0.4,2.0317161708026793e-05,0.4,5,50,LSTM,2,24,0.0003560521444327552,,,,,,COMPLETE,,,,,
73,-0.011544827308647717,2026-02-04 11:21:24.913794,2026-02-04 11:22:32.546340,0 days 00:01:07.632546,32,0.0,15,text_indicators,64,32,1,0.4,1.5915429970897383e-05,0.4,5,50,LSTM,2,24,0.0007288341815225069,,,,,,COMPLETE,,,,,
139,-0.011552232626497395,2026-02-04 12:40:04.623249,2026-02-04 12:40:45.254043,0 days 00:00:40.630794,64,0.30000000000000004,15,text_indicators,64,64,1,0.30000000000000004,1.1610563992723193e-05,0.4,10,50,GRU,2,18,0.0023224006797116998,,,,,,COMPLETE,,,,,
106,-0.011553615744565355,2026-02-04 11:58:15.613255,2026-02-04 11:59:05.190019,0 days 00:00:49.576764,32,0.0,15,text_indicators,64,32,1,0.4,1.1075468774575813e-05,0.4,5,50,LSTM,2,18,0.0004403613530542006,,,,,,COMPLETE,,,,,
82,-0.011553683958721894,2026-02-04 11:30:46.528259,2026-02-04 11:31:45.710799,0 days 00:00:59.182540,32,0.0,15,text_indicators,64,32,1,0.4,1.0076654960539e-05,0.4,5,50,LSTM,2,24,0.0002467889590684922,,,,,,COMPLETE,,,,,
245,-0.011556083277095506,2026-02-04 14:58:26.193773,2026-02-04 15:00:01.304479,0 days 00:01:35.110706,64,0.1,10,text_indicators,128,64,1,0.30000000000000004,1.931073575483559e-05,0.4,10,20,BiLSTM,2,18,0.009878848340042422,,,,,,COMPLETE,,,,,
168,-0.011557564576813523,2026-02-04 13:10:05.726910,2026-02-04 13:10:51.275134,0 days 00:00:45.548224,64,0.2,15,text_indicators,64,64,1,0.30000000000000004,1.7834978817194803e-05,0.4,10,50,GRU,2,18,0.0004073021248669024,,,,,,COMPLETE,,,,,
177,-0.011558984118103773,2026-02-04 13:17:41.174307,2026-02-04 13:20:10.758724,0 days 00:02:29.584417,16,0.2,15,text_indicators,64,64,1,0.4,1.2240681051864792e-05,0.4,10,20,BiLSTM,2,18,0.00029489873419650473,,,,,,COMPLETE,,,,,
174,-0.011559067140278814,2026-02-04 13:14:48.517943,2026-02-04 13:15:42.657660,0 days 00:00:54.139717,64,0.30000000000000004,15,text_indicators,64,64,1,0.4,1.5710352963382436e-05,0.4,10,50,GRU,2,18,0.0011503873187577868,,,,,,COMPLETE,,,,,
16,-0.011560023855582064,2026-02-04 09:37:11.625590,2026-02-04 09:39:12.127975,0 days 00:02:00.502385,32,0.0,15,text_indicators,256,32,1,0.2,0.00012725213740130128,0.4,5,50,LSTM,2,18,0.00011030284249457125,,,,,,COMPLETE,,,,,
213,-0.011560371132903651,2026-02-04 14:06:54.414178,2026-02-04 14:08:14.321814,0 days 00:01:19.907636,64,0.2,10,text_indicators,128,64,1,0.30000000000000004,1.8130511619179667e-05,0.4,10,20,BiLSTM,2,18,0.009911027871511203,,,,,,COMPLETE,,,,,
133,-0.011560877691897535,2026-02-04 12:36:25.474986,2026-02-04 12:37:06.585118,0 days 00:00:41.110132,64,0.2,15,text_indicators,64,64,1,0.4,1.1834169972895283e-05,0.4,10,50,GRU,2,18,0.0005920887836987637,,,,,,COMPLETE,,,,,
