number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
61,0.479671079306242,2026-02-28 18:17:33.242655,2026-02-28 18:21:55.861142,0 days 00:04:22.618487,32,0.1,0.0065427969488713,20,base,256,64,5,1.1492777477389866,0.4,0.0099203777957333,0.4,5,20,LSTM,1,15,0.0003738346194185,0.7249589490968802,0.6885119571633499,0.479671079306242,0.7284897735748534,0.7503798043886664,COMPLETE,0.6885119571633499,0.479671079306242,0.7284897735748534,0.7503798043886664,0.7249589490968802
