company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
CMCSA,Services,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.53125,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,23,0.48499999999999993,0.35696473595396144,True
CODI,Conglomerates,GRU,classification,1,,,,-0.002944085489318884,0.4666666666666667,0.45161290322580644,0.4827586206896552,0.5,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,23,0.4099999999999999,0.35696473595396144,True
CSCO,Technology,GRU,classification,1,,,,0.0,0.6521739130434783,0.5,0.9375,0.5,0.5476190476190477,0.35082320772281167,0.6274509803921569,0.45714285714285713,1.0,1188,398,42,64,24,0.05,0.35082320772281167,True
CVX,Basic Matierials,GRU,classification,1,,,,0.17448048290289417,0.6086956521739131,0.5384615384615384,0.7,0.578125,0.5714285714285714,0.2773500981126146,0.7,0.5384615384615384,1.0,1188,398,42,64,21,0.05,0.2773500981126146,True
D,Utilities,GRU,classification,1,,,,-0.0944911182523068,0.6136363636363636,0.48214285714285715,0.84375,0.46875,0.6190476190476191,0.23532440241230695,0.7241379310344828,0.6,0.9130434782608695,1188,398,42,64,21,0.33499999999999996,0.23532440241230695,True
DHR,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.484375,0.5714285714285714,0.23452078799117146,0.18181818181818182,1.0,0.1,1188,398,42,64,22,0.4699999999999999,0.23452078799117146,True
DIS,Services,GRU,classification,1,,,,0.11468185313135519,0.05555555555555555,1.0,0.02857142857142857,0.46875,0.5952380952380952,0.2908872369413698,0.2608695652173913,1.0,0.15,1188,398,42,64,33,0.5049999999999999,0.2908872369413698,True
DUK,Utilities,GRU,classification,1,,,,0.1474852895742471,0.74,0.5873015873015873,1.0,0.59375,0.6666666666666666,0.38734148042766225,0.75,0.6176470588235294,0.9545454545454546,1188,398,42,64,23,0.25499999999999995,0.38734148042766225,True
EXC,Utilities,GRU,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.5714285714285714,0.309344112444873,0.6896551724137931,0.5263157894736842,1.0,1188,398,42,64,21,0.05,0.309344112444873,True
FB,Technology,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.7857142857142857,0.5517557332192131,0.8235294117647058,0.8076923076923077,0.84,1188,398,42,64,21,0.5049999999999999,0.5517557332192131,True
GD,Industrial Goods,GRU,classification,1,,,,0.0,0.6086956521739131,0.4375,1.0,0.4375,0.6190476190476191,0.3892494720807615,0.7142857142857143,0.5555555555555556,1.0,1188,398,42,64,22,0.05,0.3892494720807615,True
GE,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.421875,0.5476190476190477,0.22360679774997896,0.17391304347826086,1.0,0.09523809523809523,1188,398,42,64,23,0.5499999999999999,0.22360679774997896,True
GOOG,Technology,GRU,classification,1,,,,0.08512187667886854,0.3404255319148936,0.6153846153846154,0.23529411764705882,0.515625,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,21,0.5049999999999999,0.35696473595396144,True
HD,Services,GRU,classification,1,,,,0.10762440050012628,0.05263157894736842,1.0,0.02702702702702703,0.4375,0.5238095238095238,0.2809757434745082,0.2857142857142857,1.0,0.16666666666666666,1188,398,42,64,24,0.5549999999999999,0.2809757434745082,True
HON,Industrial Goods,GRU,classification,1,,,,0.21650635094610968,0.675,0.5625,0.84375,0.59375,0.5476190476190477,0.29488391230979427,0.6666666666666666,0.5,1.0,1188,398,42,64,21,0.05,0.29488391230979427,True
HRG,Conglomerates,GRU,classification,1,,,,0.11318329168362205,0.15789473684210525,0.75,0.08823529411764706,0.5,0.6666666666666666,0.31506301890630223,0.46153846153846156,0.75,0.3333333333333333,1188,398,42,64,21,0.5049999999999999,0.31506301890630223,True
HSBC,Financial,GRU,classification,1,,,,0.21202254684706773,0.6835443037974683,0.6,0.7941176470588235,0.609375,0.5476190476190477,0.33665016461206926,0.6415094339622641,0.4722222222222222,1.0,1188,398,42,64,21,0.05,0.33665016461206926,True
IEP,Conglomerates,GRU,classification,1,,,,-0.07656639446725212,0.6067415730337079,0.4576271186440678,0.9,0.453125,0.5952380952380952,0.40967324519935133,0.6530612244897959,0.48484848484848486,1.0,1188,398,42,64,22,0.05,0.40967324519935133,True
INTC,Technology,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.5952380952380952,0.21081851067789195,0.6666666666666666,0.5666666666666667,0.8095238095238095,1188,398,42,64,21,0.33499999999999996,0.21081851067789195,True
JNJ,Healthcare,GRU,classification,1,,,,0.1567788077186591,0.20512820512820512,0.8,0.11764705882352941,0.515625,0.7142857142857143,0.4266234589864647,0.6842105263157895,0.65,0.7222222222222222,1188,398,42,64,22,0.33499999999999996,0.4266234589864647,True
JPM,Financial,GRU,classification,1,,,,0.06735237262228495,0.16666666666666666,0.6,0.0967741935483871,0.53125,0.6190476190476191,0.25819888974716115,0.2,1.0,0.1111111111111111,1188,398,42,64,22,0.5049999999999999,0.25819888974716115,True
KO,Consumer Goods,GRU,classification,1,,,,0.2717794858296931,0.3902439024390244,0.8,0.25806451612903225,0.609375,0.6666666666666666,0.3596636229289332,0.6818181818181818,0.6,0.7894736842105263,1188,398,42,64,21,0.30999999999999994,0.3596636229289332,True
