number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
22,-0.0252098893488001,2026-03-11 20:50:29.690290,2026-03-11 20:54:16.358516,0 days 00:03:46.668226,128,0.6000000000000001,0.0076608129058135,10,meta_sector_emotion,256,64,5,1.7597312132443346,0.3,1.1982629017180148e-05,0.8,7,50,BiLSTM,2,15,0.0005947683522086,COMPLETE
