company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,GRU,regression,1,0.00024450864281727266,0.012363055286050334,-0.017070697738405416,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,937,398,42,64,20
ABB,Industrial Goods,GRU,regression,1,0.00013455330615402215,0.0096284866168911,-0.01885095419329086,0.0,0.72,0.5625,1.0,0.5625,,,,,,937,398,42,64,20
ABBV,Healthcare,GRU,regression,1,0.0006991522519076648,0.018644746215336933,0.00371642983839493,-0.036155076303109365,0.32,0.5,0.23529411764705882,0.46875,,,,,,856,331,42,64,20
AEP,Utilities,GRU,regression,1,0.00016888599501615792,0.009770699742450054,-0.009225565928470791,0.0020131159011798102,0.5866666666666667,0.5945945945945946,0.5789473684210527,0.515625,,,,,,937,398,42,64,20
AMGN,Healthcare,GRU,regression,1,0.0003277395776957662,0.014330497334792136,-0.006854979868615496,0.0,0.72,0.5625,1.0,0.5625,,,,,,937,398,42,64,20
AMZN,Services,GRU,regression,1,0.0003372639808787685,0.01405455771528677,-0.0032993849945253118,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,937,398,42,64,20
BA,Industrial Goods,GRU,regression,1,0.00020729577171372054,0.010830964521204522,-0.027206325867923153,-0.13797207927893057,0.0975609756097561,0.3333333333333333,0.05714285714285714,0.421875,,,,,,937,398,42,64,20
BAC,Financial,GRU,regression,1,0.0002874346731298879,0.013093381847317238,-0.011684171017021017,0.0,0.0,0.0,0.0,0.578125,,,,,,937,398,42,64,20
BBL,Basic Matierials,GRU,regression,1,0.0007275160608227523,0.022099171666967107,-0.04527267966168802,0.02604143022170928,0.5581395348837209,0.39344262295081966,0.96,0.40625,,,,,,937,398,42,64,20
BCH,Financial,GRU,regression,1,0.00014117269957839132,0.009513532705775735,-0.018210499508881206,0.0,0.0,0.0,0.0,0.578125,,,,,,937,398,42,64,20
BHP,Basic Matierials,GRU,regression,1,0.000574042958818468,0.019749152178765654,-0.005766062942891725,0.14285714285714285,0.06896551724137931,1.0,0.03571428571428571,0.578125,,,,,,937,398,42,64,20
BP,Basic Matierials,GRU,regression,1,0.0003733761465880076,0.014871003124502673,-0.005333933505057953,-0.02834008097165992,0.46875,0.39473684210526316,0.5769230769230769,0.46875,,,,,,937,398,42,64,20
BRK-A,Financial,GRU,regression,1,0.00013917907463688583,0.00946160314761399,-0.03653721734844706,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,937,398,42,64,20
BSAC,Financial,GRU,regression,1,0.00023947298899766622,0.011905183924077398,-0.003572682773474778,0.2138237915362229,0.6197183098591549,0.5116279069767442,0.7857142857142857,0.578125,,,,,,937,398,42,64,20
BUD,Consumer Goods,GRU,regression,1,0.00016381597536665766,0.010114397300109795,-0.18987926944027556,0.0,0.6097560975609756,0.5,0.78125,0.5,,,,,,937,398,42,64,20
C,Financial,GRU,regression,1,0.00024697503902114924,0.011947192372711343,0.000533163153325189,-0.2506422767984621,0.36923076923076925,0.3076923076923077,0.46153846153846156,0.359375,,,,,,937,398,42,64,20
CAT,Industrial Goods,GRU,regression,1,0.0003040949312338389,0.013232489028107919,-0.036757787022790644,0.0,0.0,0.0,0.0,0.5,,,,,,937,398,42,64,20
CELG,Healthcare,GRU,regression,1,0.0006206936491253166,0.019002560606873026,-0.0071257303715215325,0.0,0.0,0.0,0.0,0.484375,,,,,,937,398,42,64,20
CHL,Technology,GRU,regression,1,0.00015913665328200376,0.010217039480810527,-0.00539754171779494,0.01654402580491889,0.3111111111111111,0.5,0.22580645161290322,0.515625,,,,,,937,398,42,64,20
CHTR,Services,GRU,regression,1,0.000284607759984899,0.012212914384585091,-0.020529627353621738,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,937,398,42,64,20
CMCSA,Services,GRU,regression,1,0.00014975914452698962,0.009954054242303133,-0.02289551411730284,0.07656639446725212,0.17142857142857143,0.6,0.1,0.546875,,,,,,937,398,42,64,20
CODI,Conglomerates,GRU,regression,1,0.0001232406019008777,0.00883028779860251,0.0006956782421103647,-0.17189402517942118,0.4411764705882353,0.38461538461538464,0.5172413793103449,0.40625,,,,,,937,398,42,64,20
CSCO,Technology,GRU,regression,1,0.00021314498641792116,0.010508570740487291,-0.017671072206749683,-0.041415768328129106,0.611764705882353,0.49056603773584906,0.8125,0.484375,,,,,,937,398,42,64,20
CVX,Basic Matierials,GRU,regression,1,0.0003946474477101554,0.01643567236634566,-0.03495225350449016,0.0,0.0,0.0,0.0,0.53125,,,,,,937,398,42,64,20
D,Utilities,GRU,regression,1,0.0001098788891591516,0.007880095830035433,-0.04752767132159863,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,937,398,42,64,20
DHR,Industrial Goods,GRU,regression,1,0.00013738522963657675,0.008367352587304228,-0.019651855863208834,-0.1210898699241207,0.6451612903225806,0.5,0.9090909090909091,0.484375,,,,,,937,398,42,64,20
DIS,Services,GRU,regression,1,0.0001723779177916501,0.010411197487935162,0.01612650734709631,0.18640140664881477,0.5423728813559322,0.6666666666666666,0.45714285714285713,0.578125,,,,,,937,398,42,64,20
DUK,Utilities,GRU,regression,1,0.0001681953918164186,0.009346890814381711,0.010151169244588809,0.18788818120175088,0.6753246753246753,0.65,0.7027027027027027,0.609375,,,,,,937,398,42,64,20
EXC,Utilities,GRU,regression,1,0.00023587673351029188,0.012267049230979078,-0.11209313334015869,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,937,398,42,64,20
FB,Technology,GRU,regression,1,0.0002736716599596431,0.013364442003395746,-0.1184737239973448,0.0,0.0,0.0,0.0,0.453125,,,,,,937,398,42,64,20
GD,Industrial Goods,GRU,regression,1,0.00012605368668647493,0.008770194810812135,-0.01438947716541028,0.0,0.0,0.0,0.0,0.5625,,,,,,937,398,42,64,20
