company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,LSTM,regression,5,0.0015084722133767326,0.029856295246612333,-0.03977418328811089,0.08272012902459445,0.6436781609195402,0.5,0.9032258064516129,0.515625,,,,,,938,398,42,64,11
ABB,Industrial Goods,LSTM,regression,5,0.0009755149818344274,0.024604290243398205,-0.01675297327873171,0.0,0.0,0.0,0.0,0.578125,,,,,,938,398,42,64,11
ABBV,Healthcare,LSTM,regression,5,0.004294988589037321,0.0457969395643289,-0.008416609189014324,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,857,336,42,64,21
AEP,Utilities,LSTM,regression,5,0.0004878780706047631,0.017623739109781822,-0.011517800059367422,0.0,0.72,0.5625,1.0,0.5625,,,,,,938,398,42,64,11
AMGN,Healthcare,LSTM,regression,5,0.0014167407231082314,0.03008498093215184,-0.20253189725638276,-0.27539875076496495,0.3880597014925373,0.43333333333333335,0.35135135135135137,0.359375,,,,,,938,398,42,64,43
AMZN,Services,LSTM,regression,5,0.002182331712637031,0.03663030717201027,-0.2370441420818854,0.0,0.0,0.0,0.0,0.328125,,,,,,938,398,42,64,20
BA,Industrial Goods,LSTM,regression,5,0.001155160683189,0.026955069927676267,0.08029761620976283,0.18786728732554486,0.5806451612903226,0.5625,0.6,0.59375,,,,,,938,398,42,64,32
BAC,Financial,LSTM,regression,5,0.0012009710897491052,0.02592930118953579,-0.0007624149542495573,0.059322539724914275,0.6666666666666666,0.5957446808510638,0.7567567567567568,0.5625,,,,,,938,398,42,64,29
BBL,Basic Matierials,LSTM,regression,5,0.006042267463097683,0.06453021913757664,-0.2245015228220817,0.0,0.0,0.0,0.0,0.734375,,,,,,938,398,42,64,11
BCH,Financial,LSTM,regression,5,0.00044021655564101123,0.017344056593510737,-0.053362022074200155,0.0,0.0,0.0,0.0,0.6875,,,,,,938,398,42,64,11
BHP,Basic Matierials,LSTM,regression,5,0.004568355491860775,0.053291913160147225,-0.0672362970503273,0.0,0.0,0.0,0.0,0.734375,,,,,,938,398,42,64,11
BP,Basic Matierials,LSTM,regression,5,0.001985979084672529,0.03446487498579315,0.020369286423207233,0.16821229479875446,0.08333333333333333,1.0,0.043478260869565216,0.65625,,,,,,938,398,42,64,30
BRK-A,Financial,LSTM,regression,5,0.000356711613694521,0.01613506976309423,-0.027318188911500618,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,11
BSAC,Financial,LSTM,regression,5,0.0010144326126436407,0.025757936319940597,0.003023561588776369,0.0,0.0,0.0,0.0,0.640625,,,,,,938,398,42,64,11
BUD,Consumer Goods,LSTM,regression,5,0.0007812637211149812,0.02260095200996541,-0.12586305427757427,-0.07839430590482178,0.38095238095238093,0.631578947368421,0.2727272727272727,0.390625,,,,,,938,398,42,64,19
C,Financial,LSTM,regression,5,0.0011534391424813124,0.02482254331899649,-0.11974683669227337,0.13797207927893057,0.7096774193548387,0.5689655172413793,0.9428571428571428,0.578125,,,,,,938,398,42,64,29
CAT,Industrial Goods,LSTM,regression,5,0.001559195145568341,0.031813787260075804,0.0045021197806113245,0.0,0.0,0.0,0.0,0.484375,,,,,,938,398,42,64,11
CELG,Healthcare,LSTM,regression,5,0.002477347113866328,0.037545496196060235,-0.01759421538910111,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,938,398,42,64,11
CHL,Technology,LSTM,regression,5,0.0008884403354547063,0.021821628223471265,-0.35641681236654477,0.0,0.47619047619047616,0.3125,1.0,0.3125,,,,,,938,398,42,64,11
CHTR,Services,LSTM,regression,5,0.0008651525900538003,0.022438937334480352,-0.1398891918897427,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,938,398,42,64,11
CMCSA,Services,LSTM,regression,5,0.0006147055320120363,0.020132227674853086,-0.21421655606832468,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,938,398,42,64,11
CODI,Conglomerates,LSTM,regression,5,0.000601837409132403,0.01938584327739821,-0.012026265791477142,-0.12547234561369017,0.5348837209302325,0.3770491803278688,0.92,0.375,,,,,,938,398,42,64,11
CSCO,Technology,LSTM,regression,5,0.0011620361051757852,0.025778692355812517,-0.025007538075227043,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,938,398,42,64,11
CVX,Basic Matierials,LSTM,regression,5,0.0018916423184353233,0.03179286005707051,-0.022274166221312175,0.0,0.0,0.0,0.0,0.5,,,,,,938,398,42,64,11
D,Utilities,LSTM,regression,5,0.0005968119409021392,0.02064273067854276,-0.13176191655431424,-0.22795136315904263,0.2909090909090909,0.34782608695652173,0.25,0.390625,,,,,,938,398,42,64,31
DHR,Industrial Goods,LSTM,regression,5,0.0005624010125711279,0.019129221951726366,-0.02135984027983473,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,11
DIS,Services,LSTM,regression,5,0.0010927705118526795,0.026963222558226155,-0.02922332661562166,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,938,398,42,64,11
DUK,Utilities,LSTM,regression,5,0.0006114713053628607,0.018853072123805492,0.06003833590355967,0.291111254869791,0.7032967032967034,0.5423728813559322,1.0,0.578125,,,,,,938,398,42,64,22
EXC,Utilities,LSTM,regression,5,0.0009791235736639143,0.023492032787798753,-0.0324670814315593,-0.34240528516707336,0.5454545454545454,0.41379310344827586,0.8,0.375,,,,,,938,398,42,64,11
FB,Technology,LSTM,regression,5,0.0009180411425571591,0.023920435501152054,0.01067288548290446,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,938,398,42,64,11
GD,Industrial Goods,LSTM,regression,5,0.0006107513745606846,0.0195401821331522,0.041129383842738565,0.4435776522811298,0.5853658536585366,0.8,0.46153846153846156,0.734375,,,,,,938,398,42,64,26
GE,Industrial Goods,LSTM,regression,5,0.0008794102481308414,0.019555551888171305,-0.10121263418764737,-0.0849411985729376,0.8037383177570093,0.6825396825396826,0.9772727272727273,0.671875,,,,,,938,398,42,64,11
GOOG,Technology,LSTM,regression,5,0.0010440402526491848,0.023484199040371315,-0.10751649511643468,0.0,0.7924528301886793,0.65625,1.0,0.65625,,,,,,938,398,42,64,11
HD,Services,LSTM,regression,5,0.0007742099509582957,0.01963691395643448,-0.015908816924555813,0.0,0.7692307692307693,0.625,1.0,0.625,,,,,,938,398,42,64,11
HON,Industrial Goods,LSTM,regression,5,0.0008288066583961854,0.022216894742043025,0.0069603798424269225,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,938,398,42,64,11
HRG,Conglomerates,LSTM,regression,5,0.001128744188766369,0.026520955238366437,0.07796885941366372,0.22877657129023765,0.576271186440678,0.6538461538461539,0.5151515151515151,0.609375,,,,,,938,398,42,64,36
HSBC,Financial,LSTM,regression,5,0.0009237369150600231,0.022727384873912883,-0.04364988651164925,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,11
IEP,Conglomerates,LSTM,regression,5,0.00212133023571551,0.03686317961620729,-0.0034806955863926348,0.0,0.0,0.0,0.0,0.65625,,,,,,938,398,42,64,11
INTC,Technology,LSTM,regression,5,0.0012902122094266843,0.027671187316776466,-0.014662369454116142,0.3427828221414188,0.6333333333333333,0.76,0.5428571428571428,0.65625,,,,,,938,398,42,64,11
JNJ,Healthcare,LSTM,regression,5,0.0003237314715329666,0.014675712788889447,0.01926314677886143,0.0,0.7924528301886793,0.65625,1.0,0.65625,,,,,,938,398,42,64,11
JPM,Financial,LSTM,regression,5,0.000988005175718637,0.022157868760535868,-0.0037771349959152545,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,938,398,42,64,11
KO,Consumer Goods,LSTM,regression,5,0.00036689458639747023,0.014970191509568617,-0.005505038516394389,0.0,0.72,0.5625,1.0,0.5625,,,,,,938,398,42,64,11
LMT,Industrial Goods,LSTM,regression,5,0.0006684304103733195,0.021820020484145955,-0.013357397567293372,0.0,0.6236559139784946,0.453125,1.0,0.453125,,,,,,938,398,42,64,11
MA,Financial,LSTM,regression,5,0.000704273029128291,0.018907529252981392,-0.07203963536923608,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,938,398,42,64,11
MCD,Services,LSTM,regression,5,0.0006364884733273408,0.016766730480649833,-0.12698654832637657,0.0,0.8256880733944955,0.703125,1.0,0.703125,,,,,,938,398,42,64,11
MDT,Healthcare,LSTM,regression,5,0.0003912021884422039,0.015836894262367437,0.00184089252999442,0.0,0.7692307692307693,0.625,1.0,0.625,,,,,,938,398,42,64,11
MMM,Industrial Goods,LSTM,regression,5,0.0009113262259190212,0.021927727677397466,-0.00645910671337413,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,938,398,42,64,11
MO,Consumer Goods,LSTM,regression,5,0.0007058636081390643,0.020067996132169343,-0.06822909926878484,-0.30974837520809684,0.5185185185185185,0.5,0.5384615384615384,0.390625,,,,,,938,398,42,64,32
MRK,Healthcare,LSTM,regression,5,0.0005820382655014991,0.01972913022205347,0.0018787895740191018,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,11
MSFT,Technology,LSTM,regression,5,0.0016472545757304647,0.025641303875898226,-0.11627973965292893,0.0,0.0,0.0,0.0,0.390625,,,,,,938,398,42,64,11
NEE,Utilities,LSTM,regression,5,0.0004342049689705972,0.016556169302012938,0.08759782276424832,0.02262814111007102,0.7142857142857143,0.5645161290322581,0.9722222222222222,0.5625,,,,,,938,398,42,64,28
NGG,Utilities,LSTM,regression,5,0.000401584038995623,0.015230085191448584,0.10779391602081378,0.36073955268291136,0.4117647058823529,0.875,0.2692307692307692,0.6875,,,,,,938,398,42,64,39
NVS,Healthcare,LSTM,regression,5,0.0005966291673261824,0.02055061497308884,-0.5993411189290385,0.0,0.5287356321839081,0.359375,1.0,0.359375,,,,,,938,398,42,64,21
ORCL,Technology,LSTM,regression,5,0.0009220096902990719,0.025274369398666646,0.0884858892157554,0.374943053707453,0.6153846153846154,0.7272727272727273,0.5333333333333333,0.6875,,,,,,938,398,42,64,20
PCG,Utilities,LSTM,regression,5,0.00031142525982134493,0.014164466626557765,-0.01565748284898727,-0.04656656301892605,0.06451612903225806,0.3333333333333333,0.03571428571428571,0.546875,,,,,,938,398,42,64,37
PCLN,Services,LSTM,regression,5,0.0021271258869242915,0.03637262386876966,0.005973737728720896,0.0,0.0,0.0,0.0,0.453125,,,,,,938,398,42,64,11
PEP,Consumer Goods,LSTM,regression,5,0.0004308975668466777,0.016915720609412557,-0.03192784044069552,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,938,398,42,64,11
PFE,Healthcare,LSTM,regression,5,0.0006768274658106675,0.02099103111322284,-0.053680561450145436,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,938,398,42,64,11
PG,Consumer Goods,LSTM,regression,5,0.00046304749315981644,0.01667994399582895,-0.1957702667425283,0.291111254869791,0.2702702702702703,1.0,0.15625,0.578125,,,,,,938,398,42,64,26
PICO,Conglomerates,LSTM,regression,5,0.004089715104413187,0.05185305646644019,0.020192655890408306,0.16721934418092857,0.4166666666666667,0.6666666666666666,0.30303030303030304,0.5625,,,,,,938,398,42,64,41
PM,Consumer Goods,LSTM,regression,5,0.0005963648116360222,0.019631929932815997,0.03725215718093766,0.4421208149309649,0.5925925925925926,0.9411764705882353,0.43243243243243246,0.65625,,,,,,938,398,42,64,32
PPL,Utilities,LSTM,regression,5,0.0004188240030367102,0.016970303029477607,-0.0068983603088130785,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,938,398,42,64,26
PTR,Basic Matierials,LSTM,regression,5,0.002889603924144552,0.04399692557350933,-0.09440972955329441,-0.13846153846153847,0.16216216216216217,0.25,0.12,0.515625,,,,,,918,398,42,64,26
RDS-B,Basic Matierials,LSTM,regression,5,0.0028402620446001123,0.040843872418221364,-0.04581327081252118,0.0,0.0,0.0,0.0,0.65625,,,,,,938,398,42,64,11
REX,Conglomerates,LSTM,regression,5,0.004634133432172997,0.04696562706587438,-0.03214203829125406,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,918,398,42,64,11
SLB,Basic Matierials,LSTM,regression,5,0.0013981405008003389,0.029131420284558132,-0.0405279149955875,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,938,398,42,64,11
SNP,Basic Matierials,LSTM,regression,5,0.003114418950466387,0.04618444675766349,-0.09887422809178004,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,918,398,42,64,11
