company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,GRU,classification,5,,,,0.1612177887112582,0.2631578947368421,0.7142857142857143,0.16129032258064516,0.5625,0.6904761904761905,0.378565498830142,0.6666666666666666,0.6842105263157895,0.65,933,398,42,64,11,0.95,0.378565498830142
ABB,Industrial Goods,GRU,classification,5,,,,-0.10762440050012628,0.0,0.0,0.0,0.5625,0.7857142857142857,0.5198752449100363,0.5263157894736842,1.0,0.35714285714285715,933,398,42,64,11,0.945,0.5198752449100363
ABBV,Healthcare,GRU,classification,5,,,,0.09048278567177281,0.5753424657534246,0.4666666666666667,0.75,0.515625,0.6428571428571429,0.2017853988002107,0.4444444444444444,0.375,0.5454545454545454,852,331,42,64,11,0.4499999999999999,0.2017853988002107
AEP,Utilities,GRU,classification,5,,,,0.3646984043128985,0.7659574468085106,0.6206896551724138,1.0,0.65625,0.7380952380952381,0.4385290096535146,0.819672131147541,0.7142857142857143,0.9615384615384616,933,398,42,64,19,0.175,0.4385290096535146
AMGN,Healthcare,GRU,classification,5,,,,0.370486049980125,0.5555555555555556,0.8823529411764706,0.40540540540540543,0.625,0.8809523809523809,0.7545937746270389,0.8387096774193549,0.7647058823529411,0.9285714285714286,933,398,42,64,16,0.30499999999999994,0.7545937746270389
AMZN,Services,GRU,classification,5,,,,0.30073123629877246,0.37735849056603776,1.0,0.23255813953488372,0.484375,0.6904761904761905,0.4174770620549316,0.7111111111111111,0.8421052631578947,0.6153846153846154,933,398,42,64,13,0.3499999999999999,0.4174770620549316
BA,Industrial Goods,GRU,classification,5,,,,0.1455213750217998,0.17647058823529413,0.75,0.1,0.5625,0.5,0.26754242162397546,0.27586206896551724,1.0,0.16,933,398,42,64,11,0.7849999999999999,0.26754242162397546
BAC,Financial,GRU,classification,5,,,,0.3101186645452913,0.6,0.782608695652174,0.4864864864864865,0.625,0.8333333333333334,0.6324555320336759,0.7586206896551724,0.7333333333333333,0.7857142857142857,933,398,42,64,16,0.27499999999999997,0.6324555320336759
BBL,Basic Matierials,GRU,classification,5,,,,-0.009134420089491037,0.09523809523809523,0.25,0.058823529411764705,0.703125,0.6904761904761905,0.39344473768231686,0.38095238095238093,1.0,0.23529411764705882,933,398,42,64,28,0.6499999999999999,0.39344473768231686
BCH,Financial,GRU,classification,5,,,,0.2289645435472,0.3870967741935484,0.5454545454545454,0.3,0.703125,0.5714285714285714,0.309344112444873,0.3076923076923077,1.0,0.18181818181818182,933,398,42,64,11,0.7699999999999999,0.309344112444873
BHP,Basic Matierials,GRU,classification,5,,,,-0.06566676467732235,0.3448275862068966,0.24390243902439024,0.5882352941176471,0.40625,0.6904761904761905,0.4121880516208468,0.6486486486486487,0.5454545454545454,0.8,933,398,42,64,11,0.635,0.4121880516208468
BP,Basic Matierials,GRU,classification,5,,,,0.0756730142794501,0.14814814814814814,0.5,0.08695652173913043,0.640625,0.6666666666666666,0.282009595164253,0.4166666666666667,0.7142857142857143,0.29411764705882354,933,398,42,64,11,0.8099999999999999,0.282009595164253
BRK-A,Financial,GRU,classification,5,,,,0.36548698348745834,0.5,0.8461538461538461,0.3548387096774194,0.65625,0.7619047619047619,0.4666666666666667,0.5454545454545454,0.8571428571428571,0.4,933,398,42,64,11,0.9149999999999999,0.4666666666666667
BSAC,Financial,GRU,classification,5,,,,0.0,0.0,0.0,0.0,0.640625,0.6428571428571429,0.32025630761017426,0.2857142857142857,1.0,0.16666666666666666,933,398,42,64,11,0.5049999999999999,0.32025630761017426
BUD,Consumer Goods,GRU,classification,5,,,,0.0,0.0,0.0,0.0,0.3125,0.7142857142857143,0.41045042487741595,0.6470588235294118,0.6111111111111112,0.6875,933,398,42,64,11,0.9149999999999999,0.41045042487741595
C,Financial,GRU,classification,5,,,,0.2479681497023109,0.5185185185185185,0.7368421052631579,0.4,0.59375,0.6190476190476191,0.3422594333803944,0.5789473684210527,0.44,0.8461538461538461,933,398,42,64,14,0.5049999999999999,0.3422594333803944
CAT,Industrial Goods,GRU,classification,5,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.47619047619047616,0.22870874995874624,0.6071428571428571,0.4358974358974359,1.0,933,398,42,64,14,0.48499999999999993,0.22870874995874624
CELG,Healthcare,GRU,classification,5,,,,0.17785945835997752,0.6486486486486487,0.6,0.7058823529411765,0.59375,0.8095238095238095,0.6454972243679028,0.7142857142857143,1.0,0.5555555555555556,933,398,42,64,16,0.845,0.6454972243679028
CHL,Technology,GRU,classification,5,,,,-0.10665369836537023,0.3508771929824561,0.2702702702702703,0.5,0.421875,0.7380952380952381,0.45902024843939754,0.6666666666666666,0.7333333333333333,0.6111111111111112,933,398,42,64,12,0.5149999999999999,0.45902024843939754
CHTR,Services,GRU,classification,5,,,,0.13957160400219615,0.6233766233766234,0.5106382978723404,0.8,0.546875,0.8095238095238095,0.6020768134647814,0.8518518518518519,0.7931034482758621,0.92,933,398,42,64,13,0.245,0.6020768134647814
