company,sector,model_type,problem_type,sequence_length,horizon_steps,epoch,train_loss,val_loss,train_samples,val_samples,test_samples
AAPL,Consumer Goods,LSTM,classification,15,5,1,0.8619253794152533,1.3681426275344122,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,2,0.7885948473484672,1.8690568265460787,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,3,0.6228081982339447,0.9712219919477191,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,4,0.6448006950431133,2.4248041822796775,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,5,0.6426252126693726,3.770921060017177,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,6,0.5637699467452926,1.5996765125365484,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,7,0.5983552186932396,3.82606409844898,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,8,0.5757421560622938,4.028227703911917,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,9,0.5517435223612953,3.3905018397739957,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,10,0.490845665260775,3.801839998790196,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,11,0.4225631185512447,5.621658983684721,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,12,0.42024411927515537,5.533509708586193,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,13,0.426848616432305,4.697250161852155,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,14,0.36466532945632935,8.645573661440896,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,15,0.3448586071555938,9.48414471035912,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,16,0.339073151949063,6.290063040597098,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,17,0.2719602767546572,8.038853236607142,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,18,0.264099390213214,9.460820107232957,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,19,0.27181135514872756,9.028210821605864,398,42,64
AAPL,Consumer Goods,LSTM,classification,15,5,20,0.25466281070781116,13.060163180033365,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,1,0.7547536321620846,0.7468934229442051,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,2,0.6838681404315048,2.2077268078213645,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,3,0.7216891900977896,1.3917017380396526,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,4,0.6471376883324667,1.6097568216777982,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,5,0.6037320514120649,2.7267520995367143,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,6,0.6155568957328796,3.6666671321505593,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,7,0.5999714095688345,3.0106836614154635,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,8,0.547668296787607,4.078872090294247,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,9,0.4733533010860184,4.741869517735073,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,10,0.4801936011068785,3.8456724825359525,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,11,0.4250871201406172,2.351601725532895,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,12,0.3936192118492558,4.559588784263248,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,13,0.40534243362033784,5.737490949176607,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,14,0.3083898438580671,3.773701928910755,398,42,64
ABB,Industrial Goods,LSTM,classification,15,5,15,0.24783934712709493,5.864592858723232,398,42,64
