number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
25,0.2948081872025826,2026-03-08 14:17:58.745761,2026-03-08 14:21:03.742645,0 days 00:03:04.996884,32,0.4,0.0096691999112296,10,meta,128,32,1,0.2979487290933754,0.4,0.0008983000573048,0.4,10,20,GRU,1,5,1.1916867813915217e-07,0.604201680672269,0.5758158038626852,0.2948081872025826,0.6426574776002579,0.7005435683610998,COMPLETE,0.5758158038626852,0.2948081872025826,0.6426574776002579,0.7005435683610998,0.604201680672269
