company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,LSTM,classification,5,,,,0.08089183412430688,0.11764705882352941,0.6666666666666666,0.06451612903225806,0.53125,0.6666666666666666,0.34673804626442817,0.5625,0.75,0.45,933,398,42,64,20,0.8699999999999999,0.34673804626442817
ABB,Industrial Goods,LSTM,classification,5,,,,0.1474852895742471,0.07142857142857142,1.0,0.037037037037037035,0.59375,0.8095238095238095,0.5773502691896257,0.6,1.0,0.42857142857142855,933,398,42,64,20,0.6799999999999999,0.5773502691896257
ABBV,Healthcare,LSTM,classification,5,,,,0.29523809523809524,0.47619047619047616,0.7142857142857143,0.35714285714285715,0.65625,0.8333333333333334,0.544656513504933,0.5333333333333333,1.0,0.36363636363636365,852,331,42,64,20,0.8049999999999999,0.544656513504933
AEP,Utilities,LSTM,classification,5,,,,0.30261376633440124,0.75,0.6346153846153846,0.9166666666666666,0.65625,0.7619047619047619,0.5204164998665333,0.8387096774193549,0.7222222222222222,1.0,933,398,42,64,20,0.175,0.5204164998665333
AMGN,Healthcare,LSTM,classification,5,,,,0.1933342154394828,0.3404255319148936,0.8,0.21621621621621623,0.515625,0.8571428571428571,0.6859943405700354,0.7272727272727273,1.0,0.5714285714285714,933,398,42,64,20,0.595,0.6859943405700354
AMZN,Services,LSTM,classification,5,,,,0.15497838448274465,0.13043478260869565,1.0,0.06976744186046512,0.375,0.7619047619047619,0.5282450493547782,0.7916666666666666,0.8636363636363636,0.7307692307692307,933,398,42,64,20,0.5599999999999999,0.5282450493547782
BA,Industrial Goods,LSTM,classification,5,,,,0.397705839334203,0.5652173913043478,0.8125,0.43333333333333335,0.6875,0.6666666666666666,0.41216786985544673,0.65,0.8666666666666667,0.52,933,398,42,64,20,0.7,0.41216786985544673
BAC,Financial,LSTM,classification,5,,,,0.06816708894454176,0.6585365853658537,0.6,0.7297297297297297,0.5625,0.6904761904761905,0.48019603839902475,0.6666666666666666,0.52,0.9285714285714286,933,398,42,64,20,0.38999999999999996,0.48019603839902475
BBL,Basic Matierials,LSTM,classification,5,,,,0.0036296504914667556,0.3870967741935484,0.26666666666666666,0.7058823529411765,0.40625,0.7857142857142857,0.564019190328506,0.6666666666666666,0.9,0.5294117647058824,933,398,42,64,20,0.5399999999999999,0.564019190328506
BCH,Financial,LSTM,classification,5,,,,0.16637976944997757,0.49122807017543857,0.3783783783783784,0.7,0.546875,0.7380952380952381,0.4959687988506185,0.7843137254901961,0.6896551724137931,0.9090909090909091,933,398,42,64,20,0.73,0.4959687988506185
