company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,BiLSTM,classification,5,,,,0.13723518591400347,0.17142857142857143,0.75,0.0967741935483871,0.546875,0.6666666666666666,0.33181818181818185,0.65,0.65,0.65,1189,398,42,64,20,0.7699999999999999,0.33181818181818185
ABB,Industrial Goods,BiLSTM,classification,5,,,,0.2596059785840372,0.2,1.0,0.1111111111111111,0.625,0.7619047619047619,0.45883146774112354,0.4444444444444444,1.0,0.2857142857142857,1189,398,42,64,20,0.705,0.45883146774112354
ABBV,Healthcare,BiLSTM,classification,5,,,,0.14121975762272057,0.35,0.5833333333333334,0.25,0.59375,0.8095238095238095,0.5073313782991202,0.6363636363636364,0.6363636363636364,0.6363636363636364,1108,398,42,64,20,0.695,0.5073313782991202
AEP,Utilities,BiLSTM,classification,5,,,,0.3973597071195132,0.7741935483870968,0.631578947368421,1.0,0.671875,0.7380952380952381,0.46860921309188386,0.8253968253968254,0.7027027027027027,1.0,1189,398,42,64,20,0.36999999999999994,0.46860921309188386
AGFS,Conglomerates,BiLSTM,classification,5,,,,0.2830889839296112,0.5822784810126582,0.4107142857142857,1.0,0.484375,0.6428571428571429,0.28426762180748055,0.5714285714285714,0.5,0.6666666666666666,632,110,42,64,20,0.5399999999999999,0.28426762180748055
AMGN,Healthcare,BiLSTM,classification,5,,,,0.10762440050012628,0.05263157894736842,1.0,0.02702702702702703,0.4375,0.8095238095238095,0.5590169943749475,0.6923076923076923,0.75,0.6428571428571429,1189,398,42,64,20,0.73,0.5590169943749475
AMZN,Services,BiLSTM,classification,5,,,,-0.031761346610716945,0.4927536231884058,0.6538461538461539,0.3953488372093023,0.453125,0.7380952380952381,0.5159828856858706,0.7555555555555555,0.8947368421052632,0.6538461538461539,1189,398,42,64,20,0.35999999999999993,0.5159828856858706
BA,Industrial Goods,BiLSTM,classification,5,,,,0.1905246652387925,0.38095238095238093,0.6666666666666666,0.26666666666666666,0.59375,0.7857142857142857,0.5734966396779716,0.8085106382978723,0.8636363636363636,0.76,1189,398,42,64,20,0.6849999999999999,0.5734966396779716
BABA,Services,BiLSTM,classification,5,,,,0.0,0.0,0.0,0.0,0.375,0.7619047619047619,0.3915554237491469,0.5,0.7142857142857143,0.38461538461538464,676,154,42,64,20,0.57,0.3915554237491469
BAC,Financial,BiLSTM,classification,5,,,,0.09423188886809433,0.631578947368421,0.6153846153846154,0.6486486486486487,0.5625,0.6190476190476191,0.39285714285714285,0.6190476190476191,0.4642857142857143,0.9285714285714286,1189,398,42,64,20,0.4099999999999999,0.39285714285714285
