number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
55,-0.02528610438038,2026-03-11 22:59:57.598717,2026-03-11 23:03:02.321914,0 days 00:03:04.723197,128,0.1,0.0082060853268811,15,meta_all_nlp,128,128,5,1.118047619806905,0.1,1.077732056247178e-06,0.4,5,20,BiGRU,2,5,0.0005559244582718,COMPLETE
