number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
96,-0.0112833777901308,2026-03-12 00:30:49.299438,2026-03-12 00:32:54.719184,0 days 00:02:05.419746,128,0.2,0.0062234045939209,10,meta_err_emotion,64,128,1,0.2205480412093807,0.4,4.846086474954621e-06,0.8,10,50,LSTM,2,10,9.79637900450529e-07,COMPLETE
