company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,BiLSTM,regression,5,0.0015728635003085566,0.030199475667363265,-0.0841584266216584,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,21
ABB,Industrial Goods,BiLSTM,regression,5,0.0009899724573399042,0.024556409448705782,-0.03182161033713515,0.0,0.0,0.0,0.0,0.578125,,,,,,938,398,42,64,24
ABBV,Healthcare,BiLSTM,regression,5,0.0042341528714663675,0.044365009851982454,0.005866955658414552,-0.08571428571428572,0.23809523809523808,0.35714285714285715,0.17857142857142858,0.5,,,,,,857,336,42,64,21
AEP,Utilities,BiLSTM,regression,5,0.0004683704600031905,0.017235680835053807,0.028927336848831198,0.0,0.72,0.5625,1.0,0.5625,,,,,,938,398,42,64,24
AMGN,Healthcare,BiLSTM,regression,5,0.0011294812823341022,0.026701836548778862,0.041294396916239484,0.14201043973789815,0.5757575757575758,0.6551724137931034,0.5135135135135135,0.5625,,,,,,938,398,42,64,50
AMZN,Services,BiLSTM,regression,5,0.0017809739283686185,0.030532363419457004,-0.009536429558998583,0.0,0.8037383177570093,0.671875,1.0,0.671875,,,,,,938,398,42,64,21
BA,Industrial Goods,BiLSTM,regression,5,0.0013019381565145297,0.02754727746260524,-0.03656196364672293,0.0,0.0,0.0,0.0,0.53125,,,,,,938,398,42,64,21
BAC,Financial,BiLSTM,regression,5,0.0012381237222689858,0.026092187256119753,-0.03172149345319242,0.0,0.7326732673267327,0.578125,1.0,0.578125,,,,,,938,398,42,64,21
BBL,Basic Matierials,BiLSTM,regression,5,0.005740567759815038,0.06239640633675561,-0.1633602793467106,0.0,0.0,0.0,0.0,0.734375,,,,,,938,398,42,64,21
BCH,Financial,BiLSTM,regression,5,0.00042090929159228105,0.016526588682779952,-0.007163081033745966,0.0,0.0,0.0,0.0,0.6875,,,,,,938,398,42,64,21
BHP,Basic Matierials,BiLSTM,regression,5,0.004441803433195077,0.05156843482358009,-0.037671839836980636,0.0,0.0,0.0,0.0,0.734375,,,,,,938,398,42,64,22
BP,Basic Matierials,BiLSTM,regression,5,0.0020782604456011274,0.034051531785816505,-0.025150656940761573,-0.03792873189785615,0.3181818181818182,0.3333333333333333,0.30434782608695654,0.53125,,,,,,938,398,42,64,21
BRK-A,Financial,BiLSTM,regression,5,0.00037444325043740114,0.016432499225215752,-0.07838474308523713,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,21
BSAC,Financial,BiLSTM,regression,5,0.0010634996024577923,0.026311759183412275,-0.04519909227582031,0.0,0.0,0.0,0.0,0.640625,,,,,,938,398,42,64,21
BUD,Consumer Goods,BiLSTM,regression,5,0.0007160555852906633,0.020845136575968135,-0.031892953044486694,0.0,0.8148148148148148,0.6875,1.0,0.6875,,,,,,938,398,42,64,21
C,Financial,BiLSTM,regression,5,0.0010984497925437154,0.025103374741915506,-0.06636374227783493,-0.12575458377852053,0.24489795918367346,0.42857142857142855,0.17142857142857143,0.421875,,,,,,938,398,42,64,41
CAT,Industrial Goods,BiLSTM,regression,5,0.0015626363028001635,0.031802591525361384,0.0023050473105503677,0.03232119576510264,0.23809523809523808,0.5555555555555556,0.15151515151515152,0.5,,,,,,938,398,42,64,21
CELG,Healthcare,BiLSTM,regression,5,0.002493207535725283,0.03773284599511656,-0.024109036605299172,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,938,398,42,64,21
CHL,Technology,BiLSTM,regression,5,0.0009904039821313744,0.02359763989442336,-0.5120887231107252,0.0,0.47619047619047616,0.3125,1.0,0.3125,,,,,,938,398,42,64,21
CHTR,Services,BiLSTM,regression,5,0.0008608773144386098,0.022473060522299082,-0.1342562659502824,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,938,398,42,64,21
CMCSA,Services,BiLSTM,regression,5,0.0005444112691400564,0.01906678188201196,-0.07536558868496024,0.1955795646794894,0.6292134831460674,0.45901639344262296,1.0,0.484375,,,,,,938,398,42,64,21
CODI,Conglomerates,BiLSTM,regression,5,0.0006297681795098084,0.020296739551897792,-0.058993557649378525,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,938,398,42,64,21
CSCO,Technology,BiLSTM,regression,5,0.0012132800105189808,0.02608904283629534,-0.07020870611401464,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,938,398,42,64,21
CVX,Basic Matierials,BiLSTM,regression,5,0.0017897340848780393,0.031223571239809247,0.0327986947924076,0.2886751345948129,0.5,0.75,0.375,0.625,,,,,,938,398,42,64,24
D,Utilities,BiLSTM,regression,5,0.0005429400147279597,0.019630468757672923,-0.029602106676516637,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,938,398,42,64,21
DHR,Industrial Goods,BiLSTM,regression,5,0.0005724688515184176,0.018942539891546123,-0.039643744734694675,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,938,398,42,64,21
DIS,Services,BiLSTM,regression,5,0.0010922279383161013,0.027104097573931993,-0.028712305011182826,-0.040106206625703494,0.6666666666666666,0.5254237288135594,0.9117647058823529,0.515625,,,,,,938,398,42,64,21
DUK,Utilities,BiLSTM,regression,5,0.0006578434724331544,0.01959867534861104,-0.011245564002888564,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,938,398,42,64,21
EXC,Utilities,BiLSTM,regression,5,0.0011284308418944688,0.02576969722088719,-0.18990874008723524,-0.1341246360271594,0.6236559139784946,0.4603174603174603,0.9666666666666667,0.453125,,,,,,938,398,42,64,42
FB,Technology,BiLSTM,regression,5,0.0009639882090568639,0.024427210396671922,-0.038841974596308004,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,938,398,42,64,21
GD,Industrial Goods,BiLSTM,regression,5,0.0008394934078984179,0.02401194060711409,-0.3179922220732281,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,938,398,42,64,21
GE,Industrial Goods,BiLSTM,regression,5,0.0008680652856841277,0.02051672155137177,-0.08700627713499842,0.23750843439814176,0.39285714285714285,0.9166666666666666,0.25,0.46875,,,,,,938,398,42,64,37
GOOG,Technology,BiLSTM,regression,5,0.0010394809469953302,0.023347372690199555,-0.10267998981397275,0.0,0.7924528301886793,0.65625,1.0,0.65625,,,,,,938,398,42,64,21
HD,Services,BiLSTM,regression,5,0.0007783937997107314,0.01942708075415299,-0.021398812023452507,0.0,0.7692307692307693,0.625,1.0,0.625,,,,,,938,398,42,64,21
HON,Industrial Goods,BiLSTM,regression,5,0.0007735573363089086,0.02109336153245367,0.07315768323485017,0.44580357744773585,0.5714285714285714,0.9333333333333333,0.4117647058823529,0.671875,,,,,,938,398,42,64,50
HRG,Conglomerates,BiLSTM,regression,5,0.0010751806999020213,0.02528124568327471,0.12172297591135695,0.42449211985624113,0.6153846153846154,0.8421052631578947,0.48484848484848486,0.6875,,,,,,938,398,42,64,50
HSBC,Financial,BiLSTM,regression,5,0.0009144471654494364,0.02260143058835521,-0.033154207526923996,-0.019557778346917184,0.5714285714285714,0.4782608695652174,0.7096774193548387,0.484375,,,,,,938,398,42,64,23
IEP,Conglomerates,BiLSTM,regression,5,0.0022341156557981064,0.03842742907051104,-0.05683306378017061,0.0,0.0,0.0,0.0,0.65625,,,,,,938,398,42,64,21
INTC,Technology,BiLSTM,regression,5,0.0012915487346946027,0.0276671642697804,-0.015713453830215718,0.26498663678673456,0.25,1.0,0.14285714285714285,0.53125,,,,,,938,398,42,64,21
JNJ,Healthcare,BiLSTM,regression,5,0.0003311104162553014,0.014951422066144512,-0.003091192120618924,0.0849411985729376,0.7843137254901961,0.6666666666666666,0.9523809523809523,0.65625,,,,,,938,398,42,64,21
JPM,Financial,BiLSTM,regression,5,0.0008496652847466977,0.021539206970418653,0.13677113623602166,0.3158500236078181,0.44,0.9166666666666666,0.2894736842105263,0.5625,,,,,,938,398,42,64,24
KO,Consumer Goods,BiLSTM,regression,5,0.0003718220818153917,0.015020334853765457,-0.01900924831855,0.0,0.72,0.5625,1.0,0.5625,,,,,,938,398,42,64,21
LMT,Industrial Goods,BiLSTM,regression,5,0.0006958325902804345,0.022388945462461965,-0.054899794931943635,0.0,0.6236559139784946,0.453125,1.0,0.453125,,,,,,938,398,42,64,21
MA,Financial,BiLSTM,regression,5,0.0006670967153257429,0.01919058669444501,-0.015450102269288335,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,938,398,42,64,21
MCD,Services,BiLSTM,regression,5,0.0006500732118172685,0.016933238267863526,-0.15104011438806153,0.0,0.8256880733944955,0.703125,1.0,0.703125,,,,,,938,398,42,64,21
MDT,Healthcare,BiLSTM,regression,5,0.0006202727256343224,0.02007021796399107,-0.5826365201906665,-0.2862991671569341,0.0,0.0,0.0,0.328125,,,,,,938,398,42,64,50
MMM,Industrial Goods,BiLSTM,regression,5,0.000946776785197408,0.022732118471113935,-0.045610331827996564,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,938,398,42,64,23
MO,Consumer Goods,BiLSTM,regression,5,0.0007074113389458056,0.020088037713241032,-0.07057138050630973,0.0,0.7572815533980582,0.609375,1.0,0.609375,,,,,,938,398,42,64,21
